,max_gyro_X,max_gyro_Z,min_gyro_X,min_gyro_Z,var_acc_Y,var_gyro_Z,per25_gyro_X,per25_gyro_Z,per_range_gyro_X,per_range_gyro_Z,RMS_gyro_Z,PB5-10gyro_X,PB0-5gyro_Z,PB5-10gyro_Z,En_acc_Y,En_gyro_Z
40000,71.80152671755725,15.099236641221374,-80.93129770992367,-21.06870229007633,0.4152508880292418,102.92877746052095,-53.80916030534351,-11.206106870229007,83.98091603053436,16.721374045801525,10.384909129405633,11050.145069692033,56486.32422036151,1107.1521395689279,14.173064662393992,3512.2500864362983
40001,71.80152671755725,15.099236641221374,-65.43511450381679,-14.213740458015268,0.282654586083193,68.5484228410349,-33.782442748091604,-7.0458015267175576,63.595419847328245,12.358778625954198,8.46529521766345,2670.144170945713,37693.35865207364,525.2413928886068,9.642614359302007,2339.4303517666026
40002,41.83206106870229,8.717557251908397,-52.80916030534351,-11.206106870229007,0.06339357613381932,20.186119462371074,-1.6145038167938934,-4.977099236641221,3.9732824427480917,4.973282442748092,4.700688887940881,14813.031618964447,11551.042051347307,615.5619453732215,2.163572485901832,687.0381135520462
40003,2.351145038167939,0.6717557251908397,-0.900763358778626,-5.1603053435114505,0.0009468824522115811,1.2432275126012469,1.2748091603053435,-0.8931297709923665,0.7557251908396947,0.6145038167938932,1.3673740697515746,66.78320320915387,1149.8969868632344,109.5909498677411,0.032014536950715565,42.16958607695744
40004,2.351145038167939,0.4274809160305343,1.3893129770992367,-1.4198473282442747,0.0006754579487738479,0.2015669158994231,1.6450381679389314,-0.7099236641221374,0.3893129770992363,0.5610687022900763,0.6315554178295618,5.737519984343512,289.55019575344494,15.27435155399399,0.022940939518010853,6.879770021172038
40005,2.427480916030534,0.3511450381679389,1.267175572519084,-1.5114503816793894,0.0006045681363920447,0.2613329278596818,1.5877862595419847,-0.7099236641221374,0.4694656488549618,0.6603053435114504,0.660911780821782,12.389405211730596,297.80947755522817,15.193754584915661,0.02061681838355015,8.919045121690656
40006,2.427480916030534,1.236641221374046,1.1145038167938932,-1.5114503816793894,0.0014112355637855886,0.32733173146961136,1.50381679389313,-0.6374045801526718,0.6984732824427478,0.7099236641221374,0.6157294211918131,17.682560467379194,207.10159914961656,12.785238741365998,0.048167116736367,11.168813006235068
40007,3.0381679389312977,1.236641221374046,1.1145038167938932,-1.5725190839694656,0.0020109055787022323,0.41580450403531266,1.4770992366412214,-0.7519083969465649,0.9656488549618321,0.9656488549618321,0.6949238223952775,7.832530594493375,264.3234845173564,16.264822719860362,0.06853783259834144,14.184332692345048
40008,3.3740458015267176,0.549618320610687,1.251908396946565,-1.923664122137405,0.0013768703435141916,0.4872958670823379,2.019083969465649,-1.4618320610687023,0.8167938931297711,1.2137404580152673,1.0853729759046862,5.097680282348328,905.714311896181,43.55583149312048,0.04699641009840573,16.56727074956782
40009,3.3740458015267176,0.1984732824427481,1.3587786259541983,-3.0839694656488548,0.00671794853641889,0.6981307088019346,1.7938931297709924,-1.6641221374045805,0.8206106870229006,0.938931297709924,1.555887836189336,4.851998551482989,2089.4294740794744,29.53372141077045,0.2289276036365115,23.820010488899243
40010,3.0381679389312977,1.068702290076336,1.0076335877862594,-3.1297709923664123,0.0012668165512783824,1.225255484820232,1.6946564885496185,-2.015267175572519,0.5190839694656486,1.530534351145038,1.594657219386003,14.011428856531076,1938.718616468628,37.18493152062478,0.04307997889907658,41.786127459549746
40011,3.0381679389312977,1.068702290076336,1.0076335877862594,-3.1297709923664123,0.000845162463800341,0.6972486670357206,1.9580152671755724,-1.0076335877862594,0.6374045801526718,0.7709923664122137,1.1065872236257015,20.09066433295707,843.814071229472,52.769329963157276,0.0287828172312515,23.7993900899326
40012,2.7938931297709924,0.4885496183206106,1.5419847328244274,-1.3129770992366412,0.0002953371324806282,0.15464548066837597,1.9083969465648858,-0.7900763358778626,0.4503816793893125,0.5229007633587787,0.6754269477009003,15.808434984673578,363.5153270836685,23.072731323374054,0.010061733450040479,5.273709768273021
40013,2.717557251908397,0.4885496183206106,1.3893129770992367,-1.1297709923664123,0.000273140245417401,0.16515645941378707,1.847328244274809,-0.8702290076335878,0.49236641221374056,0.3740458015267176,0.7399167770865586,8.601448725033991,453.0109008576956,22.849715151333974,0.009312439165600322,5.637309403103937
40014,56.458015267175576,13.19083969465649,1.2213740458015268,-1.1297709923664123,0.01597208419587815,16.178181769346192,1.8511450381679388,-0.8244274809160306,0.9122137404580153,1.1984732824427482,4.182674124807438,7684.591316668943,9007.475749828409,503.07247996315004,0.545074953608381,550.7315269117961
40015,56.458015267175576,13.19083969465649,-22.580152671755727,-53.93893129770992,0.06699078453461757,277.5976050346716,-8.32824427480916,-1.5801526717557253,30.538167938931295,6.641221374045802,17.043978923013135,2333.3733380245453,143950.49094645097,9752.106038328564,2.269877692966107,9453.611141541869
40016,52.54961832061068,83.26717557251908,-24.396946564885496,-71.32824427480917,0.9445641797140547,1571.5600705724464,-15.099236641221374,-31.02290076335878,16.770992366412212,42.835877862595424,39.748858234668,6961.469414333554,785796.1189232165,22414.86817604982,32.240876369797746,53576.74514694171
40017,8.51908396946565,83.26717557251908,-24.396946564885496,-71.32824427480917,2.2220520289426675,2244.104524566969,-12.01908396946565,-29.618320610687025,14.396946564885496,81.6793893129771,48.29194012435514,3307.891972161665,1235306.9922033958,3290.9308215934907,75.7664279922649,76593.22011537789
40018,11.389312977099236,75.52671755725191,-13.877862595419847,-66.10687022900764,1.73359832501334,1679.4267286197628,-3.9236641221374042,-32.25954198473283,10.461832061068701,71.75954198473283,41.128499505018326,1789.9587055439051,827760.2014824605,36965.766781379505,59.16293746602932,57237.29055416352
40019,16.198473282442748,44.67175572519084,-13.877862595419847,-53.31297709923664,1.1700177586930798,951.3600751704446,-1.133587786259542,-37.599236641221374,12.236641221374045,43.37404580152672,33.29800611325298,310.3122243328522,644232.3952110453,3606.596160532837,39.84537225181866,32470.688716663753
40020,16.198473282442748,33.770992366412216,-11.48091603053435,-53.31297709923664,1.053229206168483,403.5457578229707,0.9656488549618321,-15.858778625954198,8.931297709923664,19.729007633587784,21.256847445285985,755.675597550869,249659.25143309162,5605.60198287334,35.90873083827194,13762.797661363946
40021,3.1297709923664123,7.145038167938932,-3.312977099236641,0.7022900763358778,0.05749901861097427,3.32324656925587,0.8282442748091603,1.4694656488549618,1.080152671755725,2.0381679389312977,3.470576078398074,122.0366681488735,10598.388028820753,33.462043357680294,1.9540860261028654,113.43096556144747
40022,2.4885496183206106,3.6793893129770994,0.1221374045801526,0.7022900763358778,0.058075083878769314,0.7440817842783054,0.6106870229007634,1.3435114503816794,0.5381679389312976,1.2480916030534348,2.1973829728508285,15.814478025417111,4537.100280440616,25.78742859180738,1.9752524670821558,25.386772332614644
40023,2.2900763358778624,3.6793893129770994,0.1221374045801526,-2.183206106870229,0.01924950404179058,2.3758265015879028,0.9618320610687024,-0.7709923664122138,0.5877862595419846,2.5,1.6796820529035312,9.863318599238664,1495.2702951583374,158.87486986132913,0.6557492447241684,80.85693529903078
40024,3.49618320610687,1.450381679389313,1.0076335877862594,-3.740458015267176,0.003763794911639822,1.2801983785909912,1.564885496183206,-1.6374045801526718,0.8053435114503817,1.217557251908397,1.5715321515707361,16.662650706809142,1813.0909532001858,57.90878738850025,0.12841564610866046,43.68373249422142
