,mean_acc_X,mean_acc_Y,mean_acc_Z,mean_acc_xyz,max_acc_X,max_acc_Y,max_acc_Z,max_acc_xyz,min_acc_X,min_acc_Y,min_acc_Z,min_acc_xyz,var_acc_X,var_acc_Y,var_acc_Z,var_acc_xyz,median_acc_X,median_acc_Y,median_acc_Z,median_acc_xyz,per25_acc_X,per25_acc_Y,per25_acc_Z,per25_acc_xyz,per75_acc_X,per75_acc_Y,per75_acc_Z,per75_acc_xyz,per_range_acc_X,per_range_acc_Y,per_range_acc_Z,per_range_acc_xyz,RMS_acc_X,RMS_acc_Y,RMS_acc_Z,RMS_acc_xyz,coef_acc_xy,coef_acc_xz,coef_acc_yz,PB0-5acc_X,PB5-10acc_X,PB0-5acc_Y,PB5-10acc_Y,PB0-5acc_Z,PB5-10acc_Z,PB0-5acc_xyz,PB5-10acc_xyz,FE_acc_X,FE_acc_Y,FE_acc_Z,FE_acc_xyz,En_acc_X,En_acc_Y,En_acc_Z,En_acc_xyz
50010,-9.716942256546021,-1.0115127920150757,-0.5628618465423584,9.796020836265521,-9.548076220703123,0.2489969726562499,-0.3507505432128906,10.17505376212779,-10.087968695068358,-1.5789759948730469,-1.3084312072753903,9.65058595037272,0.009070307761024276,0.14518076695959775,0.05715510470862718,0.008320358633871545,-9.718064538574218,-1.0809820495605467,-0.4926069915771484,9.783287209883264,-9.74320365600586,-1.2536638442993162,-0.5910685348510742,9.756217475759103,-9.668384854125978,-0.881664761352539,-0.4276642715454101,9.8191460755172,0.0748188018798821,0.3719990829467772,0.16340426330566415,0.06292859975809684,9.717408971778983,1.0808972640217624,0.6115296910221945,9.796445507590093,-0.765394525513332,0.5520982127456912,-0.890807251278439,96687.52212738495,1.9521665865914661,1105.055824837177,15.560850503031713,350.2574560543436,2.7926602955412014,98267.43737657173,1.7670385679599654,3.2996345263678384,3.1649345358411747,2.8661919531226085,3.487167234774926,0.3036811490284216,4.9405768115135436,1.9464796812036853,0.27867389173579266
50011,-9.714884739494323,-0.6119429805755615,-0.7107786178588866,9.779765704478976,-9.311050256347656,0.5410895751953124,-0.2693476867675781,10.17505376212779,-10.087968695068358,-1.5406687683105469,-1.3084312072753903,9.42350907418778,0.028924475102709887,0.29420456924060107,0.09080219319749236,0.02877995977841249,-9.72285294189453,-0.8104372619628906,-0.6183025787353515,9.778938988919432,-9.767145672607422,-0.9576806640625,-0.9442132797241211,9.693889174879615,-9.609427638244629,-0.1903390319824218,-0.49021278991699213,9.827297937985037,0.15771803436279264,0.7673416320800781,0.4540004898071289,0.1334087631054217,9.716373293403377,0.817727815789767,0.7720158267826389,9.781236997143132,-0.7711916579247104,0.7564440211763489,-0.8465351833618815,96657.65655761688,1.093988810407028,530.8503404627609,2.8665166838272,563.0143240769709,0.7478854352464516,97952.66588224357,1.2244720659273831,1.9821103177877586,2.255160948129197,2.0636312972872144,1.9901540456678766,0.9853970758796139,10.040233490465369,3.097432388193924,0.9806756624895342
50012,-9.712303490829468,-0.4580032957077026,-0.7631143697738647,9.769899893784995,-9.311050256347656,0.5410895751953124,-0.2693476867675781,10.15268610269768,-10.070012182617187,-1.5406687683105469,-1.1743559143066409,9.42350907418778,0.02540390271051575,0.26836133442247095,0.06120002800207916,0.024970988767758308,-9.701903677368163,-0.5973533142089844,-0.8008604553222656,9.774024327618719,-9.806350724792479,-0.7963713272094726,-0.919971987915039,9.69718357185294,-9.660304423522948,-0.08559270935058587,-0.5817910034179687,9.850721370510385,0.14604630126953033,0.7107786178588867,0.33818098449707024,0.1535377986574442,9.713611223468272,0.6914682590702109,0.8022116736606628,9.771177765415375,-0.8219542630172466,0.889663724366998,-0.7816067071020342,96604.57879733048,0.8596293581260492,346.4092823825438,4.740982955952241,626.5858490244224,0.9617967305086913,97753.66389190481,0.6422444207270797,2.130210312824408,2.128526558620385,1.6248189725026785,1.9791066328589175,0.8556506991719546,9.150860918099266,2.0889261326796467,0.8425420148912319
50013,-9.690381581878663,-0.9032125762939451,-0.8080804697036743,9.78005413227873,-9.58279214477539,0.3483563415527343,-0.5710170959472656,9.98425827133344,-9.932345587158204,-1.465251416015625,-0.995987890625,9.634577906560114,0.005999443097192728,0.26621616013842186,0.009079044610273108,0.004118023448881928,-9.668983404541017,-1.0414777221679687,-0.8152256652832031,9.771877540275423,-9.697115274047851,-1.2835913650512694,-0.8744821563720703,9.747085096710883,-9.641450085449218,-0.6727706665039062,-0.7721300354003906,9.794213791578589,0.05566518859863301,0.6108206985473632,0.10235212097167967,0.047128694867705434,9.690691133531725,1.0401966728046999,0.8136787388931728,9.780264661743624,-0.798938060035418,0.48200771747280197,-0.2211022621298127,96159.90308373986,0.3337798443367199,967.2255665745613,3.4651623684975457,672.8281596500515,0.3834972339253016,97946.6173397561,0.5174608335713512,2.8419708657337375,2.0939228344757934,2.7079299343283023,3.0807312635924675,0.20437667976539955,9.0785783337392,0.30721495577165253,0.14051946912273972
50014,-9.623718029403687,-1.4662988792419431,-0.8202385250091553,9.771120991300494,-9.549273321533205,-1.092953057861328,-0.7721300354003906,9.82677679289472,-9.689334118652344,-1.7226280944824215,-0.9265560424804687,9.71476561046983,0.001271334018741979,0.03327836350205026,0.002045897758522483,0.0005625192910997126,-9.624092123413085,-1.4915876342773435,-0.7996633544921874,9.769465992247362,-9.654618194580078,-1.6101006164550782,-0.8424597091674804,9.758945266666188,-9.59536170349121,-1.3033435287475585,-0.7852981445312499,9.78504807069651,0.05925649108886688,0.30675708770751964,0.057161564636230455,0.02610280403032128,9.623784081300261,1.47760304776629,0.8214847142021068,9.771149776046023,-0.7463438652775041,-0.14744988314479476,0.15244229999611675,94839.27587871192,0.09479800956546167,2217.692147851809,0.7295920932721274,689.952901712188,0.026033278774749417,97766.38043453502,0.08432495025493564,2.55313588996562,1.7393872924034943,1.378529125524034,3.12168420435785,0.04339009100506851,1.1296417189942007,0.06982853332290954,0.019112493936868914
50015,-9.610138416862487,-1.6291045921325682,-0.7535375631332397,9.776826025788006,-9.549273321533205,-1.5179238525390624,-0.6488286499023437,9.82677679289472,-9.654618194580078,-1.7764976318359371,-0.9038111267089844,9.71476561046983,0.0007319402867015796,0.003383140899837419,0.006281954148724165,0.0006309192260006277,-9.609726913452148,-1.6124948181152343,-0.7727285858154296,9.780206721484912,-9.63366893005371,-1.6774375381469726,-0.7975684280395507,9.7593651750005,-9.591171850585935,-1.5885528015136716,-0.67037646484375,9.792761288430142,0.04249707946777548,0.08888473663330099,0.12719196319580073,0.03339611342964233,9.61017649845948,1.6301426051138161,0.7576944062097234,9.776858291790452,-0.1555440662262454,-0.3705066092227302,-0.07793770627611989,94571.4949494349,0.14296108574481742,2719.1824587498522,0.13337187986936103,584.4432841604365,0.1980779143188505,97880.56541303756,0.1395223306608889,3.2932105245180128,2.234455648898741,1.9758057011714663,3.3545236516458417,0.024937656405017897,0.11542265583913845,0.21407890863908405,0.021486216505339654
50016,-9.625588499450682,-1.6129811403274537,-0.6578443155288696,9.78214248193741,-9.574412438964844,-1.5562310791015623,-0.5913678100585937,9.825247269422244,-9.658209497070311,-1.7764976318359371,-0.7709329345703124,9.747972139477442,0.0003914018897826975,0.002251130447804956,0.001547872161000028,0.00030013085698177934,-9.628880526733397,-1.5993267089843748,-0.6548141540527344,9.78208989225111,-9.639355158996581,-1.6217723495483396,-0.6679822631835937,9.76689739829504,-9.612420390319825,-1.5822680221557617,-0.6356605407714844,9.792180493127178,0.026934768676756704,0.03950432739257792,0.03232172241210929,0.02528309483213853,9.6256088307518,1.61367880617546,0.6590197384256764,9.782157822678059,-0.4677741518465157,-0.33098474892745006,0.6848418591568071,94875.69664766837,0.07890194314909496,2665.236830585128,0.022227883432165557,443.82310630271206,0.10224249060815425,97986.92174065135,0.07552732180163735,3.4296380577237118,2.0697060945377816,3.043635170586613,3.4438652134964656,0.012717080299680552,0.0757494198813919,0.052775520204241505,0.009278259871276201
50017,-9.629104983139037,-1.6053870319366457,-0.6043114627838134,9.780833801676662,-9.591171850585935,-1.5251064575195312,-0.5291185668945312,9.820543887622366,-9.672574707031249,-1.6938976745605467,-0.6572083557128906,9.740941050690717,0.0003978002358928515,0.001160496527070102,0.0013460317707050845,0.00031711518820244037,-9.62708487548828,-1.6011223602294922,-0.6069301208496093,9.77798813200737,-9.64653776397705,-1.6283564041137695,-0.6356605407714844,9.768160704196607,-9.615413142395019,-1.5795745452880858,-0.5737105728149414,9.791760056536772,0.03112462158203222,0.048781858825683644,0.06194996795654295,0.02359935234016497,9.629125639254529,1.6057484294986628,0.6054241288738147,9.780850012714078,-0.4306204309235721,-0.005439148620822817,-0.3417808165124537,94944.9950715969,0.12909693880977133,2639.4887690785595,0.216901272145927,374.5932410634776,0.04899194150075689,97960.7082661173,0.10219069464090196,3.288299179585665,2.998244086092684,0.9803891741996773,3.2936576326854774,0.013529333264912017,0.039403535872960783,0.04594436003334725,0.010805178478398098
50018,-9.626336687469482,-1.647771883201599,-0.5813795000076294,9.783777248840284,-9.591171850585935,-1.5251064575195312,-0.5291185668945312,9.828091810435089,-9.672574707031249,-1.7310078002929687,-0.6356605407714844,9.740941050690717,0.0004349084041904741,0.0022373485334364666,0.0005529433355046234,0.0004402679681547697,-9.626486325073241,-1.6484078430175781,-0.5793968017578125,9.78429671726522,-9.639355158996581,-1.682225941467285,-0.5940612869262695,9.769126793876671,-9.610924014282226,-1.6271593032836913,-0.5659294174194336,9.79822097284474,0.028431144714355483,0.05506663818359381,0.028131869506835883,0.02909417896806943,9.626359276950197,1.6484506445760456,0.5818548499107193,9.783799748711791,-0.13749638077227885,-0.013595464369690398,-0.060387961217181145,94890.4422564658,0.10017378873484445,2781.317642568816,0.1310580431672142,346.3667473584157,0.026682795876882704,98019.73601750778,0.08692435704232496,3.1353803065998607,2.4522849194587364,2.3025442835261543,3.1270377443699675,0.014404640447628354,0.07635741539665113,0.01870751757078255,0.014612001226333817
50019,-9.626074821662902,-1.6689456041336057,-0.6010942543029785,9.788266921939101,-9.56962403564453,-1.5933412048339843,-0.5590460876464843,9.85868505711332,-9.695319622802732,-1.7310078002929687,-0.6787561706542968,9.725078422193242,0.0005711699452462191,0.0014226705782357278,0.000801769305918146,0.0006364790676554443,-9.626486325073241,-1.6699556579589843,-0.5925649108886719,9.786590023249385,-9.639055883789062,-1.6971897018432616,-0.612915625,9.771221802065494,-9.610924014282226,-1.643918714904785,-0.5793968017578125,9.804057928560706,0.028131869506836438,0.05327098693847665,0.03351882324218747,0.03283612649521217,9.626104489470167,1.6693717681017377,0.6017608095098682,9.788299434232425,0.14020622940769847,0.1386646810455792,-0.6055089790280181,94885.24604971556,0.1892360480674069,2852.8818357274063,0.03829356154884949,370.37214432700284,0.013023761238095056,98109.68827724524,0.20031073092807153,3.4404027300277558,1.9871323946362116,1.6502670245879574,3.4903912122624807,0.019064824803194446,0.04842630778490541,0.027324067463418145,0.021232967523938835
50020,-9.620201545715332,-1.6852935123443604,-0.6206967803955078,9.786537357398455,-9.56962403564453,-1.5933412048339843,-0.5770026000976562,9.85868505711332,-9.695319622802732,-1.753752716064453,-0.6787561706542968,9.725078422193242,0.0005483209082951205,0.0019131614654657402,0.0006113751257795699,0.0005159058709877766,-9.6151138671875,-1.6932991241455078,-0.6212953308105469,9.78420402298712,-9.630676177978517,-1.7208324432373046,-0.6419453201293945,9.773191340418348,-9.606135610961914,-1.6514005950927735,-0.6057330200195312,9.799676441279868,0.024540567016602566,0.06943184814453107,0.036212300109863316,0.02648510086151923,9.620230044083767,1.6858610216193552,0.6211890761427866,9.7865637153,-0.19450549037659814,0.029546331261072506,-0.30144852965321056,94769.50068774521,0.2052784388296475,2909.2675155125226,0.05410658054505075,394.7862174168176,0.03185068478236318,98074.98167299217,0.2133604389849814,3.305273494203481,2.42591045838235,2.3167943947992953,3.1711097092968346,0.01831170905102762,0.06514188530333827,0.020867506666397386,0.017137354025481003
50021,-9.60800608100891,-1.7274164978027344,-0.6566472146987914,9.784228167670346,-9.574412438964844,-1.6711527587890624,-0.5901707092285156,9.821280920726752,-9.639055883789062,-1.7645266235351562,-0.7278373046875,9.754280213139324,0.00020554756852018594,0.0007052399268075503,0.0014789066106264172,0.00020303122910505687,-9.604938510131834,-1.7369933044433594,-0.6482300994873047,9.78420402298712,-9.616610243225097,-1.7489643127441403,-0.6832452987670898,9.773818431150232,-9.599252281188965,-1.7121534622192383,-0.6212953308105469,9.790810209602528,0.01735796203613127,0.03681085052490207,0.06194996795654295,0.016991778452295492,9.608016777684806,1.7276206171517725,0.6577723551368719,9.784238543098942,-0.07657162370323498,-0.3742857557829699,0.5773331770170221,94529.34393230478,0.059810167643332086,3055.8604652251443,0.08107958677914498,442.2431214257362,0.041385472962948276,98028.69722289676,0.06084420150276165,3.7178764396920827,2.9475742507588722,2.1633204873704575,3.5694939918613047,0.007003794975431426,0.024065310859790315,0.05025258721131846,0.006914027403848702
50022,-9.599140052986145,-1.7406968351364132,-0.7022492744445801,9.780972036613324,-9.572018237304688,-1.7034744812011715,-0.6344634399414062,9.84190410235886,-9.65342109375,-1.7848773376464844,-0.7386112121582031,9.754280213139324,0.00030090559686651766,0.000273296985304615,0.00048587125894707306,0.00031536498403273344,-9.597157354736328,-1.7399860565185545,-0.709880792236328,9.777835234238385,-9.605537060546874,-1.7501614135742187,-0.7158662963867187,9.769500557208456,-9.58967547454834,-1.7331027267456054,-0.685040950012207,9.787798493973641,0.015861585998534267,0.017058686828613334,0.03082534637451173,0.018297936765184986,9.599155726543856,1.74077533554426,0.7025951285889237,9.780988157951926,0.3357559398140931,-0.32022417379550966,-0.21185525043485476,94354.97349434269,0.09858336705235142,3102.8480054242054,0.02938093420980676,505.1822742454889,0.03626542120524278,97963.47733646847,0.09959716380347189,3.5113161316610935,2.959624675281943,2.535039304743012,3.4207653270666336,0.009802733474888548,0.009101112000334283,0.016263211276328716,0.010252150755256532
50023,-9.598541502571106,-1.7334768207550049,-0.7012392206192015,9.779022686619857,-9.572018237304688,-1.7034744812011715,-0.6691793640136718,9.84190410235886,-9.65342109375,-1.7848773376464844,-0.7386112121582031,9.758507291495098,0.0002447031515945131,0.00025874956452268116,0.0003482074556860801,0.0002442639554047927,-9.597157354736328,-1.7334020019531249,-0.7038952880859375,9.776420981389446,-9.606734161376952,-1.7387889556884764,-0.7158662963867187,9.76975637843735,-9.591770401000979,-1.7247230209350588,-0.6859387756347657,9.784459274813877,0.014963760375973578,0.014065934753417553,0.02992752075195304,0.014702896376526553,9.598554249455049,1.7335514522676856,0.7014874567590723,9.779035175792204,0.08643881743950167,-0.2391622714559366,0.10987238046138378,94343.1913260359,0.08105493402151659,3077.1553505341335,0.025371601790944977,503.69396956696977,0.012305587500566826,97924.41599502579,0.074264868340674,3.2226035126421384,3.2320077221563404,1.737059612810264,3.225043114494429,0.00802345810150907,0.008682183600835391,0.011850658029428687,0.007955960013174692
50024,-9.605686698150635,-1.7244985645294189,-0.6787561706542968,9.782966871994418,-9.580397943115234,-1.6555904479980468,-0.5805939025878906,9.827072752805748,-9.651026892089844,-1.897404815673828,-0.718260498046875,9.75726690579132,0.00021350211779622665,0.0018798878265517218,0.0007455444692336863,0.0002202971666819808,-9.60194575805664,-1.7202338928222656,-0.6829460235595703,9.780553878594525,-9.612121115112306,-1.734000552368164,-0.6907271789550781,9.773886479867365,-9.595960253906249,-1.7097592605590817,-0.6739677673339843,9.791005887786227,0.016160861206056865,0.02424129180908241,0.016759411621093734,0.01711940791886235,9.60569781146304,1.725043531882769,0.6793051476843956,9.782978131208663,-0.14987579370466436,0.07498080142329094,-0.7340823267834827,94483.70392806767,0.0637859891303249,3045.910935461537,0.3061485084796681,472.01582021431085,0.12383146871764418,98003.41266869879,0.07605656327639779,3.526764928072174,3.3043041297538758,3.370501158722327,3.5027198849951686,0.007275310257387156,0.06354604038082312,0.025428810544544826,0.007518892290201919
50025,-9.626635962677003,-1.5413795469284057,-0.7031845094680785,9.777635094995178,-9.581595043945311,-1.0797849487304687,-0.5805939025878906,9.86195451514699,-9.765948571777344,-1.897404815673828,-0.8259995727539062,9.720048370714863,0.0014342819250589786,0.05572719733880263,0.0032270377684164727,0.0006797861021375953,-9.617508068847656,-1.6699556579589843,-0.6919242797851562,9.774031856730257,-9.637858782958984,-1.712752012634277,-0.7224503509521484,9.764975657786543,-9.600449382019043,-1.3404536544799803,-0.6772597946166992,9.791295421891643,0.03740940093994105,0.3722983581542967,0.04519055633544922,0.026319764105100063,9.626710457878705,1.5593518220812197,0.7054753660648109,9.777669857229968,-0.7591150597359398,0.7129995050550924,-0.908334714247097,94896.7809178653,0.16917321370241634,2460.8902069812684,0.4254794024404974,507.91798501972744,0.04605035514685303,97896.76151720302,0.1576856567339604,3.0013787635802474,1.1990997576472682,1.7721414657132826,3.420634893117533,0.04883740217556531,1.9015450484803282,0.10986633730174798,0.023035550635285538
