,En_acc_Y
50000,0.16630062624387104
50001,0.3400455671553258
50002,0.04982572926628749
50003,0.02185554714704002
50004,0.12786086453149045
50005,1.2231068900347002
50006,14.421570600559422
50007,8.039936843565323
50008,5.548890272887473
50009,4.707374036394897
50010,4.9405768115135436
50011,10.040233490465369
50012,9.150860918099266
50013,9.0785783337392
50014,1.1296417189942007
50015,0.11542265583913845
50016,0.0757494198813919
50017,0.039403535872960783
50018,0.07635741539665113
50019,0.04842630778490541
50020,0.06514188530333827
50021,0.024065310859790315
50022,0.009101112000334283
50023,0.008682183600835391
50024,0.06354604038082312
50025,1.9015450484803282
50026,2.159011468633765
50027,1.0874488938277929
50028,2.1274010518951085
50029,0.9955503334817023
50030,0.07190741176603296
50031,0.03220885858459947
50032,0.020778370931680716
50033,0.008417929107559636
50034,0.009467113071823512
50035,0.015525763541840145
50036,0.019282648463595224
50037,0.014266876536093966
50038,0.012376778598651151
50039,0.00900299581646079
50040,0.0836197326637685
50041,2.1268844849952018
50042,2.03267718492225
50043,2.732622945878435
50044,2.6023326787766234
50045,6.086980347785669
50046,0.0314467623832762
50047,0.017627475254628593
50048,0.021374806507067762
50049,0.024462647966635533
50050,0.015486402424259022
50051,0.016105002512458746
50052,0.022982880126307323
50053,0.2204905671903205
50054,0.1585529825755096
50055,0.03975243587637484
50056,0.16964240423385343
50057,1.3753297068582373
50058,3.856692009560716
50059,9.383462289734489
50060,12.20871608471207
50061,7.061553689550616
50062,5.360694833915671
50063,0.628094715839116
50064,0.04765274718040301
50065,0.04900755302608022
50066,0.04153744345134348
50067,0.060033347246780534
50068,0.017530409974379713
50069,0.02849811788563987
50070,0.03164624299859055
50071,0.00971369327686498
50072,0.01002982419452558
50073,0.10983232623898355
50074,0.6890755004719465
50075,4.869803133685223
50076,7.396536671798791
50077,2.5956627845437805
50078,1.998199425411835
50079,0.20052884391175632
50080,0.24407064718555993
50081,0.13777871972163463
50082,0.17525250992949198
50083,0.1021060827898896
50084,0.028172910982129196
50085,0.21841971382942224
50086,0.1626541817394071
50087,0.12025681251294604
50088,0.37186224761451053
50089,0.47279150941807685
50090,1.1530734305049661
50091,0.8014224480115485
50092,1.5502501312423114
50093,1.1135385316789124
50094,0.02039345359494617
50095,0.009830152505824863
50096,0.008046386907867218
50097,0.044142824610462136
50098,0.025751915640806037
50099,0.012447284678201932
50100,0.017583241765696266
50101,0.07123502451958517
50102,0.017491144393491687
50103,0.032844368667488175
50104,0.42834430490321285
50105,0.4100689953322783
50106,0.8447062066771319
50107,2.132930620158415
50108,1.821182734906483
50109,3.5642614525919947
50110,0.01371018422506085
50111,0.019210900407033344
50112,0.03472319327513825
50113,0.016416165522075067
50114,0.019248637400830867
50115,0.005759334010351905
50116,0.008774376509733086
50117,0.010404996788558076
50118,0.011845594584691314
50119,0.011922119475911102
50120,0.012129147489984978
50121,0.3802653685346309
50122,1.0148769288241504
50123,16.47724614255227
50124,16.198992944238153
50125,12.50022222863779
50126,13.640587941439003
