,En_acc_Y
40000,14.173064662393992
40001,9.642614359302007
40002,2.163572485901832
40003,0.032014536950715565
40004,0.022940939518010853
40005,0.02061681838355015
40006,0.048167116736367
40007,0.06853783259834144
40008,0.04699641009840573
40009,0.2289276036365115
40010,0.04307997889907658
40011,0.0287828172312515
40012,0.010061733450040479
40013,0.009312439165600322
40014,0.545074953608381
40015,2.269877692966107
40016,32.240876369797746
40017,75.7664279922649
40018,59.16293746602932
40019,39.84537225181866
40020,35.90873083827194
40021,1.9540860261028654
40022,1.9752524670821558
40023,0.6557492447241684
40024,0.12841564610866046
40025,0.10936763576346195
40026,0.2500614666034342
40027,0.07929507317457415
40028,0.04261070266228327
40029,0.05330861495206454
40030,0.7308279970195896
40031,2.0841501578519717
40032,4.91174001605066
40033,5.6264970216205565
40034,3.8994397118409867
40035,2.6785759278249497
40036,0.7379700335900203
40037,0.7460428841618926
40038,0.8807886004858327
40039,0.1365868994744856
40040,0.04488676884008548
40041,0.02361504642493548
40042,0.04547154893890706
40043,0.033173683648804596
40044,0.012512631776322215
40045,0.025793187492250402
40046,0.011491153453074193
40047,2.032821254255533
40048,21.29704298262114
40049,48.78164610160794
40050,51.03959928668078
40051,25.558947952937597
40052,4.995910995433951
40053,1.1968427066451794
40054,0.34810695332401903
40055,0.6591908585585012
40056,0.07002285495679333
40057,0.044107380497300445
40058,0.04943250023724807
40059,0.10296170941381497
40060,0.036537626151599716
40061,0.008435412322407602
40062,0.01331389802184042
40063,0.8232020434875279
40064,1.0823733159303737
40065,8.900070219916955
40066,16.19706081015573
40067,10.105992829416591
40068,2.7414276075198987
40069,0.04267566761363089
40070,0.01687130232828098
40071,0.11590119913516826
40072,0.02964809306118576
40073,0.016295884825388844
40074,0.013138874799974526
40075,0.013577579294957223
40076,0.012211691192873747
40077,0.014550907124853456
40078,0.008034922504688223
40079,0.046348193635327134
40080,1.6597359458952097
40081,29.99549734213157
40082,66.62896504447741
40083,49.60835558371138
40084,44.85113585088133
40085,11.92317907337487
40086,5.070564896054898
40087,0.4505124481102668
40088,0.0824813174280949
40089,0.146899798890839
40090,0.06101880823670791
40091,0.016967889925063984
40092,0.021837013028567328
40093,0.01176973845032366
40094,0.0106106872889278
40095,0.01329717910053772
40096,2.042663444384695
40097,3.0393710138306234
40098,1.7294280528202886
40099,4.205147289667989
40100,4.0661820997540215
40101,1.4519978075810391
40102,0.166374285034296
40103,0.05412908407290762
40104,0.3944219001901271
40105,0.04121405174500287
40106,0.04213378349003731
40107,0.06628412200673847
40108,0.2013802669211827
40109,0.02192968362093079
40110,0.02719843671191509
40111,0.04747390249081081
40112,1.1654054979312192
40113,3.049153302453176
40114,47.877054151874965
40115,76.89714411691031
40116,34.95263677691782
40117,2.7240456615666875
40118,0.37443266234393313
40119,0.12011255210627707
40120,0.015804730685862294
40121,0.008420890745047569
40122,0.006361597324021473
40123,0.015682921402085503
40124,0.018143564471069358
40125,0.01886496204110734
40126,0.009824515840928527
40127,0.00735355480908359
40128,0.012159050474943511
40129,1.4580656295735985
40130,9.632362030149118
40131,22.424870841959038
40132,14.22839999275472
40133,1.5241983259216811
40134,0.14795557488693087
40135,0.4281254303391873
40136,0.02660190559983499
40137,0.09735752699315212
40138,0.0946317696006541
40139,0.0190943456413803
40140,0.10834042523862447
40141,0.020652358033405024
40142,0.008869913202891329
40143,0.012460850888630413
40144,0.01588622348512627
40145,0.6601323726695757
40146,4.317877052737075
40147,26.157075578697068
40148,29.863241503104742
40149,31.47525056534565
40150,22.268612650753187
40151,0.5145624445474993
40152,0.5113435267449183
40153,0.02682278643441684
40154,0.5651658424960946
40155,0.5034539155505237
40156,3.0485739679458637
40157,0.7561472269770818
40158,0.054162712988899284
40159,0.006022919746775499
40160,0.014865796065503034
40161,0.8264228720239719
40162,0.92003746245257
40163,2.053395176663855
40164,2.2762403411937537
40165,5.482075731160322
40166,0.32268740983871064
40167,0.03970103713545565
40168,0.025081630201607738
40169,0.009194737959629384
40170,0.020397275062672502
40171,0.030744758761949306
40172,0.01610576680600394
40173,0.009028504113534001
40174,0.013361188684953769
40175,0.01568005530129079
40176,0.01612840900228246
40177,0.026290933663604896
40178,0.8934123414362974
40179,18.08900308345994
40180,47.80949461501457
40181,48.64736392931921
40182,15.219031715125864
40183,0.7542014311475279
40184,0.2093353207503906
40185,0.05773760051018783
40186,0.1269941556511589
40187,0.00866049677148844
40188,0.027930629928279882
40189,0.03340994589098496
40190,0.030797208406493144
40191,0.019136668396449407
40192,0.0062784804009738265
40193,0.008858926483178126
40194,1.176109429032669
40195,2.146566858982971
40196,9.894279313763409
40197,15.209697875740995
40198,5.3040894387561055
40199,0.14231585281641304
40200,0.058551668672589235
40201,0.02188927159972486
40202,0.24342806738737735
40203,0.13990775492866622
40204,0.00875842188197563
40205,0.008986085821771734
40206,0.008850328180793874
40207,0.006777659622725674
40208,0.019285801174469427
40209,0.013643977296702168
40210,0.5846683208906475
40211,1.6255789986004205
40212,21.87526849999858
40213,42.11823384232217
40214,38.55477929264061
40215,40.38944301924526
40216,2.616977020787386
40217,0.5571400915139498
40218,0.40190356970473595
40219,0.08832625231551655
40220,0.04055609053922201
40221,0.2894336664410392
40222,0.6630688840071808
40223,0.045326810848772305
40224,0.06277353067994544
40225,0.00770665842699647
40226,0.06129901735774109
40227,1.0039515436679591
40228,3.431989085717229
40229,3.5292872844239302
40230,4.053766915404722
40231,0.901976059537617
40232,0.038497370338354896
40233,0.033353388168635284
40234,0.022626719334213386
40235,0.013308452430330409
40236,0.12125020304840545
40237,0.1435440725436555
40238,0.017667982812527624
40239,0.027715863442060156
40240,0.02279495945086509
40241,0.06273961515387433
40242,0.05619659364954525
40243,1.0302255673368752
40244,10.188995872726025
40245,31.11091832881249
40246,38.98592884146503
40247,19.071575712543037
40248,3.400776388232191
40249,0.026681296591849497
40250,0.38653028272517587
40251,0.1561473686417848
40252,0.17402925811029377
40253,0.6568227905451874
40254,0.12650500778218868
40255,0.010411875430465461
40256,0.046731964531743886
40257,0.15623210968861628
40258,0.10760135338035216
40259,1.370849035949115
40260,3.4439042310145402
40261,19.43593880742809
40262,24.517422496607352
40263,10.004227621547889
40264,2.38084165133555
40265,0.24970912727906672
40266,0.06165966837441342
40267,0.017765525776242196
40268,0.00884087004817119
40269,0.0106158462703583
40270,0.015248802668374424
40271,0.08228002161561039
40272,0.05312814613868858
40273,0.04550431802466039
40274,0.011618408328360997
40275,0.03551700765859019
40276,1.2713837784315059
40277,25.778770909716123
40278,52.041070602257676
40279,39.32492044782143
40280,37.6639658358683
40281,9.890401670461506
40282,0.2794134914525224
40283,0.015509044620537493
40284,0.012602340731197785
40285,0.02557135129073691
40286,0.026778839555564028
40287,0.012974265077662837
40288,0.09493624504174931
40289,0.15375293250115976
40290,0.05063865098837099
40291,0.016485334087921664
40292,1.8159712082947002
40293,2.9058244740792056
40294,3.7578910186706347
40295,5.784145653858629
40296,7.6481393363362535
40297,0.30417994610340143
40298,0.05010469641030953
40299,0.022781202167050298
40300,0.011811679058620113
40301,0.047331170671232374
40302,0.08266321929186819
40303,0.025343878424327167
40304,0.020259797761217797
40305,0.016835762678426146
40306,0.009198559427355696
40307,0.0073846042343600204
40308,1.4202551680590516
40309,5.860709046365728
40310,43.54278873479352
40311,66.60746002145758
40312,27.902952375051804
40313,2.6063472261598264
40314,1.8654375285213267
40315,0.07277478940321676
40316,0.017957076846024503
40317,0.018910437507050636
40318,0.00897079995086642
40319,0.004426310530714833
40320,0.007444887887742868
40321,0.013016969979504576
40322,0.02579032139145564
40323,0.009530644972773762
40324,0.15854256907595532
40325,0.9090777796235355
40326,13.858365744227095
40327,22.697248629180606
40328,10.136928852638242
40329,0.7960046576792373
40330,0.037530443466900196
40331,0.012084914001052724
40332,0.014870763973547257
40333,0.1623748324486122
40334,0.6056310776401237
40335,1.1874418960384079
40336,0.42598884773339607
40337,2.963557966511588
40338,1.5728148472626644
40339,0.2716061373509373
40340,0.12123147785654649
40341,0.6486534479132259
40342,15.255304800174104
40343,34.97170561426211
40344,28.46532157192907
40345,27.883999423716286
40346,20.992050974625894
40347,2.006708878671439
40348,2.94988571035371
40349,1.9061965389968156
40350,0.08710643981727205
40351,0.006658047682891531
40352,0.015515732189058664
40353,0.05084338612180909
40354,0.024225334820830353
40355,0.006449873228499708
40356,0.014517564818941236
40357,1.382827139927217
40358,3.197321159872304
40359,3.906734511583779
40360,3.9417872109136196
40361,3.3016500949019063
40362,0.40766099298122466
40363,3.574024538339222
40364,0.3056616246775924
40365,0.10145977706067424
40366,0.009958553821429546
40367,0.013741997943882544
40368,0.025772264956448743
40369,0.015930839120831198
40370,0.017813389659514508
40371,0.02733753813715352
40372,0.024294885533449596
40373,0.017834598805395625
40374,1.1763570601413353
40375,15.856918750940311
40376,34.347841358732744
40377,34.10588006619544
40378,16.07245793793432
40379,1.0054333177788435
40380,0.06083910371687718
40381,0.0871636662964738
40382,0.06249437246253708
40383,0.10888154506867277
40384,0.06356744060009052
40385,0.18468112171397286
40386,0.6258461642289436
40387,9.461663467772402
40388,7.323435815661825
40389,1.3668897087745577
40390,3.8630371745735137
40391,13.727944782929045
40392,27.238242170656164
40393,17.116153605786344
40394,4.835834584749338
40395,0.8927987092561424
40396,0.031612614082598856
40397,0.8356495192391163
40398,0.44472082269762725
40399,0.13345234057196334
40400,0.4334598171383714
40401,0.0676766648462132
40402,0.010656927048416361
40403,0.015046551488958428
40404,0.01735615104605908
40405,0.010930830747700989
40406,1.0354984285056652
40407,4.1875378708483675
40408,22.339559536606213
40409,30.098273423750587
40410,31.064156174685706
40411,25.961642279851606
40412,3.5938969348096843
40413,0.03110674729232592
40414,0.0581443002129626
40415,0.02796808031199794
40416,0.027217161903774025
40417,0.023978850152482092
40418,0.03694270173059071
40419,0.048185555318146625
40420,0.05821461521912688
40421,0.011979059345033342
40422,0.014173632723571528
40423,2.717799090421229
40424,5.733856093947057
40425,4.966849784278837
40426,2.584610622195768
40427,2.1987042896136075
40428,0.14273927144049042
40429,0.03789214538719736
40430,0.022883521965422773
40431,0.010725140247331356
40432,0.015560825508229272
40433,0.018810315052620832
40434,0.024276924635135807
40435,0.03405042388191783
40436,0.021561294132112545
40437,0.03119683839397411
40438,0.017717852966356244
40439,1.276577248608281
40440,5.182737106982712
40441,32.123297450794006
40442,58.67083120781877
40443,36.6003027125361
40444,26.374873635264112
40445,9.347428906249375
40446,16.372872782960357
40447,0.1954060708879179
40448,0.06738011895064991
40449,0.039410605588254606
40450,0.01436547040343326
40451,0.050248861280285224
40452,0.013227628387918518
40453,0.02761832047834557
40454,0.45664848330174135
40455,0.8899919367478458
40456,2.1929934882433804
40457,15.063219871350446
40458,25.19207931273776
40459,13.616926464181192
40460,4.783959020194652
40461,1.5552069570301337
40462,0.25069965171373115
40463,0.15024052597719662
40464,0.10896752809251525
40465,0.3092897261369703
40466,0.02537406801936518
40467,0.036770831219599
40468,0.05950359628321802
40469,0.05442486567492551
40470,0.014662493982462266
40471,0.008840487901398592
40472,0.9481293583189011
40473,14.908708759652386
40474,34.326062049866856
40475,37.36991583641383
40476,43.70986817615999
40477,9.340551315245609
40478,4.244078778740055
40479,0.2150146905485691
40480,0.18886897265856464
40481,0.1649183058305643
40482,0.02022464025813553
40483,0.04554912473375158
40484,0.08446723866877535
40485,0.03136269009329687
40486,0.01209637840423171
40487,0.02583063787596843
40488,0.997288337003637
40489,4.511602442118955
40490,5.1275945696687835
40491,5.924198242414122
40492,4.863925525248742
40493,0.2943408131484194
40494,0.36108007196136405
40495,1.305257459431081
40496,0.973463778610605
40497,0.30396785464458986
40498,0.0516332835008416
40499,0.4413837260056097
40500,0.3888621423317825
40501,0.47977056038998006
40502,0.30230971979813537
40503,0.17197627011101646
40504,1.2876596005513312
40505,6.678429767619996
40506,55.87324608115682
40507,81.18614615950726
40508,38.761176477929595
40509,5.284355283880644
40510,0.21685902640998903
40511,0.2319285067053055
40512,0.16924134119597506
40513,0.08445625194906224
40514,0.05445801690745135
40515,0.025378940390716184
40516,0.0379520468938076
40517,0.03355659471498278
40518,0.02027345950833943
40519,0.03404688902427108
40520,0.011578569527314005
40521,0.6610946182430656
40522,29.83270625631088
40523,64.935974590891
40524,19.368030561637664
40525,3.5607733123880947
40526,2.4060379255689486
40527,3.0702617526597193
40528,2.9608900088184513
40529,0.25919238605203393
40530,1.253223972722599
40531,0.48399309115418865
40532,0.05047461448621821
40533,0.43121088338142605
40534,0.6864043900679351
40535,0.19926718634190854
40536,0.06261054508141749
40537,0.026578212499931763
40538,0.17360383321566022
40539,1.9759043139395738
40540,1.8389984174466323
40541,0.8818913805349579
40542,31.931262869807654
40543,21.061182281162136
40544,64.52141451115003
40545,68.80688131395331
40546,29.016590073818215
40547,2.710694695307902
40548,8.819940156044177
40549,12.156204914537796
40550,5.746618840786067
40551,4.6615240666143904
40552,4.417731908889382
40553,1.8623510245754626
40554,0.6124313794591277
40555,0.10495259856253979
40556,0.6147639078225863
40557,3.4087505494000303
40558,9.336295346638796
40559,20.268866390742428
40560,19.134793106699394
40561,6.1021722105849205
40562,0.392890255925414
40563,0.16648099952055376
40564,0.22263479273156417
40565,0.23462569862654906
40566,0.3047971131412036
40567,0.07821684605559011
40568,0.0891589501330838
40569,0.052749152076929866
40570,0.03826464295382142
40571,0.0513861300756411
40572,0.023561928023539472
40573,1.7980104055176418
40574,4.148938085174947
40575,9.48530593322827
40576,6.116508160150167
40577,14.056117909688904
40578,2.876222238630737
40579,1.4025958790856017
40580,1.1626298703848927
40581,0.20389125782746087
40582,0.8305645787457682
40583,0.47590227968400295
40584,3.208530575617255
40585,2.330343248212735
40586,1.5379457694570737
40587,0.6969063566000487
40588,52.30510669865284
40589,43.52831377933974
40590,80.32119181054549
40591,18.856243362489707
40592,3.197109450560264
40593,1.86668877259162
40594,1.342414927647891
40595,2.195027273367333
40596,0.336670446859431
40597,4.418505469493886
40598,5.287054768682522
40599,2.999577306102803
40600,0.36042211075558306
40601,0.07731240018146096
40602,0.13016205685959326
40603,0.051092163670793146
40604,0.023806501958024626
40605,0.038471766504588466
40606,0.5047691692052334
40607,62.08421337610312
40608,96.66778550639216
40609,42.6244331002873
40610,12.309081202342536
40611,14.677468021601124
40612,2.00233291597802
40613,0.7297263634107817
40614,0.06831055080531809
40615,0.04575395540388286
40616,0.023967003602530488
40617,26.567455354892186
40618,27.037027659897603
40619,10.905631034146715
40620,6.093075015589007
40621,1.117697912688943
40622,3.7681681873637483
40623,9.735359279212787
40624,12.303243910390568
40625,9.132200309044828
40626,4.304570797650689
40627,0.8803621246875736
40628,0.056109750795464416
40629,0.14650848059566285
40630,1.4327239484932144
40631,0.8210788360187788
40632,0.16423932655228857
40633,0.07465800869875212
40634,0.16189944186345676
40635,0.7308552249771395
40636,1.1774681518827659
40637,0.40431587120698154
40638,4.482749692028309
40639,5.442613631294451
40640,5.44090170928975
40641,12.822663153808152
40642,10.87249327229454
40643,10.185978155199235
40644,26.459723116242213
40645,0.6864467128230042
40646,0.4391865731363562
40647,0.4160644960481171
40648,0.14947671011539632
40649,0.06642656721623731
40650,0.09260543633876767
40651,0.1429286251663301
40652,0.012256784512044419
40653,0.014845924433326111
40654,1.8735329257527837
40655,2.1995278159086324
40656,2.3540141836031676
40657,3.636905261188892
40658,1.496844068863225
40659,1.414207313235362
40660,1.4877339764137338
40661,0.10939237976698982
40662,0.016135001034110343
40663,0.05243349884273499
40664,0.04625007745145362
40665,0.10491839642638906
40666,0.027993684145764343
40667,0.01472564373663988
40668,0.024243295719144083
40669,0.025380468977806717
40670,0.01219726515220682
40671,5.108538056557892
40672,10.275358750460441
40673,26.526021759826314
40674,58.70238229627096
40675,51.10054242985654
40676,16.111663235168976
40677,2.9867114751718753
40678,0.3175087478493746
40679,0.26951952043566796
40680,2.187167660694591
40681,1.6926727940816753
40682,0.8127503292560154
40683,1.1164218290784285
40684,0.4101434184162486
40685,0.30681255522007
40686,0.9064543420294097
40687,3.107838818032881
40688,5.904982660709125
40689,8.510465088722482
40690,10.219454212481878
40691,6.262460330581572
40692,2.740848273012588
40693,2.507173164482963
40694,3.3475659850006942
40695,1.6307310058523652
40696,0.8815739121035931
40697,0.5513550581331382
40698,2.1821971731596475
40699,1.29189455108565
40700,3.700923252833915
40701,0.08800333829264156
40702,0.11905381447269732
40703,0.08520640606374077
40704,4.153922807677172
40705,5.222014821030784
40706,5.8150554044896605
40707,8.49369266687162
40708,9.760425623543489
40709,4.520021135520059
40710,2.3150504986655065
40711,1.1806240154678624
40712,0.08139602059381715
40713,0.37357598481638343
40714,0.45162669256257104
40715,0.2948182100041309
40716,0.20816174801163462
40717,0.9708022218759097
40718,1.0908493313473735
40719,0.4432348449722438
40720,1.9245369090557916
40721,2.2750900794081264
40722,4.423760369764364
40723,2.3497094912828445
40724,2.111077270355317
40725,2.6282218806454978
40726,0.3905698607219864
40727,0.36648295856954244
40728,0.5801177171221334
40729,0.1012730028255498
40730,0.09991284692505578
40731,0.2337752309840543
40732,0.03234862876668996
40733,0.02728900549702903
40734,0.03708648445379385
40735,0.03605535692453685
40736,3.9550818105234415
40737,3.4805131275392354
40738,6.441789104598044
40739,44.13281953027113
40740,62.959356331243455
40741,40.054027446850455
40742,15.104399720959297
40743,4.071742526369218
40744,0.5259079045435074
40745,1.3213694361221404
40746,0.6551323642964455
40747,0.1904243100231811
40748,0.032180102039958906
40749,0.03511460710700758
40750,1.0334539432720784
40751,1.911826325251245
40752,0.12760262884988383
40753,1.6654379578896663
40754,2.7954202651949767
40755,5.159426058315407
40756,5.117394212476971
40757,4.835698540498282
40758,3.195539400544901
40759,3.3085059990763286
40760,4.669363807654955
40761,2.454324940855229
40762,0.0770161408959772
40763,0.1794835434593915
40764,0.18035932832557314
40765,0.12862659112715388
40766,0.05625028527110017
40767,0.07771709361367934
40768,0.1545477022515432
40769,1.0699280375227285
40770,0.9269400840699465
40771,2.6342358199431164
40772,5.14424642421288
40773,4.74354967401612
40774,5.161559679283711
40775,4.498410448917584
40776,3.011880234837645
40777,0.7983411985838084
40778,0.4298646758381331
40779,0.11420742910216569
40780,0.11584817627046545
40781,0.8644545009831803
40782,3.0715205441287714
40783,0.5037179789704134
40784,0.31048718304901546
40785,1.3666274605518387
40786,4.036569259732612
40787,6.035718510947826
40788,4.002533070817975
40789,1.3324645899820735
40790,1.1761184094818264
40791,1.3752364630457143
40792,0.9249403100087579
40793,0.10100196522705994
40794,0.11625124557890006
40795,0.15614440700429688
40796,0.8215734294792587
40797,0.9084430338341918
40798,0.4031883471543279
40799,0.29785341074576877
40800,0.04871664379541333
40801,0.16619830644549835
40802,1.9923229634156712
40803,4.068752418946753
40804,32.34576763380326
40805,54.219447263057916
40806,43.8728660989214
40807,31.200496971638607
40808,17.5984086934186
40809,10.874305030143585
40810,3.7196159622172607
40811,0.3788157902893408
40812,0.31195672846317607
40813,0.22049821012577303
40814,0.042303170047006934
40815,0.0797439045590316
40816,0.07181741620107786
40817,0.1534517053076316
40818,2.773775185382965
40819,4.176709359899038
40820,4.32136375989058
40821,7.81077498395719
40822,7.727547333882143
40823,4.874614839236137
40824,2.435835915701698
40825,1.6186123673986281
40826,4.038277837953054
40827,3.480613345530358
40828,0.4413251620127036
40829,0.3679406574337507
40830,0.7952752350269741
40831,0.12519348005851208
40832,0.06382491198815182
40833,0.2677544800295692
40834,0.7204318851434945
40835,0.861354526363581
40836,4.545946450258948
40837,6.482534548863105
40838,4.799889477168707
40839,3.1571127273594857
40840,5.591039533321803
40841,9.202284976242089
40842,1.6399077829136801
40843,0.3087580644395443
40844,2.7565709376790273
40845,3.092133541044595
40846,1.1327294649170756
40847,2.157380179598087
40848,4.42524854483369
40849,4.360334419006842
40850,4.111847206033269
40851,4.4051415102448335
40852,2.315093585714122
40853,2.5260876145311273
40854,3.6476821823239147
40855,0.5281798626435035
40856,0.7717449296488702
40857,1.5513645667680016
40858,0.7419238196363745
40859,0.17575340881172064
40860,0.05081625370095202
40861,0.05683038407195711
40862,0.07874287108811942
40863,0.10059622089121666
40864,0.020160152990253696
40865,0.02445959079245441
40866,0.021265608066787792
40867,1.8546207685852565
40868,1.8753573899820268
40869,22.86822520333442
40870,62.06505463873056
40871,55.99396834843883
40872,27.457686133372928
40873,10.583152658592637
40874,2.4266873219648644
40875,0.25611925724321255
40876,0.09032841479403399
40877,0.018424633422340967
40878,0.21797336639898685
40879,0.31585491215411193
40880,0.6030442305994778
40881,1.157535471758922
40882,0.25398372554104615
40883,1.8717877569788617
40884,2.9253052656444116
40885,0.48178533371199467
40886,3.516241557899785
40887,6.942908581051248
40888,5.914732466856005
40889,5.5076436431301
40890,5.603465131170659
40891,4.592946204141612
40892,2.2906965714556877
40893,0.09112824798915484
40894,0.1563316589228873
40895,0.09244808740513605
40896,0.016795637267299657
40897,0.02579624466643144
40898,0.03248859002216681
40899,0.008336436308295668
40900,1.750509943826134
40901,1.4444257603547022
40902,1.8816660599780388
40903,3.395246819968885
40904,2.653834217177599
40905,2.88039595014474
40906,1.7265672065436655
40907,0.14041782533343813
40908,0.5156206089609202
40909,0.49539740175318203
40910,0.06582736107674889
40911,0.473618475034055
40912,0.2830008942806149
40913,0.0785578165134719
40914,0.05169213410382688
40915,0.02048421345344648
40916,1.9214629204167315
40917,3.6721734912984982
40918,3.010245315407627
40919,3.383991260001139
40920,1.1701810906121197
40921,0.5439070175345215
40922,0.9291504210028559
40923,0.22452794784318794
40924,0.0934971758327068
40925,0.030178799391679792
40926,0.0566929067705023
40927,0.33950444732527774
40928,0.45673169576148204
40929,0.05501337170478028
40930,0.08879438211199192
40931,0.055387493395187955
40932,0.037798423891209174
40933,2.643093217839203
40934,5.126457491946813
40935,55.173983980776896
40936,72.24759863195749
40937,33.96686586595787
40938,23.107719642917704
40939,10.460065667081569
40940,0.4034420926113563
40941,0.0849159745165396
40942,4.2443662486497695
40943,22.671510279750244
40944,13.414661527481366
40945,0.9191653079807287
40946,0.2585725439868233
40947,0.553449700130633
40948,0.22098993748545864
40949,0.04350502164693774
40950,0.09716377857942728
40951,0.1315874643215143
40952,0.042888332292600986
40953,0.027974576807132712
40954,0.01581380667171232
40955,0.03934850673770163
40956,0.008835137846581695
40957,0.013605093862586789
40958,0.014176021140900366
40959,0.02240736708672196
40960,0.022942085958328806
40961,0.04408101236998869
40962,0.20043502687907472
40963,0.10296132726704245
40964,0.04323560817223138
40965,5.341749143368848
40966,6.107382399682998
40967,5.852262456250222
40968,7.2254936041065445
40969,5.149838473473511
40970,4.631785022621316
40971,5.6101636864114495
40972,2.123244823595952
40973,0.6580734613953222
40974,0.6536658760564662
40975,0.18757425939288405
40976,0.13942271513750198
40977,0.5513582108440125
40978,0.14461914695176548
40979,0.07591756446135042
40980,1.7170522295885695
40981,3.9628841011802907
40982,3.6840215698372107
40983,3.216306116000018
40984,4.32697176377897
40985,1.7793846673562024
40986,0.5777385668524138
40987,0.579156331378882
40988,1.168678871648901
40989,1.3598752136894936
40990,0.06415088318520794
40991,0.045379738176782
40992,0.13263397325836968
40993,0.27042501721342177
40994,0.02334907227118287
40995,0.07920488653623267
40996,0.08226731523542014
40997,0.11993246543967365
40998,4.274875700536469
40999,3.2008518139046602
41000,19.74690281411265
41001,33.66666894012893
41002,31.727830379180737
41003,26.11797470306802
41004,18.546628429449235
41005,7.019228354990795
41006,0.8016703657302948
41007,0.5441436619234746
41008,0.5120356900868506
41009,0.09842753795652445
41010,0.19128270721120802
41011,0.21301529863415306
41012,0.08822918703526761
41013,0.11718444799766989
41014,1.496331514504431
41015,1.3421845886806862
41016,1.8639675054237006
41017,4.614261300215458
41018,6.9503968425976845
41019,6.604561656300276
41020,5.433324120935211
41021,4.311434153687178
41022,2.3929258010430563
41023,1.1126652307667524
41024,0.2379114921143407
41025,0.4587158018049927
41026,0.059283766352260785
41027,0.5461189785912148
41028,0.12727302725848777
41029,0.05944474568023252
41030,1.274190073256336
41031,2.2241854542660033
41032,8.631016440860433
41033,10.968551500260736
41034,9.285743729577888
41035,6.8554834308256
41036,2.6682282530522863
41037,1.9778696947912262
41038,1.981691449127635
41039,0.08120685794136376
41040,0.2436318471538842
41041,0.10283445453852814
41042,0.027582112071638586
41043,0.022099547861366167
41044,0.09630968054259256
41045,3.786512569963836
41046,2.817244380769968
41047,3.141567760942321
41048,2.8481855629730517
41049,3.574484547516779
41050,4.837431958258946
41051,1.8988334305184165
41052,0.9064200443565661
41053,1.0638476046866716
41054,3.2784056353097317
41055,1.6872195596362025
41056,0.12240829884286979
41057,1.742618995118035
41058,6.149212376488793
41059,3.598426998189168
41060,0.09086561761966279
41061,0.02758392726880862
41062,0.03658013998005511
41063,3.3352937235443574
41064,11.04621108078514
41065,13.234138162653645
41066,33.3258680598775
