,En_acc_Y
10000,1.5553307725844667
10001,1.0279514118929367
10002,0.7265661051377997
10003,0.34579754484030556
10004,0.4577107557929685
10005,0.4379056171544898
10006,0.30521737905440627
10007,0.26944767684241266
10008,1.4426463894446313
10009,67.34614877759022
10010,53.33210006858679
10011,20.226572678828045
10012,11.152083697702784
10013,20.20232011604966
10014,0.7531083958411037
10015,1.2982863380047087
10016,0.11451486618074896
10017,0.22609694695492594
10018,0.03581766163195894
10019,0.15190706805264934
10020,0.4180761166592576
10021,0.09156465960350155
10022,0.013836388196722817
10023,0.011497172264743291
10024,0.4013499345678838
10025,5.673514449791456
10026,27.15759324700284
10027,48.68707614424777
10028,35.98819978822805
10029,23.35377067021574
10030,21.143432590866166
10031,0.30609765414516626
10032,9.530442721594351
10033,22.573528229393908
10034,1.2593114752739498
10035,0.35859105449451223
10036,0.5110191796716462
10037,0.45499111274883186
10038,0.7648487089899348
10039,0.27317895793040137
10040,0.5007229036399022
10041,1.7453858332885916
10042,28.377841679178243
10043,58.08836653629251
10044,58.90180415651911
10045,39.19444455292481
10046,17.4417128486214
10047,1.748853719713542
10048,4.410325235678905
10049,1.833303284094084
10050,0.22127970027580762
10051,0.5684230705126329
10052,0.4461040029411722
10053,0.3572987296461594
10054,0.03954359266513127
10055,0.039754728757010395
10056,0.0305433674127718
10057,0.46474531358359694
10058,2.3556694523488257
10059,10.67718235595301
10060,6.757563097173053
10061,3.1980383538278407
10062,1.8313640802963576
10063,26.136689959110956
10064,2.234996004317018
10065,0.5346480789170893
10066,0.2974426985018812
10067,0.15777732016375784
10068,0.07162414547081908
10069,0.10447720797738375
10070,0.10704905575720405
10071,0.01800589609622846
10072,0.02778464986113389
10073,0.2664287173386118
10074,1.0169712842115648
10075,32.01782561030416
10076,20.346136754778897
10077,5.389126076116103
10078,7.718686687738487
10079,36.33802850383618
10080,4.455165478149424
10081,0.0919290365512071
10082,0.22360687858444914
10083,0.08099935224382386
10084,0.607077503174539
10085,1.1376405286288775
10086,0.15039070965884085
10087,0.21333334028567627
10088,0.028821318518594426
10089,0.14981175729830232
10090,1.6041515513754243
10091,15.641058751730675
10092,35.28340038111264
10093,50.321201186661284
10094,38.92456762972004
10095,22.945865007763338
10096,4.157901146653668
10097,1.5030243375436336
10098,0.14304088078079114
10099,0.29454401969476746
10100,0.23823927850856746
10101,0.021409008643218208
10102,0.03816299191230074
10103,0.023770962308169864
10104,0.016359607799725437
10105,0.025714178647008423
10106,1.3016628913510038
10107,9.49239466032392
10108,28.50072938114738
10109,49.73674237773873
10110,47.3144933083912
10111,31.067260830603267
10112,10.890807274226203
10113,0.3064881126101048
10114,0.3175729485071765
10115,0.13810239803805496
10116,0.029214165400860883
10117,0.14843641106359604
10118,0.10875209284944277
10119,0.058302413440139755
10120,0.03217322339805141
10121,0.01681120974828414
10122,0.02793244512544964
10123,1.495101097433248
10124,13.633924066017833
10125,26.614108119505307
10126,14.6075741411801
10127,7.862725926962779
10128,1.0903954365181774
10129,1.1730658210620348
10130,0.043419325131301735
10131,0.04085282751183803
10132,0.11178786685884717
10133,0.0835464561637684
10134,0.09900534389593532
10135,0.056725771493448006
10136,0.2824575768485241
10137,0.17309748834093402
10138,0.5573319298261024
10139,4.939961460932204
10140,23.404968692466475
10141,25.28470968527129
10142,7.267165179020184
10143,0.36629647120915226
10144,0.01726214301397279
10145,0.01572333331612245
10146,0.0303564976001196
10147,0.017393314778805586
10148,0.015378923571193966
10149,0.014480305502659016
10150,0.0188534021521077
10151,0.062056336703593326
10152,0.21912209979788105
10153,1.7256047690384344
10154,3.345308834870621
10155,3.133555767452214
10156,8.398352301131926
10157,9.04793350615593
10158,8.715947321157318
10159,7.819981283095177
10160,1.030921743549326
10161,0.4494476910031223
10162,0.3018896443222449
10163,0.13612173131846012
10164,0.08572688997670633
10165,0.05925099745357746
10166,0.060942378992843646
10167,0.3851974499941836
