,mean_gyro_X,max_gyro_X,max_gyro_Z,min_gyro_X,min_gyro_Y,var_gyro_Z,per25_gyro_X,per25_gyro_Y,per25_gyro_Z,per_range_gyro_X,per_range_gyro_Y,per_range_gyro_Z,per_range_acc_xyz,coef_gyro_yz,PB20-25acc_Y,PB20-25gyro_X,PB40-45gyro_X,PB10-15gyro_Z,PB20-25gyro_Z,PB40-45gyro_Z,PB45-50gyro_Z,En_gyro_Z
35604,1.4718511450312501,3.145038168,0.41221374,-0.167938931,1.328244275,0.8694341456823599,1.2213740455,1.70229007625,-1.08778625975,0.49236641225,0.6374045804999999,0.5114503817500001,0.02551318174999828,-0.6094707690756691,0.05652044564031269,62.58312076490832,23.515743000310795,77.2338569644678,65.64124689810959,34.45334683219227,5.34674191349824,29.61922187720793
35605,1.6803435114375,4.381679389,2.473282443,-0.167938931,-2.045801527,1.3018754369976577,1.160305344,1.1297709925000001,-1.148854962,1.0610687015000002,0.98091603025,0.56106870275,0.02285522674999818,-0.7107803589998423,0.06882769891163482,16.469619712187217,21.012410401738244,99.99424337285957,81.30074350114411,80.33541233710056,11.294041483623245,43.23123360996563
35606,1.1378816793125,4.381679389,2.839694656,-1.175572519,-2.152671756,1.8574545389910146,0.46946564875,0.17938931275,-1.148854962,1.4160305342500001,1.484732825,2.2595419847500002,0.009413410249997867,-0.36354879148823477,0.01772778299839789,33.25912965307019,2.175887802221987,613.7282074990885,63.3559507129297,16.774438531082964,37.402219432542196,63.33677524605057
35607,0.054866412125000055,6.717557252,2.839694656,-5.847328244,-2.152671756,2.8643353748701044,-1.2938931297499998,0.45419847325,-1.69083969425,3.44274809125,1.97709923625,2.767175572,0.01873001000000052,-0.19968735563477563,0.39872652080187854,85.16206821187939,85.9445951768516,653.3386558588063,182.6608880813769,7.969288100715586,33.51330247747492,97.6916185791414
35608,1.62070610684375,7.786259542,1.099236641,-5.847328244,0.290076336,1.2588418141041426,-0.11450381675000004,1.4007633584999999,-1.4045801527500001,3.58396946575,0.98854961825,1.2404580155000002,0.018774278499998687,0.0656763069976505,0.19381631465830562,176.80480292701185,21.053060169416234,142.38776595898534,86.44573048962759,13.103968326796355,16.214484478727492,42.101726777390844
35609,2.8287213739999997,7.786259542,0.534351145,1.496183206,0.610687023,0.19628968851552325,2.041984733,1.458015267,-0.45038167925,1.2404580152499998,0.37786259575000014,0.538167939,0.020277592500001163,-0.24066369083435954,0.011703555833389738,166.2766671263389,56.740053458688365,20.378652743613948,3.771728212022096,1.2472927435713481,2.3309672915197854,6.665143835631664
35610,1.7562022900624998,4.442748092,0.534351145,-1.236641221,-1.58778626,1.7872080496386467,1.49236641225,1.324427481,-0.69083969475,0.6412213742500001,0.5687022899999998,0.80534351175,0.02825781675000094,0.4642458107247881,0.08165390475612987,109.09780296365541,17.405496993295635,254.15086202857907,96.71931981237233,7.206324237641005,2.106041397956207,60.79184195957005
35611,4.32490458009375,38.39694656,0.259541985,-1.236641221,-1.58778626,4.219116019095411,1.41984732825,1.889312977,-2.309160305,0.9007633587499999,1.95419847325,2.2633587779999997,0.0218474740000012,-0.6250914578197359,0.058660977197504745,1867.8289061311893,1698.2783352976453,705.1860540736594,302.8068538677205,105.7000872142431,65.49790149340537,143.63644698961693
35612,9.508587786531251,41.49618321,20.77862595,-24.99236641,-22.54961832,60.87447532719884,1.55343511425,2.2748091599999998,-4.72137404575,22.33969465825,10.5458015275,4.75572519075,0.06155448424999932,-0.9671044518470409,0.317090770182936,2588.086718875882,389.9313543244642,10680.253432967265,1113.9681133762201,76.28592536353702,12.451173639471122,2072.0622341317867
35613,0.17270992378124972,41.49618321,20.77862595,-24.99236641,-22.54961832,157.88278565324669,-11.465648855000001,-6.419847328,-8.2709923665,33.5610687,18.5801526705,10.86259542,0.08321883950000064,-0.36436585852073217,4.257664314325591,3363.232153047128,1142.0983484164524,12258.547908900742,2328.781248998946,884.963711115199,1289.40681672756,5383.425799246366
35614,-4.71087786278125,9.664122137,65.80152672,-22.13740458,-14.91603053,911.9276536478085,-10.1946564875,-6.06106870225,-19.290076335,13.416030533,13.71755725075,40.4923664075,0.11846326474999991,0.8982355948031885,3.109529233021788,4195.258527649325,774.4472501603253,373107.282862769,6904.938038320247,4492.646342147764,125.00529654630442,31050.281715109242
35615,0.59017175584375,11.60305344,65.80152672,-11.26717557,-14.91603053,1619.5881847705616,-3.354961832,-2.1641221372499997,-24.1374045825,8.790076335750001,23.85496183225,62.545801527500004,0.18587715350000167,0.9166285910502537,4.319686572004049,510.9456529302696,374.51309873962816,712753.021356603,11116.096086839041,15303.284647017947,10753.861213106326,55185.62077374006
35616,0.045324427656250055,15.22137405,55.96946565,-11.26717557,-19.49618321,832.839693749574,-3.90839694625,-4.767175572499999,-23.1259542025,8.160305343000001,6.175572518749999,27.286259546,0.2672956310000014,0.6670848406480929,6.153306869295966,897.271004286295,450.9968278857551,253042.95621202872,18341.79965265067,13233.187929634452,13921.858184507526,28419.887357103926
35617,-2.7514312977500004,15.22137405,10.67175573,-16.94656489,-19.49618321,75.63648112375981,-6.39694656525,-5.45038167975,-8.286259541749999,6.648854962000001,4.70610687025,10.33969465625,0.16619802924999938,0.24169670610146818,2.6608824756665106,597.4181787066432,417.80024671530253,10998.863688297364,8530.295254534236,1330.9789124910199,198.93522238086305,2576.3598706668395
35618,-2.1125954199375,8.702290076,10.67175573,-16.94656489,-6.549618321,43.2752095515065,-4.9732824427499995,-3.61450381675,-2.39312977125,7.835877862749999,5.5419847327500005,3.770992367,0.05138709899999938,0.47889893222951685,1.5340617704973067,552.6034086720592,390.1736628839258,14996.03219187431,1512.5960223079296,854.6738131269788,914.868085178478,1471.7618010039762
35619,-0.65410305346875,4.992366412,7.496183206,-7.480916031,-3.267175573,4.689528354691097,-3.351145038,-0.053435114500000006,-1.4427480915,5.469465648749999,2.36259542,3.1679389315,0.03129592974999973,0.1517654686859772,0.05378579124427137,60.77771225725331,23.360425290699148,687.0578265086667,324.5509012681697,154.589307233243,41.62339107529045,158.76953557752864
