,max_gyro_Z,var_acc_Y,per_range_gyro_Z,En_acc_Y,En_gyro_Z
50939,6.122137404580153,0.0063742977331682155,1.6526717557251909,0.21746597102162335,101.47200435095081
50940,7.816793893129771,0.009999712316348353,2.1335877862595423,0.3400853104196791,148.2728823106657
50941,7.816793893129771,0.017169297041527837,2.7900763358778624,0.5835403191545276,269.1840957209176
50942,61.099236641221374,0.2568816281125287,19.824427480916032,8.76822604850093,21153.0777615912
50943,61.099236641221374,0.17225702408975246,52.37022900763359,5.874119245374272,34648.40957986131
50944,49.29770992366412,0.10942701181825976,5.030534351145039,3.727389114182695,13461.405403725501
50945,5.511450381679389,0.0013244968297726777,0.8091603053435117,0.04516057700267726,53.11908008468816
50946,3.954198473282443,0.0003285701869595694,0.4198473282442752,0.011142540059739841,5.2308218246799925
50947,3.954198473282443,0.0002866100794747481,0.5992366412213741,0.009773594783475309,6.102861138628284
50948,3.480916030534351,0.00020022261074478548,0.3587786259541974,0.006830395877349085,4.353374900452577
50949,3.5114503816793894,0.00017623021229500497,0.33969465648854946,0.006004576701689178,4.234065613891963
50950,3.5114503816793894,0.00012923763486002903,0.41984732824427473,0.004327047906523423,4.5551813219897825
50951,3.5572519083969465,0.0002027542398159277,0.4809160305343516,0.006908449355659454,4.432997300079637
50952,4.213740458015267,0.0010265510977405753,0.7442748091603053,0.035002160419160204,12.272151972495774
50953,4.213740458015267,0.000643417237008345,0.8015267175572514,0.02186089720185675,15.67869782258221
50954,4.122137404580153,0.00047921960998348356,0.41603053435114523,0.016317189507963074,9.029139716022767
50955,4.290076335877862,0.0004029950435833299,0.7328244274809164,0.013732444274566602,11.04215372064565
50956,7.480916030534351,0.011537667880555609,1.3053435114503813,0.3922713692271345,76.68748130450828
50957,7.801526717557252,0.08393028970578527,4.393129770992366,2.8645518583412963,349.71211467863185
50958,22.01526717557252,1.171532144496747,10.015267175572518,39.945458115695025,3007.5257152846575
50959,22.01526717557252,1.6765940376633297,14.52671755725191,57.22175701412174,3556.952469747295
50960,15.34351145038168,0.6788628821158612,6.251908396946565,23.131069575019126,1060.953712876095
50961,4.396946564885496,0.10776332987255874,3.198473282442748,3.6705251011947473,117.24517996231766
50962,3.954198473282443,0.00040863767952298877,0.7099236641221376,0.013740087210019495,9.603838160169376
50963,3.5267175572519083,0.00028112278395902196,0.446564885496183,0.009406065124895434,5.080853874094361
50964,3.5877862595419847,0.0003011966852284831,0.42366412213740423,0.010270098977818635,4.570953518637219
50965,3.5877862595419847,0.0002572997205659621,0.5458015267175576,0.008698233765285978,4.374912106909078
50966,3.938931297709924,0.00021147429550541301,0.6412213740458013,0.006541875064010984,6.96995901559738
50967,3.938931297709924,0.0003817833786682977,0.4809160305343516,0.013010473484369988,6.646263815239984
50968,3.6793893129770994,0.0013949346155154576,0.774809160305344,0.04754479071713404,9.226253326340736
50969,3.725190839694657,0.0005786374813012812,0.9809160305343507,0.019729760187575572,11.465967406716777
50970,3.725190839694657,0.00022498891238767807,0.36641221374045774,0.007471542625134139,2.4633684905697026
50971,3.3282442748091605,0.00016334535388814488,0.41603053435114523,0.00557475711917008,2.9799662024357554
50972,6.061068702290076,0.009521276405800947,1.1450381679389317,0.32498353872207597,112.0762348736476
50973,105.87786259541984,0.18266099236609834,6.064885496183206,6.184347715058215,22343.521783889817
50974,110.90076335877863,4.2302055253218604,41.13358778625954,144.39047853917737,91295.91434842571
50975,110.90076335877863,4.494369354369067,108.03816793893131,153.30916714093033,128002.94054348038
50976,98.76335877862596,2.7628028499131294,114.7175572519084,94.30190967803983,117859.56625682268
50977,87.96946564885496,2.724824680077977,80.07633587786259,92.92080640220395,78289.76050346717
50978,73.77099236641222,2.3793090570218656,40.225190839694655,81.21295423329092,45351.784441466116
50979,9.587786259541986,0.24550020191025862,9.194656488549619,8.342242264212267,13021.15758599926
50980,6.488549618320611,0.0013534041432572005,1.4312977099236646,0.04603550203861991,45.318229318415774
50981,3.725190839694657,0.0007231026760966932,0.7709923664122131,0.02403913380586507,11.392078938678788
50982,3.84732824427481,0.0003977708471640021,0.9809160305343516,0.013563439864369866,10.28586523706855
50983,3.84732824427481,0.00024780576168336257,0.7862595419847329,0.00836595714648162,7.151657828797858
50984,3.267175572519084,0.0003907959221830299,0.4083969465648858,0.013298994297707676,2.714604821008876
50985,3.7709923664122136,0.000227685678125701,0.5496183206106866,0.00769137255609108,5.539242079909872
50986,3.7709923664122136,0.0002855226965072071,0.5496183206106866,0.009491283855192548,5.018013713264572
50987,3.84732824427481,0.00031669154265008613,0.5419847328244276,0.010654538631087361,4.888075675465687
50988,5.755725190839694,0.00553654402796524,0.9274809160305346,0.18800388790201752,28.2412602218208
50989,7.145038167938932,0.024090437849768897,2.408396946564886,0.8216330443757903,86.31153584678437
50990,31.72519083969466,0.20033184725046402,4.3320610687022905,6.830274163601934,2851.74790901851
50991,31.72519083969466,1.1069278436993226,18.320610687022903,37.77413961024861,7673.294236932577
50992,30.48854961832061,1.582838019714929,29.18702290076336,54.02741831873647,8752.163999766915
50993,25.49618320610687,1.0020145977642867,25.19465648854962,34.19020390428777,7692.932735077599
50994,25.49618320610687,0.4123677963508279,6.858778625954199,14.048258297016156,3735.492616980364
50995,3.312977099236641,0.11624038135887257,2.782442748091603,3.9661067449139042,100.94639395528621
50996,3.4198473282442747,0.0008040308385765073,0.6297709923664123,0.02718267315754422,11.50141211662102
