,max_gyro_Z,var_acc_Y,var_gyro_Z,per_range_gyro_Z,RMS_gyro_Z,En_acc_Y,En_gyro_Z
30000,13.786259541984732,0.052993347223354186,29.84426534001515,7.748091603053434,6.119543148348745,1.8067729354774231,1018.6804964745644
30001,13.786259541984732,0.09765716738191713,32.651342433424624,7.343511450381679,6.6214180043493975,3.3140425415182357,1114.3554493716372
30002,6.351145038167939,0.021119242960645265,18.62772328972671,5.034351145038168,4.523390317178112,0.707704009197487,635.8162189460601
30003,6.290076335877862,0.023096741951422,15.387438951328594,6.347328244274809,3.926337380537069,0.7844066942032122,522.8313656935297
30004,28.15267175572519,0.1336506449850408,109.77395488862828,10.068702290076336,10.975324403439588,4.561473837924571,3742.730812112736
30005,28.15267175572519,0.16702685895953678,129.9372623608764,12.045801526717558,11.559703320843356,5.6982691534290755,4435.101264495076
30006,7.984732824427481,0.07606370509358312,24.882961138264086,7.2175572519083975,7.598866167389275,2.594491409148966,847.9084901812247
30007,18.18320610687023,0.11561590865626777,76.59517856622575,10.881679389312978,9.327550073493112,3.936939488029384,2609.889928714333
30008,19.14503816793893,0.05337538950272905,85.09210928850301,11.282442748091603,9.226798269442867,1.821382979815343,2896.8931258862153
30009,19.14503816793893,0.03736289160628902,41.10232412883864,4.354961832061069,6.850233837638287,1.2709921735262502,1402.9212594448652
30010,11.557251908396946,0.05937246330859092,23.795175106345784,4.973282442748092,5.175388150018375,2.0258573936178417,812.1859876075596
30011,11.145038167938932,0.03204291172177378,14.71954941436979,2.3244274809160306,3.863174307162661,1.0920787930516276,502.05124021521664
30012,2.381679389312977,0.004162338262533656,1.0035853006089388,1.4427480916030535,1.0037986530738252,0.14148592556294734,34.239978245246
30013,2.381679389312977,0.0026115944028857682,1.059584368262339,1.217557251908397,1.0332202769905054,0.08797993180281789,36.1667657284929
30014,3.0076335877862594,0.0062339133732934576,1.565305917123128,1.232824427480916,1.2822922258084322,0.21186131091749485,53.34668142882117
30015,3.0076335877862594,0.001423058229563922,1.0635734732824427,0.8206106870229006,1.0323563198433785,0.04852480611555152,35.91346269642405
