,min_gyro_X,min_gyro_Y,per25_gyro_X,per_range_gyro_Z,PB40-45gyro_Z,PB45-50gyro_Z,En_gyro_Z
50000,-34.94656488549618,-18.80916030534351,-1.9236641221374047,3.4847328244274807,71.84449321565236,121.71477970239941,843.3059456519626
50001,-139.0229007633588,-89.93893129770993,-34.20229007633588,5.435114503816793,150.19054025033762,215.06065362495718,1809.04475652157
50002,-146.99236641221373,-104.68702290076337,-65.63358778625954,4.561068702290077,469.64611839981535,111.52260558658749,970.6012625526877
50003,-146.99236641221373,-104.68702290076337,-11.427480916030536,5.477099236641221,161.95265561406106,117.76027992600535,544.7176427170133
50004,-3.3587786259541983,-1.7404580152671756,-1.5725190839694658,4.49618320610687,50.23389176889568,26.145657820964747,284.9646524095333
50005,-16.3206106870229,-7.251908396946565,-2.8893129770992365,2.5038167938931295,31.049914046271425,14.18152806318846,76.17450420527163
50006,-16.3206106870229,-7.251908396946565,-3.3740458015267176,1.7900763358778626,13.524859934604748,17.85527391394031,56.63915467241611
50007,-3.755725190839695,-0.4580152671755725,-1.6832061068702293,0.7633587786259541,2.087695913465768,2.4973796971390225,19.978680341083464
50008,-2.778625954198473,-0.4580152671755725,-1.8740458015267174,0.7290076335877863,8.32877347166444,0.5236063091706676,17.435502981566728
50009,-2.778625954198473,-0.2748091603053435,-2.2328244274809164,0.38549618320610696,3.2717534776783737,0.7054073854251699,5.352788299050172
50010,-2.6412213740458017,-0.3206106870229007,-2.114503816793893,0.32824427480916035,1.7585148176553007,1.0456235479079425,2.290713439387759
50011,-2.2442748091603053,-0.3206106870229007,-1.9274809160305344,0.4351145038167939,4.84699592543725,0.5897971747269326,5.7878056834294815
50012,-3.1603053435114505,-0.2900763358778626,-2.839694656488549,0.9732824427480915,14.135266551047831,0.9054235966263368,17.45947982829283
50013,-3.1603053435114505,0.1221374045801526,-2.839694656488549,1.2290076335877862,8.850056590141271,7.471682288505508,49.47522094672027
50014,-2.8244274809160306,-0.549618320610687,-1.9618320610687023,3.2519083969465647,8.391867370877952,11.03157942731993,126.64062311831093
50015,-2.2595419847328246,-0.549618320610687,-1.9122137404580153,1.0267175572519083,6.95244753349706,1.8812100589038836,17.50870772876484
50016,-2.4122137404580157,-0.4885496183206106,-1.9656488549618323,0.7786259541984732,17.064319612909223,10.281978939807857,54.130287667773835
50017,-64.82442748091603,-34.56488549618321,-3.225190839694657,3.2175572519083975,14.539104519182477,13.605697654201883,430.5098459685723
50018,-64.82442748091603,-34.56488549618321,-3.3625954198473282,9.110687022900764,6742.911598694673,4184.3284803158185,5357.925637589108
50019,-17.129770992366414,-16.213740458015266,-2.15648854961832,25.270992366412212,14223.660815445652,1981.2318495091977,14971.854849173515
50020,-17.129770992366414,-16.213740458015266,-4.690839694656488,13.900763358778626,5047.932843288864,6825.987295159354,10284.808499893166
50021,-5.343511450381679,-5.465648854961832,-4.351145038167939,2.7862595419847325,46.21945261373148,52.884238693705726,432.3753472019891
50022,-4.625954198473282,-0.3969465648854962,-3.851145038167939,1.0839694656488548,33.01799725704875,13.245309116691539,38.5999883456675
50023,-3.618320610687023,-1.1603053435114503,-2.614503816793893,0.8396946564885496,2.924443101828338,0.3123813299042759,15.136817978750269
50024,-3.0229007633587788,-1.1603053435114503,-1.900763358778626,1.5916030534351144,3.975542464077343,0.32937074645274284,28.282143620224154
50025,-2.534351145038168,-0.3969465648854962,-2.1374045801526718,1.4312977099236641,14.095733260457806,2.280246869793428,57.34358914593168
50026,-2.534351145038168,-0.5648854961832062,-2.068702290076336,0.4580152671755724,1.9948421998829384,0.8961478734425496,5.988943923236795
50027,-2.7938931297709924,-0.5648854961832062,-2.3053435114503817,0.6412213740458014,4.172474461601698,2.970093975212149,9.29206145718004
50028,-2.839694656488549,-0.183206106870229,-2.33587786259542,1.1297709923664125,5.241951282232607,3.2593323050328924,13.570289221684835
50029,-2.839694656488549,-0.3511450381679389,-2.015267175572519,0.6870229007633589,5.254316823385521,0.5744217904117559,12.469685138783676
50030,-3.068702290076336,-0.3511450381679389,-2.270992366412214,0.5,5.326398211593513,0.9276359622652821,5.155301750092264
50031,-3.3587786259541983,0.0305343511450381,-2.5458015267175576,1.5190839694656488,6.970462153336021,19.910833721109636,140.58591768156478
50032,-3.3587786259541983,-0.1984732824427481,-2.5458015267175576,1.9809160305343512,4.207571130127738,26.666735355389623,182.91481071421637
50033,-3.0076335877862594,-0.5343511450381679,-1.583969465648855,1.5381679389312977,39.14457708965193,11.628125693991935,118.85886991822544
50034,-62.045801526717554,-31.221374045801525,-1.4694656488549618,1.416030534351145,229.47684808977124,201.22790034694668,621.8355884466715
50035,-62.045801526717554,-31.221374045801525,-26.904580152671752,3.064885496183206,96.59950285615001,33.71601751575673,503.5332828312259
50036,-89.63358778625954,-53.29770992366412,-33.664122137404576,3.7480916030534353,175.72052229358604,45.492330784406946,237.84071635297093
50037,-89.63358778625954,-53.29770992366412,-24.14503816793893,6.179389312977099,187.2882064410037,62.91807202988278,920.2942175086921
50038,-27.557251908396942,-13.374045801526718,-1.2404580152671756,7.0534351145038165,48.70844987355265,49.835933594772484,840.345853971214
50039,-2.045801526717557,-0.7022900763358778,-1.6221374045801527,0.9427480916030533,6.848325552417222,2.324919090484895,10.656193306528369
50040,-2.4580152671755724,-0.0763358778625954,-2.2099236641221376,0.29007633587786263,2.464837165919933,0.19142605519957245,2.8620554357749155
50041,-2.50381679389313,-0.0458015267175572,-2.320610687022901,0.6488549618320609,6.763771430690738,1.2480635536134248,6.960635549598896
50042,-2.50381679389313,-0.0458015267175572,-1.9160305343511452,1.6259541984732822,57.40253202629045,27.520389515120705,95.4623312549774
50043,-2.717557251908397,0.2290076335877862,-2.0114503816793894,3.3282442748091605,13.80047528048421,0.49234382144569333,247.15485888545737
50044,-3.1603053435114505,-0.1068702290076335,-2.5763358778625953,1.881679389312977,90.10161506714189,42.49903383907816,332.10675368568263
50045,-3.1603053435114505,-0.366412213740458,-2.5,1.0,3.6536498697047715,2.209956950962135,14.145531534681348
50046,-2.7938931297709924,-0.366412213740458,-2.034351145038168,0.866412213740458,1.346413980178395,1.1720789049268365,22.920000776955497
50047,-2.7022900763358777,-0.4122137404580153,-2.1641221374045796,0.717557251908397,0.5065806778691712,0.4621774580290541,16.61687158867976
50048,-2.4122137404580157,-0.4122137404580153,-2.0229007633587783,1.297709923664122,4.5597055975775165,1.0415902397269605,21.616393761047334
50049,-2.4122137404580157,-0.4885496183206106,-1.923664122137405,0.984732824427481,83.27539681922602,38.835832274949254,126.78091020336814
