,mean_acc_xyz,max_acc_X,max_acc_Z,max_acc_xyz,min_acc_X,var_acc_Y,var_acc_Z,var_acc_xyz,median_acc_X,per25_acc_X,per75_acc_Y,per75_acc_xyz,per_range_acc_Y,per_range_acc_xyz,RMS_acc_X,RMS_acc_xyz,coef_acc_xy,coef_acc_yz,PB20-25acc_X,PB40-45acc_X,PB5-10acc_Y,PB10-15acc_Y,PB15-20acc_Y,PB20-25acc_Y,PB40-45acc_Y,PB10-15acc_Z,PB20-25acc_Z,PB0-5acc_xyz,En_acc_Y
51425,9.69059895351627,-9.030928662109377,-0.0814028564453124,9.792172835592844,-9.297882147216797,0.002857523484312406,0.005260588062431115,0.002643531757366142,-9.19313582458496,-9.2075010345459,-3.0597897216796874,9.708395803736797,0.04908113403320291,0.03146549973921786,9.18482238766182,9.690735349272934,-0.31900830265692637,0.19606118681623488,0.20554293157309672,0.03269548704735403,0.15671207157526448,0.917030436443077,0.0635639425219508,0.01748476064331475,0.03290760073136532,0.6292772616328077,0.22668579605233202,96161.49307176004,0.0971916752938293
51426,9.70312585377317,-9.030928662109377,-0.1256955871582031,9.80109291025933,-9.297882147216797,0.010285092267601142,0.016905279897224196,0.0029262767970359735,-9.180566265869142,-9.202114080810546,-3.079841160583496,9.729447771685072,0.14095862274169946,0.05307162381110686,9.16664920293175,9.703276643019013,-0.5766901345161809,0.5780838631560175,0.2247640926992928,0.10085630231732816,2.260541597689207,2.161664632301452,0.18771151521534798,0.24404137798061132,0.08601717114712581,0.9594248653739914,0.28664624897402663,96410.26696618117,0.3507111880428198
51427,9.699397775303263,-8.98304462890625,-0.2477998718261718,9.80109291025933,-9.25837781982422,0.009946332588509459,0.007131674664423185,0.0025494006819846635,-9.144054690551759,-9.188048146057127,-3.160944741821289,9.723051971796844,0.1463455764770507,0.05561801889383666,9.137054106899697,9.69952919497848,-0.7266788209154981,0.09497942068629905,0.3698316134715225,0.1661186395966825,0.3832796342106396,3.4788441049078918,0.6672520970676261,0.1533619216096509,0.1783967855860544,0.4832534570142805,0.04584017672138813,96336.19681644328,0.33918029132539146
51428,9.693193105570202,-8.98304462890625,-0.2214636535644531,9.78566234894595,-9.25837781982422,0.00754424343629599,0.001529512602246955,0.002126718499513228,-9.114127169799804,-9.16111337738037,-3.1971570419311526,9.719870002422764,0.12868833923339773,0.051018237489588,9.121977763063162,9.693302806596584,-0.6355672471028772,0.20684080170791794,0.6599074314454693,0.19964974407648728,2.5354860309499303,0.5584641105837127,0.030453431077948064,0.387026454595262,0.07943789403560242,0.2566687350994811,0.20979349565816935,96212.98440383867,0.25731451681131506
51429,9.699696413122826,-9.070432989501953,-0.1951274353027343,9.759379035857302,-9.197325677490234,0.0023831628108325195,0.0016405166300489937,0.000646874103743563,-9.114127169799804,-9.131485131835936,-3.282749751281738,9.716255002969374,0.0547673629760741,0.03478428831791369,9.116188500065256,9.699729758135097,-0.34917099434724486,0.08616718374043499,0.05246259664658258,0.02629773377713595,0.11686692529151126,0.6867281983438933,0.16669888036628858,0.07922030705750216,0.035763936600737185,0.5653708306243372,0.008214439238207201,96342.12915890977,0.08125281109077286
51430,9.69846832703761,-9.075221392822264,-0.1951274353027343,9.747304984795637,-9.14345614013672,0.0009644429174325202,0.0007574105183736587,0.0002807191628349326,-9.101557611083985,-9.113827894592283,-3.3144729232788084,9.70876740826849,0.04010287780761734,0.023295555617458774,9.104230071962705,9.698482799371998,-0.28924644743388134,0.309221702512491,0.03223452960136376,0.0036345604315345488,0.05120587939720235,0.2726695573333169,0.0022815270703757987,0.10219215148525052,0.03232195285491064,0.2529553354977431,0.025303623781851428,96317.73479992493,0.032919651581696664
51431,9.703218416743542,-9.052476477050782,-0.2322375610351562,9.756002860157992,-9.138667736816403,0.0007397171041412391,0.0002790851654252563,0.0004197571068811429,-9.098564859008789,-9.103353262329104,-3.344101168823242,9.707964757572894,0.037708676147460984,0.015967317239313772,9.097984978819035,9.703240046507041,0.12077948815486218,-0.44810676880556033,0.019099880114869336,0.0032224048930386837,0.18653140753275854,0.1329027929698239,0.004087703259473553,0.03388580980530406,0.004801141829638958,0.024516809706960206,0.0067415831298065715,96412.1063864638,0.02519379027937551
51432,9.704157540770858,-9.052476477050782,-0.2322375610351562,9.756002860157992,-9.138667736816403,0.0006500171058306282,0.00020868656465427164,0.0005254942869279023,-9.09796630859375,-9.115324270629882,-3.353079425048828,9.709743228737961,0.03142389678955082,0.018872599683016134,9.097395964710072,9.704184616462467,0.0021709962459057716,0.09656614515737247,0.05033471105720992,0.00020636677961133606,0.0637058052647471,0.20590388228509734,0.02422970891959265,0.012058996114510313,0.010558698942013493,0.0319614661125352,0.02655205389334111,96430.7697419263,0.02215973597805591
51433,9.696037113976274,-9.05367357788086,-0.2142810485839843,9.736536719498568,-9.12909093017578,0.00041726397117280593,0.0002758160192062477,0.0003927909012253644,-9.094973556518553,-9.10425108795166,-3.344699719238281,9.709319725552739,0.03621230010986354,0.03069545861890255,9.091029265378012,9.696057369183961,0.01010033099374211,0.3048201989948617,0.007356283784355237,0.001959790105932329,0.011517370875146815,0.09886513010618668,0.05436333412216225,0.012125099893683104,0.013824279236490322,0.07724280196016764,0.0022566838148256403,96269.45097277992,0.014237833381373818
51434,9.697650048521643,-9.047688073730468,-0.1999158386230468,9.722899664383,-9.114725720214842,0.000854764181355403,0.000998543639144249,0.0003393754270007224,-9.087192401123046,-9.099163409423827,-3.367743910217285,9.712199473052184,0.035015199279785136,0.026102670375900416,9.083770612712938,9.697667546323643,-0.22966845408615377,0.5707184581283499,0.03971290313520564,0.0044680959248069516,0.21528128257109014,0.061434644996482594,0.039356888613639764,0.030575287220321233,0.009214813382394611,0.34662547668821414,0.010564827912873682,96301.48245871799,0.029046785114447762
51435,9.706652006332302,-8.965088116455078,-0.1999158386230468,9.763819589810666,-9.151835845947264,0.0013329160008572496,0.0016462838182204561,0.0011704987258693651,-9.08539674987793,-9.100061235046386,-3.3961750549316405,9.71831450383874,0.0493804092407224,0.02716421927519974,9.079378004100645,9.706712299783113,-0.28888147045738394,0.5810468130359947,0.32898266148653443,0.030724897856942362,0.30800842324010064,0.20650904470696071,0.02395858333084704,0.03257907122490085,0.013372052565628918,0.49486656994478706,0.019694097867039545,96480.35140816374,0.0454899875206867
