,mean_acc_X,mean_acc_Y,mean_acc_Z,mean_gyro_X,mean_gyro_Y,mean_gyro_Z,mean_acc_xyz,max_acc_X,max_acc_Y,max_acc_Z,max_gyro_X,max_gyro_Y,max_gyro_Z,max_acc_xyz,min_acc_X,min_acc_Y,min_acc_Z,min_gyro_X,min_gyro_Y,min_gyro_Z,min_acc_xyz,var_acc_X,var_acc_Y,var_acc_Z,var_gyro_X,var_gyro_Y,var_gyro_Z,var_acc_xyz,median_acc_X,median_acc_Y,median_acc_Z,median_gyro_X,median_gyro_Y,median_gyro_Z,median_acc_xyz,per25_acc_X,per25_acc_Y,per25_acc_Z,per25_gyro_X,per25_gyro_Y,per25_gyro_Z,per25_acc_xyz,per75_acc_X,per75_acc_Y,per75_acc_Z,per75_gyro_X,per75_gyro_Y,per75_gyro_Z,per75_acc_xyz,per_range_acc_X,per_range_acc_Y,per_range_acc_Z,per_range_gyro_X,per_range_gyro_Y,per_range_gyro_Z,per_range_acc_xyz,RMS_acc_X,RMS_acc_Y,RMS_acc_Z,RMS_gyro_X,RMS_gyro_Y,RMS_gyro_Z,RMS_acc_xyz,coef_acc_xy,coef_acc_xz,coef_acc_yz,coef_gyro_xy,coef_gyro_xz,coef_gyro_yz,PB0-5acc_X,PB5-10acc_X,PB10-15acc_X,PB15-20acc_X,PB20-25acc_X,PB25-30acc_X,PB30-35acc_X,PB35-40acc_X,PB40-45acc_X,PB45-50acc_X,PB0-5acc_Y,PB5-10acc_Y,PB10-15acc_Y,PB15-20acc_Y,PB20-25acc_Y,PB25-30acc_Y,PB30-35acc_Y,PB35-40acc_Y,PB40-45acc_Y,PB45-50acc_Y,PB0-5acc_Z,PB5-10acc_Z,PB10-15acc_Z,PB15-20acc_Z,PB20-25acc_Z,PB25-30acc_Z,PB30-35acc_Z,PB35-40acc_Z,PB40-45acc_Z,PB45-50acc_Z,PB0-5gyro_X,PB5-10gyro_X,PB10-15gyro_X,PB15-20gyro_X,PB20-25gyro_X,PB25-30gyro_X,PB30-35gyro_X,PB35-40gyro_X,PB40-45gyro_X,PB45-50gyro_X,PB0-5gyro_Y,PB5-10gyro_Y,PB10-15gyro_Y,PB15-20gyro_Y,PB20-25gyro_Y,PB25-30gyro_Y,PB30-35gyro_Y,PB35-40gyro_Y,PB40-45gyro_Y,PB45-50gyro_Y,PB0-5gyro_Z,PB5-10gyro_Z,PB10-15gyro_Z,PB15-20gyro_Z,PB20-25gyro_Z,PB25-30gyro_Z,PB30-35gyro_Z,PB35-40gyro_Z,PB40-45gyro_Z,PB45-50gyro_Z,PB0-5acc_xyz,PB5-10acc_xyz,PB10-15acc_xyz,PB15-20acc_xyz,PB20-25acc_xyz,PB25-30acc_xyz,PB30-35acc_xyz,PB35-40acc_xyz,PB40-45acc_xyz,PB45-50acc_xyz,FE_acc_X,FE_acc_Y,FE_acc_Z,FE_gyro_X,FE_gyro_Y,FE_gyro_Z,FE_acc_xyz,En_acc_X,En_acc_Y,En_acc_Z,En_gyro_X,En_gyro_Y,En_gyro_Z,En_acc_xyz
110000,-9.133131145477295,-3.2722751190185546,-0.0017208324432373134,2.5438931297709924,3.5610687022900764,1.9208015267175573,9.701951402319768,-9.0021982421875,-3.187879510498046,0.0454898315429687,3.648854961832061,4.900763358778626,3.572519083969466,9.76214661837049,-9.178172064208985,-3.4201170715332028,-0.0538695373535156,1.5877862595419847,3.0076335877862594,0.6564885496183206,9.630029468855684,0.0014824682446706494,0.005041829560560146,0.0008048313315719071,0.4566422411281394,0.37423518442981185,0.9310418609055415,0.0013400524618710906,-9.141660488891599,-3.2632968627929686,0.0023942016601562503,2.557251908396947,3.3664122137404577,1.7328244274809164,9.695941220544542,-9.153930772399901,-3.2881367050170898,-0.0215478149414062,2.129770992366412,3.049618320610687,0.931297709923664,9.686361366481165,-9.121908325195312,-3.2228947097778318,0.018255787658691375,2.851145038167939,3.717557251908397,2.5839694656488548,9.727591676836315,0.032022447204589355,0.065241995239258,0.039803602600097576,0.721374045801527,0.66793893129771,1.6526717557251906,0.041230310355150124,9.133212303934036,3.273045414305835,0.02842169234703671,2.632115973285409,3.613232000143326,2.149539570686253,9.702020463049765,-0.31050700756098903,-0.23119992917904603,0.7104902945901256,0.2926513671455686,0.783089219852141,0.251529696853961,0.0,0.0,21354.005637244776,0.04433813936038972,0.013252290918878225,0.0,0.03196227214068925,0.014473809013473723,0.036777963832013996,0.0,0.0,0.0,2741.1928203642615,0.3483761795734687,0.09674686042362135,0.0,0.09540902300549926,0.03814493547729381,0.027555596501163904,0.0,0.0,0.0,0.0007580836602107128,0.03823760489146553,0.055040552686521575,0.0,0.005338275822918177,0.000557456604578385,0.00014985476574226044,0.0,0.0,0.0,1656.6764174581906,33.61990321190718,2.1088253817006435,0.0,8.210156862496394,2.80869413204359,8.19518339013162,0.0,0.0,0.0,3246.3898374220616,14.99959599777993,21.011274704298756,0.0,4.638064716568491,4.835149466814287,0.21539709395502252,0.0,0.0,0.0,944.5064972903677,95.63987355674121,15.429564509642123,0.0,0.7322116754764234,1.3465415768311855,3.8187581697331767,0.0,0.0,0.0,24096.732419321474,0.04251832490438926,0.0056234018896276034,0.0,0.060360343428551094,0.005565203721734542,0.03698702882509677,0.0,2.670315756451354,1.9630065490145985,1.4518911679946362,1.9143906212754338,1.9446332626874645,0.9729431697612797,2.2760509606806885,0.025584453465797994,0.09035546532629682,0.014576783920600259,8.281835057897059,6.756849001473441,16.8681145787375,0.024023705299638938
110001,-9.138817374420164,-3.2317981472015376,0.02020107650756832,2.239503816793893,3.1698473282442747,0.6717557251908397,9.693517728869049,-9.095572106933592,-3.1663316955566403,0.0730231506347656,3.1908396946564888,3.9236641221374047,1.801526717557252,9.766807400299834,-9.197325677490234,-3.286041778564453,-0.0215478149414062,1.6030534351145038,1.862595419847328,-0.1526717557251908,9.63122114475852,0.0007315498364468344,0.0012207294265847224,0.0005986344120904181,0.22897030330400328,0.35364707767612613,0.3496882466056757,0.001175304527814886,-9.134477883911131,-3.2321722412109373,0.01436520996093745,2.2671755725190836,3.3664122137404577,0.6946564885496183,9.693729770308371,-9.150339469909667,-3.263596138000488,0.01047463226318355,1.8740458015267176,2.9427480916030535,0.11450381679389308,9.676174339167092,-9.121908325195312,-3.207033123779297,0.0353144744873046,2.5229007633587788,3.5877862595419847,0.931297709923664,9.698513833559488,0.028431144714355483,0.05656301422119103,0.02483984222412105,0.6488549618320612,0.6450381679389312,0.8167938931297709,0.02233949439239602,9.138857398648932,3.231987003946934,0.0317288181966339,2.2900540711385875,3.2251479287086187,0.8949547479802242,9.693578351900106,0.6589593450505428,-0.026425896265321037,0.25917004058365084,-0.5593440573579738,-0.15805407425783788,0.6381244318204001,0.0,0.0,21380.603648768985,0.033554661485098024,0.01605419580270177,0.0,0.006934405613696075,0.01678961845563053,0.0011506534133946314,0.0,0.0,0.0,2673.7969316493545,0.020699222538238183,0.04150694490335198,0.0,0.02242013560707604,0.031562935002156706,0.0005939982565813861,0.0,0.0,0.0,0.10446937396854493,0.04491030401252842,0.02183782125118022,0.0,0.0023389663906173506,0.0011493064186937495,0.0036871668890310237,0.0,0.0,0.0,1283.93660043121,2.5879407846191667,8.306730085723968,0.0,6.930685020112237,9.28733756774081,1.5193853859819115,0.0,0.0,0.0,2572.270613600607,21.912534213716427,20.023588759858743,0.0,2.204668527958431,0.06712895518909175,0.5361946770583558,0.0,0.0,0.0,115.52147310762777,21.318060120162226,12.9702975883652,0.0,6.306538719035739,2.245556785735097,0.29528163685705694,0.0,0.0,0.0,24054.85720573403,0.035594839201018066,0.027191829797785828,0.0,0.01621933045712903,0.03279586167780476,0.0015989707599058437,0.0,2.400584660033232,2.4884352787494426,1.5735104851221093,2.18769647298037,1.405558334866047,1.7710488053031883,2.5610181531680323,0.013032569756687335,0.02174613033717585,0.010813798298582191,4.1831395106845255,6.4634262072639785,6.2210826874890754,0.020845147474051882
110002,-9.141061938476561,-3.210025875854492,0.04765957679748531,1.8530534351145038,3.2356870229007635,0.3893129770992366,9.688481621270576,-9.085995300292968,-3.151966485595703,0.0754173522949218,3.1908396946564888,4.152671755725191,1.0076335877862594,9.766807400299834,-9.197325677490234,-3.286041778564453,0.0119710083007812,0.6870229007633588,1.862595419847328,-0.1526717557251908,9.620928376692447,0.000954232433351241,0.001375190987579772,0.0004104289925197071,0.5579766621991725,0.4587864562088457,0.1339956878969757,0.0016146486964978561,-9.134477883911131,-3.208828775024414,0.0526724365234375,1.8778625954198476,3.366412213740458,0.3587786259541984,9.68472448112314,-9.158419900512694,-3.228580938720703,0.03740940093994135,1.2748091603053435,2.748091603053435,0.03816793893129765,9.665903050463294,-9.124601802062987,-3.188777336120605,0.058957215881347655,2.2595419847328246,3.6946564885496183,0.7022900763358779,9.706016401359937,0.03381809844970718,0.039803602600097854,0.021547814941406306,0.9847328244274811,0.9465648854961835,0.6641221374045803,0.04011335089664314,9.141114133162228,3.210240071185172,0.05178671888655533,1.9979448680053298,3.305821677945931,0.5343784071562457,9.688564949175614,0.8613828783547662,0.46212921383968747,0.39538570027302766,-0.7957649850183949,-0.37320901726085104,0.712378083134177,0.0,0.0,21391.107420944605,0.011093049429771355,0.062115989532071314,0.0,0.0200711554006433,0.0015505605299586537,0.018516178639231357,0.0,0.0,0.0,2637.892127655782,0.024312019860679608,0.08820921464465777,0.0,0.015612889194787613,0.006718140262887928,0.03002019821837674,0.0,0.0,0.0,0.5814874266919422,0.032837476755469504,0.012250387061104484,0.0,0.003631229734149772,0.0008956564983585887,0.0005164128962444896,0.0,0.0,0.0,879.0546005477536,24.41947880560111,24.083763658369556,0.0,10.14887286362984,8.189732533069174,1.2581177431903479,0.0,0.0,0.0,2680.235650603112,35.106463649102864,14.191940894812227,0.0,5.6246520749746605,1.7399918419672458,0.0015792401519406703,0.0,0.0,0.0,38.80053609929491,14.802993922955809,0.6145307828088388,0.0,0.28813949478654133,0.030301264495075992,0.27387137694759844,0.0,0.0,0.0,24029.869088178617,0.021302292385497384,0.11055768958973047,0.0,0.028864442826088205,0.0012072593055712803,0.03449194553278173,0.0,2.0067131435959067,2.1168934707306706,1.488495073699109,2.047867190445992,1.5943354988979985,0.8277627693814232,1.9116010948275333,0.017448412195452144,0.025105405190105214,0.00734929660218854,9.904051545447734,8.371107244832555,2.448541959759254,0.029522570767134316
110003,-9.146748167419432,-3.1940894710540766,0.03082534637451171,1.1851145038167938,3.918893129770993,0.07251908396946563,9.688564856136011,-9.085995300292968,-3.143586779785156,0.0754173522949218,2.3053435114503817,4.809160305343512,1.0076335877862594,9.72808564421234,-9.182960467529297,-3.238157745361328,-0.0251391174316406,0.0,2.778625954198473,-1.1145038167938932,9.620928376692447,0.0006813258983013737,0.0009988753119412961,0.0012101214949322818,0.4960630208029836,0.2818809728454053,0.39098828739583935,0.0007611404197776608,-9.149441644287108,-3.1986534179687496,0.0472854827880859,1.0916030534351147,3.877862595419847,0.10687022900763354,9.69305554737819,-9.167398156738281,-3.227383837890625,-0.0020949264526367,0.732824427480916,3.698473282442748,-0.23664122137404575,9.679866759487743,-9.129090930175781,-3.1645360443115234,0.05566518859863277,1.8435114503816794,4.240458015267175,0.5343511450381679,9.706991235857597,0.03830722656249996,0.06284779357910164,0.057760115051269476,1.1106870229007635,0.5419847328244272,0.7709923664122137,0.027124476369854378,9.14678541150327,3.194245830303368,0.04647928005080225,1.3786077788696498,3.9546939622948942,0.6294817749034596,9.68860413640549,0.09138849343083749,0.3245229706651571,0.008818592181806282,-0.12816678984195068,0.41277130656379396,-0.1278381325269038,0.0,0.0,21417.72852177683,0.01525092457768136,0.032902715925322235,0.0,0.0070481298271881185,0.005829649016516612,0.014497833562015179,0.0,0.0,0.0,2611.7651325692195,0.044164325048888634,0.0012394862355967684,0.0,0.04689597366785276,0.0010676225460433638,0.020058741469729278,0.0,0.0,0.0,0.24325170665180723,0.12080117712797764,0.008081847870093221,0.0,0.0035144754878407613,0.012865926467621401,0.001783547064674432,0.0,0.0,0.0,359.5510751121729,17.18796786615715,8.715405754878448,0.0,21.9344460401548,4.05197832294155,4.368087444279921,0.0,0.0,0.0,3931.577180816969,22.189645610778307,3.8863316776954107,0.0,1.4660230406477226,3.5720529106695467,1.6319107169452485,0.0,0.0,0.0,1.3463084901812241,43.00093659370929,1.3191278116289675,0.0,1.6288318468031464,1.8707534525960028,0.5468253401762041,0.0,0.0,0.0,24030.281976717768,0.005890590229658364,0.028934049725019183,0.0,0.017242070110834288,0.006309382788038706,0.02353488912619085,0.0,2.4338551285685153,2.012375704981376,1.2506425204062825,2.4006517286637825,1.8778803933565205,0.8848939702361243,2.500581872261534,0.012325871189296733,0.017805651187368658,0.022117699833066207,8.979696487883656,5.10030218019263,7.085501177920032,0.013595189198209508
110004,-9.153930772399903,-3.208305043411255,-0.03890577697753903,0.6183206106870229,4.403625954198474,-0.10877862595419846,9.700153589639111,-9.120711224365234,-3.143586779785156,0.0490811340332031,2.0763358778625958,5.526717557251908,0.900763358778626,9.733234923825076,-9.182960467529297,-3.2513258544921877,-0.1376665954589843,-0.900763358778626,3.83206106870229,-1.1145038167938932,9.68387552283984,0.0003262876623520278,0.0010098471040461902,0.002637350125066687,0.6121146786317815,0.24462352864052206,0.35376362100110714,0.00017731925309262978,-9.16081410217285,-3.2130186279296877,-0.034715924072265605,0.6793893129770993,4.274809160305344,-0.1221374045801526,9.698438615439374,-9.166201055908203,-3.236362094116211,-0.0655412704467773,0.2671755725190839,4.087786259541985,-0.5458015267175572,9.688611906441157,-9.140463388061523,-3.1893758865356445,-0.0062847793579101,0.9198473282442748,4.591603053435114,0.23282442748091597,9.70978107328387,0.025737667846680523,0.046986207580566486,0.05925649108886719,0.6526717557251909,0.5038167938931295,0.7786259541984732,0.021169166842712528,9.153948594653142,3.208462419708565,0.0644283292294057,0.9972136462324181,4.431314147420711,0.6046456900248199,9.700162729657768,-0.6119180275656658,-0.685802517737027,0.49890464303578363,-0.33236771275086163,-0.3901638517910688,0.7949091351624499,0.0,0.0,21451.378837987802,0.0045134612123874426,0.017337031289305343,0.0,0.002342052633524751,0.011051684664544448,0.0024330979332869125,0.0,0.0,0.0,2635.0646404039912,0.04107270226619847,0.0707084469077184,0.0,0.0009446923609862546,0.00301657108647186,0.0001784355830269033,0.0,0.0,0.0,0.3874968274498576,0.14503668580418136,0.0391300567922057,0.0,0.06288955235917223,0.0602712336127446,0.02186632379481479,0.0,0.0,0.0,97.87401666569548,15.806779864539525,41.103402327936564,0.0,7.749831887951626,2.83666453003904,3.815604324652922,0.0,0.0,0.0,4964.331915389547,18.17068725192554,3.808441922496661,0.0,2.0013715458087367,3.354816152904827,1.7593160463123156,0.0,0.0,0.0,3.029194102907754,10.775129293484982,19.8005737921021,0.0,7.707374892688179,1.969582192179943,2.228223334047276,0.0,0.0,0.0,24087.802793622664,3.5294782246716923e-05,0.001389851699600061,0.0,0.0023302074541740395,0.013257582674000828,0.002411394141915122,0.0,2.2299851987425257,1.5758308853212606,2.1909056466409798,2.004282727671928,1.9968489086846866,2.1464847907656472,1.8837359317080997,0.005886152146469733,0.01846321659827794,0.04822214587162617,11.181699368168692,4.470302263437859,6.462160879735614,0.0031807244531220254
110005,-9.154529322814941,-3.2108488826751707,-0.13489829978942866,0.4312977099236641,4.123091603053435,0.2194656488549619,9.702458618498106,-9.120711224365234,-3.159149090576172,-0.0442927307128906,1.3893129770992367,5.526717557251908,1.068702290076336,9.74527045442685,-9.198522778320312,-3.2513258544921877,-0.2214636535644531,-0.900763358778626,2.442748091603053,-0.6564885496183206,9.67069005263026,0.0005192120720984643,0.0007197887470527643,0.0038089975755413582,0.5450876988520482,0.6537634389021619,0.3117788881766797,0.0004999756675474128,-9.144653240966798,-3.2154128295898436,-0.1556231079101562,0.6564885496183206,4.221374045801527,0.22137404580152675,9.696037783157548,-9.166799606323242,-3.231274415588379,-0.18166005096435542,0.10305343511450377,3.7519083969465647,-0.25954198473282436,9.685796208305657,-9.138069186401365,-3.189675161743164,-0.0769137283325195,0.9045801526717557,4.3740458015267185,0.6412213740458016,9.714057193219547,0.028730419921876305,0.04159925384521479,0.10474632263183592,0.801526717557252,0.6221374045801538,0.9007633587786259,0.028260984913890397,9.154557680977858,3.2109609677047533,0.14834604430728826,0.8550470241088763,4.20162442468052,0.5999533808588874,9.702484383874872,-0.10559691125341786,0.07306708956012883,-0.4042875169309642,0.0016045367523084546,-0.5937652524472996,-0.008175748292929753,0.0,0.0,21454.184223303317,0.0001705936580867716,0.015734072918429653,0.0,0.025485282812460895,0.01455119373493196,0.0042656792613215,0.0,0.0,0.0,2639.244940128356,0.020281050678994567,0.02631373962314541,0.0,0.010086347564429445,0.025125672617153417,0.0040621856895298345,0.0,0.0,0.0,4.658573129236116,0.3274249738022222,0.02859381792568603,0.0,0.04315533583242112,0.04812326539420744,0.023637079816137618,0.0,0.0,0.0,47.62053493386166,19.076606061191306,3.371755849645637,0.0,23.62368932143607,13.06823611677641,8.570202438418422,0.0,0.0,0.0,4351.970397995455,17.29932795424597,21.695705735891597,0.0,29.175124866852332,3.0583299341530177,9.611019379328281,0.0,0.0,0.0,12.330283782996336,9.905359464159542,23.629650929205123,0.0,2.1276003937598746,0.7924946098712192,0.30757009953078374,0.0,0.0,0.0,24099.252030379055,0.001014080293335418,0.011754400811641147,0.0,0.016188314142122785,0.026729550830853897,0.0017718437666140352,0.0,2.1356728256244906,2.3702801343442528,1.66189810638621,2.253922855250428,2.216900608598476,1.6463033928814095,2.100010529827264,0.009313599254017129,0.013159292356112337,0.06957562039992157,9.96565301722344,11.936400642653195,5.6957053784744485,0.00899825008188357
110006,-9.150489107513426,-3.2044892845153807,-0.20881927604675288,1.1459923664122136,3.588740458015267,0.062022900763358806,9.697682250951944,-9.108740216064453,-3.159149090576172,-0.1735796203613281,2.50381679389313,4.732824427480916,1.068702290076336,9.74527045442685,-9.198522778320312,-3.257311358642578,-0.2406172668457031,-0.7633587786259542,2.442748091603053,-0.7786259541984732,9.65478213588709,0.0005957683112956762,0.0007281463417530711,0.0005173255955988039,0.7508440286113862,0.41114937212283686,0.32377101421828564,0.0006081711647436052,-9.144054690551759,-3.2016461700439454,-0.2160766998291015,1.2366412213740459,3.6259541984732824,0.11450381679389315,9.698201433869912,-9.166799606323242,-3.2178070312499996,-0.22535423126220694,0.8358778625954199,3.3282442748091605,-0.4694656488549618,9.684661156716569,-9.137171360778808,-3.1875802352905267,-0.1834557022094726,1.5801526717557253,3.9045801526717563,0.4732824427480916,9.709730756944474,0.02962824554443344,0.030226795959472863,0.041898529052734335,0.7442748091603054,0.5763358778625958,0.9427480916030534,0.025069600227904942,9.150521661360798,3.2046028959787902,0.21005431593825627,1.4367124042363009,3.645573678739529,0.5723791177509773,9.697713607422788,0.0013258611987697806,-0.15280166921166877,0.10986846027215123,0.45432811079940044,-0.1347035728057975,0.009260823145152003,0.0,0.0,21435.251432120796,0.00781998733447783,0.05063495035922154,0.0,0.008289869542547804,0.0010805199996194005,0.0035303205507639323,0.0,0.0,0.0,2628.800403090917,0.00967152437412574,0.002141425611953198,0.0,0.05768301317384548,0.0002980744826537386,0.022054198188298305,0.0,0.0,0.0,11.163005452464635,0.042919969463543955,0.011491370575275849,0.0,0.003361190724456629,0.0046330519347092735,0.0008210068309830047,0.0,0.0,0.0,336.20441699201683,48.15879782175932,34.34202793387816,0.0,3.920749521864572,2.861604801584989,1.0709792773558826,0.0,0.0,0.0,3297.0388671988817,1.2164018199828017,18.184861549207536,0.0,5.304036486018926,25.45702464891323,1.114946652497304,0.0,0.0,0.0,0.9847910960899723,27.88423558594164,1.4469417166358498,0.0,8.517243212502125,0.35266010139269294,1.8795846684609472,0.0,0.0,0.0,24075.53050634966,0.002373874680381129,0.0401763463845432,0.0,0.02129793340031728,0.000890113578281146,0.009238568992838618,0.0,1.627353554497157,1.5092646522668152,1.593405659462999,1.7212367256438363,1.7591146728163076,1.4735241784206823,1.822791760372154,0.010887498033304254,0.01330443988921777,0.009319536177092082,13.725973344876676,7.517344144114148,5.919568456716641,0.011110431313092344
110007,-9.144279146957398,-3.210100694656372,-0.2035819599151611,1.91412213740458,3.0696564885496187,-0.017175572519083943,9.693695629467072,-9.108740216064453,-3.1447838806152344,-0.1364694946289062,3.786259541984733,3.938931297709924,0.6564885496183206,9.724838818094437,-9.18056626586914,-3.3123779968261715,-0.2406172668457031,0.8549618320610687,1.8931297709923665,-0.7786259541984732,9.65478213588709,0.0005389557000341735,0.002341598751455564,0.0012199681185611137,0.7050543383252725,0.45648472554046987,0.183056785735097,0.00039876753713743735,-9.141660488891599,-3.1962592163085937,-0.220865103149414,1.7633587786259541,3.1908396946564883,-0.007633587786259555,9.697060786877422,-9.165303230285643,-3.2237925354003902,-0.22535423126220694,1.3244274809160306,2.6030534351145036,-0.24045801526717556,9.684646678828567,-9.126098178100584,-3.184587483215332,-0.18734627990722652,2.2442748091603053,3.6335877862595423,0.3129770992366412,9.704889642269176,0.039205052185058875,0.03920505218505843,0.03800795135498042,0.9198473282442747,1.0305343511450387,0.5534351145038168,0.02024296344060872,9.144308616466306,3.210465397506221,0.2065564874833501,2.0901956595561932,3.143131509058322,0.4281959668498237,9.693716197841063,-0.49400717747273887,0.4432958683747707,-0.24935756465503012,0.4610257122184986,0.16048763017198248,-0.08223908416257124,0.0,0.0,21406.167326074843,0.0067661568200179725,0.052346122857066,0.0,0.0004490938208853099,0.0002937753314615462,0.0002938772619920148,0.0,0.0,0.0,2638.0150962773305,0.009770183253145544,0.04388773169060843,0.0,0.15482195891395867,0.020018281000913785,0.06262209643426699,0.0,0.0,0.0,10.610077287141953,0.09783725030938838,0.029571687472725844,0.0,0.015360917314708133,0.0007810124665686909,0.0030182330435540037,0.0,0.0,0.0,937.9490705669832,0.09949268081724717,31.52559297177431,0.0,41.63908542731343,4.596468737253068,8.06838023381887,0.0,0.0,0.0,2412.2344851698626,27.142053104872222,22.373112382631632,0.0,2.5933733028114343,0.4906473981702694,1.452637648041405,0.0,0.0,0.0,0.07552007458772793,9.62518284550828,7.411251975842813,0.0,4.164222078908388,0.15104014917545588,1.3414103553958474,0.0,0.0,0.0,24055.740148927747,0.003489337281587241,0.023861341928548104,0.0,0.01281993210117029,0.0010690560400599988,0.00486939556642359,0.0,1.1431755207403507,1.9414439955464227,1.63901754596025,1.818961041762338,1.7861915095930605,1.9614994984414857,2.0698380612972778,0.009832158776381208,0.04278822348627025,0.022233367472282828,12.884364048049145,8.3469994256079,3.347257485827499,0.007253946352628107
110008,-9.140463388061523,-3.216310655212402,-0.17679682884216302,2.101145038167939,3.2356870229007635,0.009541984732824416,9.691592153302562,-9.101557611083985,-3.1447838806152344,-0.1364694946289062,3.786259541984733,4.122137404580153,0.6564885496183206,9.724838818094437,-9.18056626586914,-3.3123779968261715,-0.2250549560546874,0.931297709923664,1.8931297709923665,-0.4122137404580153,9.659081762562709,0.0006076133684864651,0.0020640404004673516,0.0006947999307485575,0.7061032282501021,0.6051066007225686,0.07717717498980245,0.00039028575852852795,-9.136872085571287,-3.215412829589843,-0.17537527160644528,2.16793893129771,3.435114503816794,-0.099236641221374,9.693351926175641,-9.16201120300293,-3.23037658996582,-0.19243395843505853,1.5190839694656488,2.6030534351145036,-0.15648854961832057,9.675368858431991,-9.121010499572753,-3.1944635650634767,-0.15292963104248045,2.3893129770992365,3.9160305343511457,0.2099236641221374,9.705081036603122,0.0410007034301767,0.03591302490234316,0.03950432739257809,0.8702290076335877,1.312977099236642,0.36641221374045796,0.029712178171131143,9.140496625559337,3.216631510016853,0.17875099613538845,2.2629435917998157,3.327878770461895,0.27797162528294844,9.691612288557272,-0.5512860495073787,0.562209790645963,-0.3631316458724624,0.5802503101368864,-0.7694059472334427,-0.710075583307142,0.0,0.0,21388.306162814242,0.016671140544645007,0.0194884076093461,0.0,0.020338953419799764,0.008741607423978786,0.006352747773166175,0.0,0.0,0.0,2648.2314830932055,0.016594157508897298,0.037538344661371514,0.0,0.08920310392618912,0.07522941366053057,0.03799119275502433,0.0,0.0,0.0,8.001822384293142,0.021922220728184498,0.05426364065088263,0.0,0.0010187911729347531,0.0009988361269694934,8.231513840134553e-05,0.0,0.0,0.0,1130.1914806829438,4.526695440948764,24.93089976675399,0.0,41.75979713890113,8.8843307499563,6.985738453603225,0.0,0.0,0.0,2680.235650603111,54.735890366994276,14.172303395048317,0.0,0.9550578979120411,3.026630149758171,0.6438757918840858,0.0,0.0,0.0,0.023308664996212335,3.5881551595482013,2.5215990673489506,0.0,2.5834975080953346,0.14591224287628946,0.4103364422848951,0.0,0.0,0.0,24045.301367284683,0.007690858540524571,0.004948889819018795,0.0,0.0015099348345831512,0.03223758215890792,0.000256604383300684,0.0,2.427038000101334,2.270342784485947,1.5564620763544812,2.0315716808069295,1.3884128175924215,2.087366957945157,1.633115386756347,0.011109006680441024,0.03773590194958628,0.012702354000835457,12.900347132617982,11.06399060993782,1.4112397712421016,0.007136509072071364
110009,-9.137994367599486,-3.2299276771545404,-0.18899229354858393,1.8959923664122138,3.731870229007634,0.02576335877862595,9.69391472192996,-9.101557611083985,-3.2046389221191403,-0.1472434020996093,2.885496183206107,4.656488549618321,0.4580152671755725,9.725230271550265,-9.16141265258789,-3.2632968627929686,-0.2334346618652343,0.3358778625954198,2.519083969465649,-0.4122137404580153,9.659081762562709,0.00028570882512327154,0.0003892299227741837,0.0005384462954007222,0.7169809087465766,0.28217961511566936,0.0678782923489307,0.00032269794249419574,-9.139266287231447,-3.226785287475586,-0.18495207824707027,2.198473282442748,3.8778625954198476,0.03816793893129765,9.693048230691135,-9.151835845947264,-3.2390555709838864,-0.2038064163208007,1.286259541984733,3.2748091603053435,-0.15648854961832057,9.684415471463433,-9.127295278930664,-3.214215728759765,-0.1717839691162109,2.5038167938931295,4.099236641221374,0.23282442748091603,9.706019645231533,0.02454056701660079,0.02483984222412161,0.0320224472045898,1.2175572519083966,0.8244274809160306,0.3893129770992366,0.02160417376810031,9.13801000060216,3.2299879302517067,0.1904114842023843,2.076479704268732,3.7694873684984223,0.26180535327698495,9.693931366272041,0.0991402485836934,0.21553754913612688,0.15226016774046822,0.533416151783198,-0.4605364432914364,-0.5175505709155513,0.0,0.0,21376.752911943662,0.01079096631781365,0.002484142820063426,0.0,0.009951572766875829,0.006249532782947167,0.0049734192371964124,0.0,0.0,0.0,2670.7027967101258,0.0020104186325682486,0.00331861220704721,0.0,0.022191393133549203,0.010965701640703384,0.00033566694188903284,0.0,0.0,0.0,9.143830277313056,0.05097571091132575,0.0015820339760100853,0.0,0.004842187629289191,0.007557907795749083,0.000610352034886611,0.0,0.0,0.0,920.2654856943069,41.57039020666041,3.4184183041895877,0.0,34.38694866934059,2.0513956063166443,1.3654278147840602,0.0,0.0,0.0,3565.2749839752937,26.879881697826928,3.920926108458654,0.0,0.33631728316350673,1.583357613192703,0.5492973107214763,0.0,0.0,0.0,0.1699201678223879,5.209752895875429,1.505211999909398,0.0,0.35287465447824506,0.5437911543616342,0.32218811281014614,0.0,0.0,0.0,24056.82755482891,0.013643394239468016,0.003226011973199402,0.0,0.0029483145659936916,0.011270003137902747,0.0046131910281166965,0.0,2.3183863692238953,2.0871740631837596,1.3125272672885144,1.8419052525279507,1.2002175338780856,1.8501796160832553,2.3564701118709825,0.005112919096344364,0.007084182278674376,0.009713215593399178,13.110091819491041,4.924088672821265,1.2351927543349954,0.005753660572867968
