,mean_gyro_X,mean_gyro_Y,mean_gyro_Z,max_gyro_X,max_gyro_Y,max_gyro_Z,min_gyro_X,min_gyro_Y,min_gyro_Z,var_gyro_X,var_gyro_Y,var_gyro_Z,median_gyro_X,median_gyro_Y,median_gyro_Z,per25_gyro_X,per25_gyro_Y,per25_gyro_Z,per75_gyro_X,per75_gyro_Y,per75_gyro_Z,per_range_gyro_X,per_range_gyro_Y,per_range_gyro_Z,RMS_gyro_X,RMS_gyro_Y,RMS_gyro_Z,coef_gyro_xy,coef_gyro_xz,coef_gyro_yz,PB0-5gyro_X,PB5-10gyro_X,PB10-15gyro_X,PB15-20gyro_X,PB20-25gyro_X,PB25-30gyro_X,PB30-35gyro_X,PB35-40gyro_X,PB40-45gyro_X,PB45-50gyro_X,PB0-5gyro_Y,PB5-10gyro_Y,PB10-15gyro_Y,PB15-20gyro_Y,PB20-25gyro_Y,PB25-30gyro_Y,PB30-35gyro_Y,PB35-40gyro_Y,PB40-45gyro_Y,PB45-50gyro_Y,PB0-5gyro_Z,PB5-10gyro_Z,PB10-15gyro_Z,PB15-20gyro_Z,PB20-25gyro_Z,PB25-30gyro_Z,PB30-35gyro_Z,PB35-40gyro_Z,PB40-45gyro_Z,PB45-50gyro_Z,FE_gyro_X,FE_gyro_Y,FE_gyro_Z,En_gyro_X,En_gyro_Y,En_gyro_Z
51091,-3.604484732824428,-2.01574427480916,2.7428435114503817,43.64885496183206,39.16030534351145,10.091603053435117,-55.038167938931295,-40.22900763358778,-4.076335877862595,981.6369873459444,546.1685287042567,14.948249073116372,-3.099236641221374,0.038167938931297885,1.9770992366412212,-32.88549618320611,-22.904580152671755,-0.06870229007633594,26.30152671755725,16.19465648854962,5.809160305343511,59.18702290076335,39.099236641221374,5.877862595419847,31.537744014674047,23.457019283909084,4.740405003944476,0.9935964021338676,-0.9637795525277126,-0.9656920064446782,504813.98573455005,9819.890521016438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273130.3623805983,9508.315490865032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15140.201350545056,191.49096872451466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1689122313768243,1.300073628936829,1.21504691297269,33478.582910863784,18617.014160013987,509.88766000427313
51092,1.205629770992366,0.6254770992366414,2.083969465648855,43.64885496183206,30.67175572519084,7.251908396946565,-38.0763358778626,-26.519083969465647,-1.3893129770992367,354.8654286518123,163.41144869726415,4.39763125691976,-0.6870229007633588,-0.3969465648854962,1.6870229007633588,-1.8435114503816794,-1.3587786259541985,0.7862595419847328,7.106870229007634,2.889312977099237,3.122137404580153,8.950381679389313,4.248091603053435,2.33587786259542,18.876413107275315,12.798541725483165,2.9564438081378333,0.995113784503375,-0.9290784484342848,-0.9275093017892185,178327.38912581443,4381.74358155482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81702.4386969086,1895.5171442058654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6599.822059574369,83.52744509726233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.95450887859544,2.0540860149042395,1.8173574182539147,12107.829411650448,5570.89765553678,149.8917157119826
51093,-0.5873091603053434,-0.3272900763358779,2.458492366412214,8.366412213740459,4.0,3.541984732824428,-2.198473282442748,-1.816793893129771,0.3816793893129771,5.909940917997203,1.3499349906765339,0.656277087218111,-1.4198473282442747,-0.6259541984732825,2.702290076335878,-1.7977099236641223,-0.8167938931297709,2.385496183206107,-0.7290076335877862,-0.3396946564885496,3.030534351145038,1.068702290076336,0.47709923664122134,0.6450381679389312,2.5009744036626547,1.2070848291418788,2.588525024589339,0.9290614399024532,-0.7418287941965186,-0.6793683513112891,3033.7900603690105,274.20704652923075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,731.8493509532782,44.21632419182191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6487.35660355964,35.12840285445192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9741663966157557,2.899379172294864,2.6515571803730316,200.90532408756292,45.70173455315345,22.361758250296212
51094,-1.6254770992366412,-0.8482824427480916,2.743320610687023,-0.7175572519083969,0.1221374045801526,3.801526717557252,-2.213740458015267,-1.7099236641221374,2.16793893129771,0.13571447431676475,0.1400987340481324,0.13741095361575667,-1.6793893129770994,-0.7938931297709924,2.717557251908397,-1.8549618320610686,-1.0839694656488552,2.484732824427481,-1.4045801526717556,-0.6259541984732825,2.9809160305343507,0.45038167938931295,0.4580152671755727,0.4961832061068696,1.6667004153295006,0.9271902915382589,2.768251962274384,0.3853860712220709,0.4613443953747421,-0.2190003963800357,2759.3076823387782,14.359644382275349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,780.8311554106685,26.079966046959317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7755.956985122243,19.65844115821503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.834767328292182,3.205155229722814,2.891218374085247,4.622869685138783,4.7805139560631655,4.665928558941787
51095,-1.5682251908396947,-1.05868320610687,2.5663167938931295,-1.1755725190839694,-0.4885496183206106,3.801526717557252,-2.213740458015267,-1.7099236641221374,1.9083969465648856,0.072114596687256,0.06792449995629626,0.16797330247363207,-1.5190839694656488,-1.099236641221374,2.4961832061068705,-1.7442748091603053,-1.2404580152671758,2.2480916030534353,-1.416030534351145,-0.8854961832061069,2.732824427480916,0.3282442748091603,0.3549618320610689,0.48473282442748067,1.5910514906411586,1.0902910762035145,2.598837276377947,-0.0009269098321133353,0.1473300530460858,-0.12233449679405413,2542.901915381925,11.945762349085898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1163.6461476560653,17.617415270529666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6812.253489985337,17.150867399212007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7358106114566256,3.08544625566592,2.785271921677296,2.449694073771925,2.306672105355166,5.706442903482705
51096,-1.5687022900763359,-0.887881679389313,2.619751908396947,-1.1755725190839694,-0.4122137404580153,3.5877862595419847,-2.198473282442748,-1.3435114503816794,1.9083969465648856,0.06067536856826528,0.0743562347036886,0.17404083933045858,-1.4961832061068705,-0.83206106870229,2.5954198473282446,-1.7480916030534353,-1.1526717557251909,2.270992366412214,-1.4351145038167938,-0.6755725190839694,2.862595419847328,0.3129770992366414,0.47709923664122145,0.5916030534351138,1.5879238783578404,0.9288111278935429,2.652760995807934,-0.4066350679037003,-0.08801765510986514,0.4279741648432294,2543.5571727242673,5.799327967482314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,830.6055603288149,14.032072282012766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7103.034461363361,13.483963900049451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8340357099451063,2.7082795085417053,2.58870774456712,2.058621292465475,2.536713089757784,5.934059786725713
51097,-1.635496183206107,-0.7437977099236641,2.690362595419847,-1.1908396946564883,-0.366412213740458,3.5877862595419847,-2.3053435114503817,-1.1297709923664123,2.16793893129771,0.07590976633063345,0.05046667407202377,0.12667872465182678,-1.5877862595419847,-0.7099236641221374,2.5954198473282446,-1.7977099236641223,-0.9351145038167938,2.408396946564886,-1.450381679389313,-0.6068702290076335,2.885496183206107,0.34732824427480935,0.3282442748091603,0.4770992366412212,1.6585407838254618,0.776982436969917,2.7138035336932633,-0.3018439370071136,0.0818463059682342,0.12581045827575685,2768.135815422553,7.67866297257914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,579.8179667713073,11.819146000246537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7463.104082400477,13.166381631596483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0234221844571354,3.101331116091218,2.613206412923808,2.5849620262999453,1.7225880387700796,4.323027018627508
51098,-1.6603053435114505,-0.7848282442748091,2.6312022900763363,-1.1908396946564883,-0.3053435114503817,3.66412213740458,-2.3053435114503817,-1.1908396946564883,2.16793893129771,0.0756948895751996,0.061270604495658756,0.12666233574675137,-1.67175572519084,-0.8091603053435115,2.5419847328244276,-1.8549618320610688,-0.9961832061068702,2.3931297709923665,-1.4732824427480917,-0.6374045801526718,2.8053435114503813,0.38167938931297707,0.3587786259541984,0.41221374045801484,1.682946440998012,0.82293740801299,2.6551624859977414,-0.2966711905870463,-0.040151617606292045,0.2125347366825076,2852.9194933902577,6.973607985119367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,644.624985870437,16.302154087514165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7144.082326283818,9.974024287126333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.570100209052931,2.954251728864694,2.7484508374766126,2.5812015616805555,2.0742070197929414,4.32165957694773
51099,-1.7290076335877862,-0.9923664122137404,2.7428435114503817,-1.1908396946564883,-0.3053435114503817,3.84732824427481,-2.4580152671755724,-1.7557251908396947,2.2442748091603053,0.0748645183847095,0.07522871627527532,0.1543122395985083,-1.6793893129770991,-1.0,2.6564885496183206,-1.9427480916030537,-1.16412213740458,2.480916030534351,-1.583969465648855,-0.8244274809160306,2.8549618320610683,0.35877862595419874,0.33969465648854946,0.3740458015267172,1.7505233261483684,1.0295726357888726,2.7708306999713948,-0.10035941415151098,0.0553162093072633,0.049756889533046904,3082.2945531173855,15.741534158860901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1027.3358513961966,18.473242972333754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7771.163461696022,11.385861527772867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2126702661473665,2.6648062641112364,2.021728989751097,2.5516150962453614,2.564046384243342,5.265442961754364
51100,-1.70706106870229,-0.9689885496183206,2.7485687022900764,-1.297709923664122,-0.2137404580152671,3.84732824427481,-2.4580152671755724,-1.7557251908396947,2.2748091603053435,0.056719268981994045,0.08631467244041723,0.10896049727579979,-1.67175572519084,-1.0,2.687022900763359,-1.7938931297709924,-1.148854961832061,2.515267175572519,-1.5534351145038168,-0.7595419847328244,2.866412213740458,0.24045801526717558,0.3893129770992365,0.3511450381679393,1.7235941405275776,1.0125480145315746,2.7683190582886854,0.01549170465303536,0.12886534958020535,-0.15731763696814868,3000.610971491111,11.351167109197899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,982.1967433861696,20.36884272153273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7777.334448717235,14.343209081969754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2313793555757773,2.867451085471165,2.8539273757708195,1.9340287085057188,2.94135151409203,3.7178719188858462
