,max_gyro_X,max_gyro_Z,min_gyro_X,min_gyro_Z,var_acc_Y,var_gyro_X,var_gyro_Z,per25_gyro_X,per25_gyro_Z,per_range_gyro_X,per_range_gyro_Z,RMS_gyro_Z,coef_gyro_yz,PB5-10gyro_X,PB0-5gyro_Z,PB5-10gyro_Z,En_acc_Y,En_gyro_X,En_gyro_Z,En_acc_xyz
30000,11.00763358778626,13.786259541984732,-3.3740458015267176,-8.15267175572519,0.052993347223354186,14.393971068119574,29.84426534001515,0.0,-1.16412213740458,3.5610687022900764,7.748091603053434,6.119543148348745,-0.4133965827450506,156.44689208732973,22741.272910875166,234.15526543200974,1.8067729354774231,489.59791775926044,1018.6804964745644,0.46577257647743076
30001,11.00763358778626,13.786259541984732,-8.793893129770993,-10.488549618320612,0.09765716738191713,22.869715488607895,32.651342433424624,-1.8549618320610688,-0.7595419847328244,6.629770992366412,7.343511450381679,6.6214180043493975,-0.44198189335373816,232.24971477945869,27522.15838689877,581.3609088688183,3.3140425415182357,779.9929607831712,1114.3554493716372,0.45738606634921675
30002,8.01526717557252,6.351145038167939,-8.793893129770993,-10.488549618320612,0.021119242960645265,14.974132617198881,18.62772328972671,-1.9809160305343512,-0.866412213740458,5.125954198473282,5.034351145038168,4.523390317178112,-0.6797881936805937,281.5277123277622,10659.354999954596,685.245299974666,0.707704009197487,511.113633626634,635.8162189460601,0.09884215602721616
30003,8.01526717557252,6.290076335877862,-3.541984732824428,-7.541984732824427,0.023096741951422,7.557078686775247,15.387438951328594,-0.5916030534351144,-2.9770992366412212,3.7175572519083966,6.347328244274809,3.926337380537069,-0.5438543181753451,532.9553493555129,7505.244500958607,184.82902896154278,0.7844066942032122,257.38607307266483,522.8313656935297,0.07389854567484581
30004,55.11450381679389,28.15267175572519,-3.541984732824428,-7.541984732824427,0.1336506449850408,305.28938777424105,109.77395488862828,0.19083969465648853,-3.599236641221374,15.45419847328244,10.068702290076336,10.975324403439588,-0.00748673965004914,362.0546652272873,66674.73581757749,290.1848823518304,4.561473837924571,10420.542190626027,3742.730812112736,0.22295255150390864
30005,55.11450381679389,28.15267175572519,-59.14503816793893,-12.931297709923664,0.16702685895953678,908.1682412155468,129.9372623608764,-17.702290076335878,-5.576335877862595,33.347328244274806,12.045801526717558,11.559703320843356,0.011808712089940951,574.7644917950488,69937.91241902501,353.85874451806717,5.6982691534290755,30997.464732047465,4435.101264495076,0.22239750309321904
30006,5.541984732824427,7.984732824427481,-59.14503816793893,-13.312977099236642,0.07606370509358312,358.83454649168175,24.882961138264086,-17.702290076335878,-9.488549618320612,20.064885496183205,7.2175572519083975,7.598866167389275,0.7913383768066389,553.5296968072977,45020.22268584941,1193.5129190489235,2.594491409148966,12248.168210865726,847.9084901812247,0.07676201697076378
30007,7.770992366412214,18.18320610687023,-5.740458015267175,-13.312977099236642,0.11561590865626777,8.559924893290017,76.59517856622575,-0.38931297709923657,-10.469465648854962,3.8587786259541983,10.881679389312978,9.327550073493112,0.722038939393194,283.2573001645943,47326.45944694739,2295.4789173653166,3.936939488029384,291.98725792980196,2609.889928714333,0.0762086620181057
30008,7.770992366412214,19.14503816793893,-5.038167938931298,-13.099236641221374,0.05337538950272905,6.497494318512908,85.09210928850301,-0.2862595419847328,-5.190839694656488,2.748091603053435,11.282442748091603,9.226798269442867,0.8213745557371663,306.22562529905747,40574.125101224236,2840.879113188065,1.821382979815343,219.96107452945634,2896.8931258862153,0.09531101000979487
30009,3.0839694656488548,19.14503816793893,-5.038167938931298,-12.51908396946565,0.03736289160628902,3.2776733490909624,41.10232412883864,-0.9389312977099236,0.0,2.1030534351145036,4.354961832061069,6.850233837638287,0.7580075393695382,101.07599730049338,25748.753786928843,1243.4397583282982,1.2709921735262502,111.82439251791854,1402.9212594448652,0.08170950423852522
