,max_gyro_X,max_gyro_Z,min_gyro_X,min_gyro_Z,var_acc_Y,var_gyro_X,var_gyro_Z,per25_gyro_X,per25_gyro_Z,per_range_gyro_X,per_range_gyro_Z,RMS_gyro_Z,coef_gyro_yz,PB5-10gyro_X,PB0-5gyro_Z,PB5-10gyro_Z,En_acc_Y,En_gyro_X,En_gyro_Z,En_acc_xyz
0,20.54961832,7.496183206,-15.45038168,-5.694656489,0.0424452496593485,84.90118379567411,10.519134729589416,-4.568702289999999,-3.3587786257500003,9.561068702499998,4.946564885000001,3.2639000042406567,0.2912131067964873,1861.343844336536,4892.681786441518,546.1377617688066,1.445132637595021,2893.3418648433844,358.9996076388917,1.6781800133407434
1,15.66412214,5.328244275,-14.15267176,-6.061068702,0.03309755287897688,38.20764288033266,11.734689120908127,-1.71755725175,-4.183206107,6.874045801499999,5.541984733,3.647185730859787,-0.0529230948349655,2404.213268920272,7013.852815008716,557.5748352330338,1.1213835283471416,1298.2192337116937,399.68766389684237,0.7733621487561831
2,15.66412214,5.06870229,-1.740458015,-6.061068702,0.03501772843605169,16.372067980446914,5.405075461924174,1.95038167975,-4.125954198500001,2.12595419775,2.9427480917500004,3.274092877065517,0.05285717709132216,245.59347784934192,8030.495172752183,167.24492211700277,1.186357077392386,557.6696152474473,184.42459064569215,0.256456366529735
3,4.351145038,-0.488549618,0.519083969,-4.961832061,0.006793621707190915,0.7941662782908065,0.8616901604159994,1.61068702275,-2.110687023,1.3282442749999999,1.1335877862500001,1.9109353347025657,0.1707959266027697,25.856902037171206,3219.857694222634,61.40186966804808,0.2292284484768017,27.01008100133061,28.95357302219522,0.020227013255100502
4,2.93129771,0.13740458,0.519083969,-2.290076336,0.005104300199347774,0.33596868449303086,0.25428205666707077,1.46946564925,-1.4083969465,0.8091603047500002,0.5877862597499999,1.2730252179422359,0.3190975957368686,36.684593950643254,1491.8083529062749,35.08291870492376,0.17018170879390707,11.447522484664983,8.660070313386804,0.017151417616594004
5,2.748091603,0.259541985,0.625954198,-2.0,0.003224697860342478,0.2135328651958811,0.4170937645905708,1.5839694659999999,-1.4083969465,0.6297709917500003,1.0152671755,1.127444349709912,0.2662201649170705,38.01432384993981,1054.421708430972,28.564043078861964,0.10724901386356224,7.256764368184824,14.203974128235451,0.016360523422298125
6,2.458015267,1.007633588,0.305343511,-2.0,0.00173102972706566,0.36035537524491834,0.6318250685813691,0.87786259525,-1.59541984775,1.04580152725,1.3206106872499999,1.1479606471672203,0.17039433500612713,60.990098548703266,994.7084493708516,25.495433383687224,0.05633435790592011,12.24132237989087,21.558339649935803,0.013649649008509677
7,2.213740458,1.007633588,0.305343511,-1.694656489,0.002456515681847498,0.2802573331670706,0.5043191594806097,0.759541985,-1.286259542,0.8206106865,0.92748091575,1.0208086444201128,0.028105423900598076,30.725945482349168,769.5551781454509,34.21753774746097,0.08278856354087258,9.515140921786799,17.14099023400778,0.012540059703196715
8,2.015267176,0.610687023,-3.770992366,-1.450381679,0.000647554053629583,0.9623046077394959,0.25896564156001933,0.83587786275,-0.8015267177500001,0.68702290075,0.6106870235,0.6878493755998449,0.3199965273491753,137.66397332602023,325.75589275120205,22.660458897952736,0.02182726838243939,32.542066310278116,8.805516383726976,0.016168491248550704
9,2.030534351,0.992366412,-3.770992366,-0.763358779,0.00044180495978816904,0.9888555444467817,0.1336585771580234,0.85877862625,-0.595419847,0.67175572525,0.4312977097499999,0.4803325551852895,0.015733377303760343,175.73122946657767,138.56812140550062,26.511387888505194,0.01485939511232373,33.36309072578384,4.553751721563064,0.015385416156286013
