,var_acc_Y,En_acc_Y,En_gyro_Z
30000,0.052993347223354186,1.8067729354774231,1018.6804964745644
30001,0.09765716738191713,3.3140425415182357,1114.3554493716372
30002,0.021119242960645265,0.707704009197487,635.8162189460601
30003,0.023096741951422,0.7844066942032122,522.8313656935297
30004,0.1336506449850408,4.561473837924571,3742.730812112736
30005,0.16702685895953678,5.6982691534290755,4435.101264495076
30006,0.07606370509358312,2.594491409148966,847.9084901812247
30007,0.11561590865626777,3.936939488029384,2609.889928714333
30008,0.05337538950272905,1.821382979815343,2896.8931258862153
30009,0.03736289160628902,1.2709921735262502,1402.9212594448652
30010,0.05937246330859092,2.0258573936178417,812.1859876075596
30011,0.03204291172177378,1.0920787930516276,502.05124021521664
30012,0.004162338262533656,0.14148592556294734,34.239978245246
30013,0.0026115944028857682,0.08797993180281789,36.1667657284929
30014,0.0062339133732934576,0.21186131091749485,53.34668142882117
30015,0.001423058229563922,0.04852480611555152,35.91346269642405
30016,0.0007556192053769421,0.025756979085543436,7.85525319037352
30017,0.0014516800525395963,0.049411386628060154,16.046477478002448
30018,0.0017512421646585772,0.05973555937420637,20.790925159761464
30019,0.0007308948876324089,0.024924758951441934,8.062311831089874
30020,0.029287161405477206,0.9966829209790935,1142.7844220422278
30021,0.08884625293852377,3.0141379579703598,1301.8496668803293
30022,0.027085490788867524,0.9243284930257724,591.3191694345704
30023,0.07614197567529674,2.598043176790511,3047.066612279783
30024,0.10138387651667186,3.46037399262148,6556.692842297459
30025,0.12101150993851005,4.123519114909797,5314.177588718607
30026,0.055555824663547956,1.8948758230043365,1656.0668181729895
30027,0.005849508799904176,0.1994736411358235,61.678301575277295
30028,0.001293232820126841,0.043992545392124,24.085107705456167
30029,0.0008269806368836565,0.028197750522350226,21.822069420973914
30030,0.0014659531785188972,0.04999769531397198,20.161933065283684
30031,0.000667930235797799,0.022697607560536806,15.888025173358193
30032,0.0006357243873654167,0.021633997555606042,9.789981158829129
30033,0.0006214456635329919,0.02120895480774509,13.311034710486956
30034,0.000989396747154763,0.033712892744989766,22.275609424470222
30035,0.0008278315105571004,0.028256601125335776,18.940745488802126
30036,0.009064378235112486,0.3090840356366004,186.5052930093429
30037,0.13667094424168696,4.648575405370492,2251.8222791989597
30038,0.10121704370029318,3.4147947738293802,3131.4708777654755
30039,0.11182835645600897,3.816721272340474,481.8448497562303
30040,0.261244012653434,8.91695699918953,825.3946195831635
30041,0.2231945317674525,7.594157474307504,534.0450090321077
30042,0.050527694449022845,1.72093359882151,154.44661732999245
30043,0.005158879269726104,0.17505751953875626,13.720272711380453
30044,0.006588279866869024,0.22403497850649115,25.545022628828935
30045,0.003964487742046244,0.1352863584705222,25.88029446613445
30046,0.0005654041565380388,0.01929525930709215,10.108004584037449
30047,0.0007516125420100651,0.02564281273721934,14.768727541130088
30048,0.000690948607805613,0.023515401653971275,13.261247402055044
30049,0.00032755137769268456,0.010882298107576637,10.172958063826892
30050,0.0005033911397329339,0.017157148114210475,9.27243556125323
30051,0.0006014725236195901,0.02044599877618315,7.932746731930928
30052,0.0005968654905061589,0.020243843133460258,9.416545267369807
30053,0.07095237958606676,2.4141982877517516,1236.7893401705417
30054,0.10924749846511296,3.714161199184696,2102.3410135384497
30055,0.26695157809137093,9.105049449606105,1054.739762640095
30056,0.680824698721137,23.205030739077984,1737.7192471301207
30057,0.7867101853829943,26.84845045629995,1366.5363556902278
30058,0.36251929641753294,12.347834037798403,602.2523318376938
30059,0.003890293796863462,0.13204231451764067,59.711376570906914
30060,0.04219769156671685,1.4346951570831479,174.64609288503
30061,0.021751777971198552,0.7414284618823487,327.1909251597616
30062,0.007687832567078938,0.25954405661954927,230.78703261270712
30063,0.006400348742100938,0.21725760549384515,154.8830176951615
30064,0.006468351461738811,0.21996664396504037,138.42871627527538
30065,0.009316686070163376,0.3166290459787732,93.07477808208536
30066,0.05167773278701134,1.7639332313616396,1265.4285103820678
30067,0.13321251361691955,4.546129403026345,1768.8229668045763
30068,0.04470024538878057,1.517180773662435,2083.4357438377715
30069,0.11344183125712395,3.869664650514596,3216.6371345881157
30070,0.2715743355742023,9.255287396092587,2693.4394188372858
30071,0.15389185628785923,5.251525723400592,2087.3847289396504
30072,0.15978464768804662,5.430909335478944,2741.132692345046
30073,0.025160131601464773,0.8526427263878669,1906.9465726550513
30074,0.010343914508130839,0.35292248034266044,663.206324417769
30075,0.02775764320537713,0.9465511876846198,200.40173261076472
30076,0.013066317013959623,0.44542941835078176,391.9797525396733
30077,0.006234373796712142,0.21027301339373888,131.53580016704544
30078,0.004656249438016776,0.157770823668623,110.73690344385524
30079,0.020295016467494056,0.6915440730864624,193.98350523473772
30080,0.004999026976181552,0.17061964906816893,159.70188217469848
30081,0.0024491377081795832,0.08358342872036842,13.26211759221491
30082,0.002780834296103731,0.09429834654153177,12.527630479964262
30083,0.0064934144495967915,0.21481654744695883,119.08098595652935
30084,0.016094430873553937,0.5465359007201571,208.3778334595886
30085,0.04137439851557251,1.4122413591635508,1592.6103296233707
30086,0.14001228737177984,4.777019425877017,2351.306458442594
30087,0.040934590590443395,1.397204170270523,2459.762391469028
30088,0.1512645990919585,5.162174457904186,4609.421750869217
30089,0.0971590914037167,3.314867118716887,6134.59223432978
30090,0.04166615162259646,1.4218595157472582,3265.0010139269266
30091,0.004895563256525074,0.16568871372419244,232.89356098129477
30092,0.0026683342420567822,0.0909499765197215,34.514072606491474
30093,0.0015844835198337147,0.05404625375993941,27.036171163296626
30094,0.0012866777341294833,0.043531676384328755,10.700588543791154
30095,0.0031342925380114443,0.1067151550146164,17.077590660994886
30096,0.001713087197828498,0.05775068903715048,16.209824602295903
30097,0.0013733982751197743,0.04650028805083502,9.868873220286307
30098,0.0014001224258895473,0.047635646112327644,10.840052056018493
30099,0.0011128070169223432,0.03767040472237705,11.661402793155016
30100,0.0034715142069598444,0.11846683702993326,23.08793193869821
30101,0.0022420507300528487,0.07642314464154397,30.533449876658313
30102,0.17060211957773533,5.812756600578888,2566.7459005885426
30103,0.22492799515061856,7.664376083948576,3319.235367014354
30104,0.13270688053701415,4.528695962795521,372.34526348503385
30105,0.2361634811237976,8.059358497917462,570.6082396130763
30106,0.1698963856403905,5.799064568325529,205.7157352912612
30107,0.021888007324598897,0.7455109358543875,69.11253811937921
30108,0.005564936338963204,0.18994595780053777,53.75386826719501
30109,0.002788979172385682,0.09457635831862235,27.151145038167947
30110,0.0014612635770720277,0.04985868942542694,21.498778237476454
30111,0.0008039188815142056,0.027364001801158326,20.016114057067377
30112,0.005222336532634813,0.17804132153947447,34.10918555639726
30113,0.002128880333095408,0.07232872858286107,37.136421731445324
30114,0.0008744686243192916,0.029738470772913413,12.831451158634895
30115,0.000665741475229939,0.022691684285561228,10.082240739661637
30116,0.0006004467170363209,0.020443228212081724,8.972002408562048
30117,0.0005755698577944082,0.019643777163733347,8.878798826797192
30118,0.09279634860021198,3.167234266779443,1689.6753802225983
30119,0.17345707924532117,5.91837728723668,2241.6125089835477
30120,0.47551431263689137,16.205572078612505,1001.3796398811259
30121,0.9359778791268905,31.93348973458848,2282.9829186333354
30122,0.8194407653706484,27.965945640125998,1906.177386710176
30123,0.3527397672566732,11.964467357130465,687.5934191869161
30124,0.0038898137809588785,0.13277154609651792,134.2665812015617
30125,0.01318359343617673,0.44816492048598194,44.63040615348757
30126,0.001342408560276568,0.04581013097945983,20.232278616242255
30127,0.0018361853872849335,0.06201000142822467,5.629570926325197
30128,0.0016349971468778567,0.055782633158090504,9.101862750810948
30129,0.0005740024589222753,0.019591423055882486,11.217590272517148
30130,0.0008019246463420804,0.027347091806469267,8.044768175902723
30131,0.0007563021434569409,0.025811243927257293,7.017151292659714
30132,0.0004508272989855145,0.015367172631197542,5.360604471378902
30133,0.00039375158862761466,0.013381538000596502,6.735815706155431
30134,0.007420210405369418,0.2530357149348374,1058.4252044364162
30135,0.15455412709415806,5.26939356897521,1653.6284210321853
30136,0.013943020581134974,0.47592157809602076,1583.4683604296567
30137,0.0684817265294407,2.3320845955189315,1086.262820736942
30138,0.024328896596213904,0.8300730424594687,1473.0672726919563
30139,0.01628377265730694,0.5557311163632523,729.7762135073717
30140,0.002392964651636435,0.08167298146728304,96.88370918555641
30141,0.0007225260972258686,0.024629932716355454,17.15671580910203
30142,0.001677827720522022,0.05724233829285549,18.110117902997107
30143,0.0014482191798514095,0.04921811589780105,12.262408950527353
30144,0.0030402821928024832,0.10353416527921946,9.670656333158519
30145,0.0037088183961999583,0.12585984849329132,10.858357127595518
30146,0.0029857381115157193,0.10122533001566379,13.063978400637104
30147,0.00031408434256189526,0.010720745559445962,5.766113085873006
30148,0.000376107155609946,0.012682591553450607,4.419369500611852
30149,0.0006722895639109043,0.0227330516736985,4.571326457277158
30150,0.002168618092893676,0.07262537001511712,13.686397451585966
30151,0.11569409946857448,3.945991780779516,1615.7814890352151
30152,0.14026849411152525,4.768932149264484,1784.593920323213
30153,0.12084023802461144,4.122347070758133,2856.6038653536116
30154,0.15469501386134987,5.265276319646863,5123.653726472816
30155,0.08326822042219863,2.8414755433290804,3592.5698657809376
30156,0.0185059426120228,0.6315684300023503,1133.833599440592
30157,0.003943652532753177,0.13426488014727425,51.32485674882972
30158,0.004736666796399864,0.16157270637285537,23.66643746479421
30159,0.0011088171471148125,0.037840746646278206,14.70938368004973
30160,0.0042764560961307705,0.14580341980015502,24.47099042402347
30161,0.0023651377238030546,0.0804394116852237,28.87312705164811
30162,0.0009443298311912619,0.03214886154129617,12.250164131849347
30163,0.0014774959516415053,0.05021742970823612,11.37820251345104
30164,0.000818695814273842,0.02790999400255759,9.670159081638598
30165,0.0021770722505602045,0.0741026539014228,15.192463531651226
30166,0.002151495659678958,0.07337581073987515,18.40326321309947
30167,0.11870753575730195,4.036254848475429,1968.2730221626548
30168,0.2558902357307385,8.710102766360457,1998.9251908396943
30169,0.10137854736050655,3.456145729655678,281.09423304780216
30170,0.16888108062955737,5.763679305766801,362.1409941145621
30171,0.13104395989933668,4.466033063606251,360.1188741914808
30172,0.049389986781982836,1.6816028619087355,195.120097896393
30173,0.0018178188312154672,0.06198630832832131,37.6639123594196
30174,0.0009991719981563758,0.03409284217368013,13.515591554493714
30175,0.0043451879361368455,0.14769495078799544,9.514286269253931
30176,0.0012535146528144816,0.042756778266122474,13.281199619291806
30177,0.0004534918770681314,0.015479141635578819,6.699158945671385
30178,0.0005057310423348985,0.0170604649807343,5.690965949925216
30179,0.0005844830394163548,0.019940991816148616,8.123769011129887
30180,0.0007621239106962694,0.02594843461863238,8.477252685352445
30181,0.000494512944692953,0.01687894526373361,8.902402734883362
30182,0.0005451959067938184,0.018557333889137644,6.509441951712215
30183,0.013658224206069405,0.4626666262138589,776.3694578792998
30184,0.1438454564770707,4.8998171322812025,1158.3890293883417
