,PB0-5acc_X,PB5-10acc_X,PB0-5acc_Y,PB5-10acc_Y,PB0-5acc_Z,PB5-10acc_Z,PB0-5gyro_X,PB5-10gyro_X,PB0-5gyro_Y,PB5-10gyro_Y,PB0-5gyro_Z,PB5-10gyro_Z,PB0-5acc_xyz,PB5-10acc_xyz,FE_acc_X,FE_acc_Y,FE_acc_Z,FE_gyro_X,FE_gyro_Y,FE_gyro_Z,FE_acc_xyz,En_acc_X,En_acc_Y,En_acc_Z,En_gyro_X,En_gyro_Y,En_gyro_Z,En_acc_xyz
53468,14434.72170503454,0.17816036273102615,61187.440454720214,0.09426809754117559,18994.217656876233,0.060576906790252225,1712.9304888992926,44.92710041537359,960.7452951511926,27.820269542469187,3949.3609893615476,14.342441032437172,94619.46044571354,0.153578062431827,2.118072195787527,2.4375494606003527,2.361506633165257,2.8813843852163505,2.757928663720844,2.099468247619936,3.0332857558482753,0.12722650088892043,0.06070936488756813,0.04422317096940843,16.4868092380009,12.450556494376785,19.2627780043898,0.041662694851457904
53469,14000.73391435398,0.553745974921303,61369.88067981433,0.43384674288231845,19312.81389751226,0.13347212597736954,21283.52039401158,630.7350808093053,56411.53046842721,1219.7553289280652,11217.112376135194,348.104486292594,94691.99635129186,0.22312570273153845,3.0117423683831337,3.2485238722037617,3.259430261077588,2.2306199856044504,2.3242871300421593,2.449510234328446,3.3801872240710975,0.3179147787952971,0.19781588843614112,0.04076875521819254,1262.3666841481659,2934.9329137773643,767.4512674086592,0.05652564645855903
53470,14865.306763922441,0.5273511506893221,59466.57696242588,0.32530018159421226,20328.72985434632,0.18662425280575035,25883.282499467114,104.6003245262896,67732.10223145744,282.28685310267423,16139.744718748412,68.36040250222153,94691.39753851423,0.12605260587317269,2.2732372094449524,1.4780279750136025,0.909340719540598,1.4041224994647068,1.6456773018592228,1.5912359993169036,3.3254060219689254,0.9144151280602083,0.7229749763786744,0.3670863683235294,1457.7504496629952,3166.3761474661555,1033.754334440495,0.029658206967268987
53471,15618.864905495078,5.319938815200575,58158.91142382884,2.2908907354392873,20797.065293930045,0.029906432563403716,77205.34859801673,1270.382797224334,159130.88325984502,2873.2705970928705,99842.89576602115,1206.191904975542,94641.79542924296,0.24947145352578465,3.074720149678216,3.117931173652268,2.0925126044551035,2.5790804195442214,2.580239938063166,2.555721585543014,3.313927702901029,2.611387551017467,1.0926920430850091,0.20152309427745374,3074.018452693123,7330.360748208146,3031.032907950197,0.049843254838812766
53472,16203.170724266194,1.7915143089590395,59184.41062415202,0.42206609630647013,19324.144396517026,0.4058142179526716,131965.88960320392,1409.3765534645468,392492.82421804586,5247.602490237485,144795.9226123167,1180.5118435298002,94882.24198586636,0.23577712634110795,1.727046147419839,1.5771021849677382,1.31432099094341,1.449103275928205,1.3959592693291103,1.4987096371560455,3.062472231665299,8.22260835093872,2.4787079112197667,0.5687390103569062,7478.8220888448595,25156.044131072395,7370.537754210128,0.07573936664388392
53473,17781.446187479873,9.013651836023035,58630.42417901857,2.995695981881658,18302.77591059705,0.12870324108613476,99517.50201056756,372.3199137471534,387897.77716287435,1434.8367682664611,98390.34477410551,575.1482339969325,94885.05424683097,0.29990895188504507,2.24183130498677,2.353443226798341,3.06366300726295,1.7441618251643445,1.722321387246995,1.7941878815526207,3.2882446464428483,8.131502745145841,2.2675205161358103,0.029298428764226656,6548.3317910766655,24598.07148767554,6583.980545034285,0.04478394142614328
53474,18035.805927719448,0.3147512516447212,58088.388505298484,0.13480127596435557,18471.10510600251,0.12699537398341926,49451.07109237028,771.4444354110062,169511.66290250717,2415.239182548954,55874.30156572597,485.26120569625664,94661.9951134194,0.25615081932513284,1.7734951200914248,1.603244228331615,2.3901356444799426,1.6246205769850672,1.5998845658826986,1.6041091720544245,3.4094504641728363,3.418833205385869,0.9919356071593664,0.038270852838876476,3268.878658974806,11481.299147291342,3366.6005788318475,0.028133695639415687
53475,17304.177824831993,1.1897093225275635,58842.78452430261,0.37420972498097804,18446.66615895116,0.08558799187767611,18255.724276194363,105.61863360372223,54161.11017760554,456.00123361157654,21560.925536174724,94.08631608066841,94614.31534468904,0.2044617049262746,2.5205308467618086,2.636325157330036,1.7465483176291952,1.9018943854724293,2.0416135486735825,2.139860836279325,3.0167842735758277,0.9606660653418984,0.2864464251193677,0.03246594782588824,863.2313423848648,3347.2683720839896,789.8319367558225,0.018016377103035965
53476,17084.86040659484,0.06505152698044378,59214.83616154619,0.09737495293803398,18322.06665253161,0.041167552802588,1703.442849046686,26.873649499521104,510.02317139270264,25.342393772226817,6700.562202211045,11.64014678460928,94622.48196284217,0.13578076881076856,2.1278361581923786,3.2040124942019097,2.72491480075698,2.952036581035538,2.925488258592884,1.8531789938301984,3.302776129546669,0.025921302197775723,0.01721829159783168,0.011276195893468286,7.045743255055068,6.791896354136316,27.420158110444234,0.012209846024569204
53477,17341.863697556233,0.07023566185110951,58749.977357208394,0.13011604153959955,18460.999006315615,0.06863881856325305,1424.7251617475558,19.776039012448184,454.1126843225685,17.16685203662083,8682.475861992836,24.861575938362154,94554.5708809123,0.1769667997861648,0.9335736535948217,2.0972756191128763,3.4340140194892563,3.0863393508290984,2.716436824365032,2.0183654394299015,2.953478442950158,0.0719787776758223,0.04025868481342034,0.01155974879876203,4.566229629197989,6.117871918885845,25.0837752267739,0.015889542640763622
53478,17467.568989767136,0.0654249116483184,58418.11525376969,0.05926338888432313,18628.964474028693,0.03199362028114716,1404.3421403626562,19.585648066847227,348.383918222615,9.545123462064238,7548.131302006795,7.068163823610261,94515.3253045153,0.11231439218768663,1.435037516749617,3.050074763547242,2.7535899527238783,3.4502701131011473,2.4104360620049685,1.6374456822177963,3.24201405302314,0.02946991712844579,0.009536759321135927,0.012830100207687111,3.2783481926072673,3.8437542489753906,16.94240040401686,0.011213219592196573
53479,17264.06826926929,0.06265734617384931,58588.930414616254,0.05542299268746042,18676.625597614377,0.033681602301933025,1968.6341367291354,11.56956940720093,330.2783584679973,5.271113035910981,5963.791184907458,16.4202152470793,94529.89860129054,0.09836037136548234,3.03516280361752,3.2619653664916015,2.929354093474533,3.1944966669000037,2.6836681903775434,2.827162456197828,2.813616693376957,0.007907285482628859,0.007726625595866724,0.0064390775821728434,2.4048171240992184,3.2827146825165583,4.440875628848357,0.008071352469058645
53480,17204.026555588967,0.07001577911603252,58718.22285225069,0.09944300277099542,18685.054556806623,0.8840004453978163,1956.6901234787222,18.661217231822796,336.2369388286759,11.102028507762318,6795.831919447254,9.983772724965517,94609.61004054385,0.4384245485709163,2.9717175525325126,2.797982606475443,3.84542262417191,3.038023203880037,3.184850625524514,2.6677006734651747,3.323762373274347,0.007908909606412533,0.009857762610147574,0.11567573253931457,3.1112716819144186,3.806429306761456,3.4552609599285193,0.03941509944849852
53481,17250.67133104886,0.06512981383504952,58612.183436488594,0.10502883125487171,18769.83902565542,0.9371103623570268,1425.3400479842448,17.375101938287646,430.6917795898755,9.916561982607494,7965.764882713159,9.47402120394217,94635.17257486,0.4887200509315892,2.6660295320464082,2.949919115358825,3.8254874444410456,3.2229088844827407,2.9570318983217807,2.3092394811456973,3.098384984662605,0.016638670480440716,0.01545382441189183,0.11446518710030523,3.4266689975331657,3.8631315191422413,6.4351494668142895,0.0414254385621976
