,mean_gyro_Z,max_gyro_X,max_gyro_Y,max_gyro_Z,max_acc_xyz,min_gyro_X,min_gyro_Y,min_gyro_Z,var_acc_X,var_acc_Y,var_acc_Z,var_gyro_X,var_gyro_Z,var_acc_xyz,per25_gyro_X,per25_gyro_Y,per25_gyro_Z,per75_gyro_X,per75_gyro_Z,per75_acc_xyz,per_range_acc_Y,per_range_gyro_X,per_range_gyro_Y,per_range_gyro_Z,per_range_acc_xyz,RMS_gyro_X,RMS_gyro_Z,RMS_acc_xyz,coef_acc_yz,coef_gyro_xy,coef_gyro_xz,coef_gyro_yz,PB5-10acc_Y,PB0-5gyro_X,PB5-10gyro_X,PB5-10gyro_Y,PB0-5gyro_Z,PB5-10gyro_Z,PB0-5acc_xyz,FE_acc_xyz,En_acc_X,En_acc_Y,En_acc_Z,En_gyro_X,En_gyro_Y,En_gyro_Z,En_acc_xyz
53319,2.760019083969466,-0.6259541984732825,-0.0305343511450381,3.603053435114504,9.66809380076132,-2.030534351145038,-1.450381679389313,2.213740458015267,0.000403928485590213,0.00027814052771214174,0.00021047927711426596,0.11915439623273703,0.1034720350649729,0.0003456747560915339,-1.5076335877862597,-0.7977099236641221,2.5916030534351147,-1.1106870229007635,2.900763358778626,9.624910937858928,0.022445640563965696,0.3969465648854962,0.3549618320610687,0.30916030534351124,0.02120173020774807,1.3617478707759119,2.7787006637888547,9.617314894427835,-0.05617374417554688,0.4598563330190706,0.30779516048738753,0.10157431698678193,0.06585556181768774,1815.8143182857964,17.225859266649334,25.291622179552633,7835.716539798771,17.425522908353173,94712.24365014402,2.7564460027294824,0.013663180172026858,0.009486984704000377,0.00703455779062821,4.036299360954104,3.679334926092108,3.526989491676866,0.011798561610902763
53320,2.5615458015267176,-0.6259541984732825,-0.0305343511450381,3.4198473282442747,9.66809380076132,-2.030534351145038,-0.9770992366412212,2.015267175572519,0.00027481960135182,0.00026529345481381177,0.00020707018456739035,0.10656771713478236,0.1091972259046676,0.000339300796158705,-1.4961832061068703,-0.7213740458015268,2.2404580152671754,-1.1755725190839694,2.7251908396946565,9.624823231596068,0.021547814941406784,0.32061068702290085,0.41984732824427484,0.4847328244274811,0.017246832718498695,1.3571184857869907,2.5827725643625343,9.616402325597178,-0.15352365937841445,0.4032461317543721,0.3315377943575856,0.09059448688453083,0.0686168108682421,1821.1028505344498,8.614881597469163,14.62323269714056,6760.65153370115,13.318205702660348,94694.27694651004,3.21353053955052,0.00936670400731408,0.00893592905786367,0.006714700941934334,3.6279937066604506,2.2650739078919253,3.7101023638871107,0.01132493588271404
53321,2.325381679389313,-0.6412213740458015,-0.2748091603053435,2.992366412213741,9.66001136042041,-1.862595419847328,-0.931297709923664,1.816793893129771,0.0004050704476256176,0.0002644649725528298,0.00013102894785674746,0.08198435952158964,0.055073094516636584,0.0002510442624642168,-1.4923664122137406,-0.7022900763358778,2.1946564885496183,-1.1679389312977098,2.4541984732824424,9.619139207508528,0.020649989318847872,0.3244274809160308,0.2824427480916031,0.2595419847328242,0.012493934376472282,1.347098460175305,2.3371934129113274,9.6133929063477,-0.33397307951131966,0.2488812737038603,0.2901006591048936,0.22439791964880995,0.06317760519250898,1798.1604055962964,16.36081508402579,7.14642827222126,5558.233673662935,6.7235888594798086,94635.08959374733,2.5352701717913564,0.013774384882863044,0.008690017609674295,0.003851657321368051,2.795594662315715,1.2086785929335897,1.8783054600547768,0.008015159333262226
53322,2.4551526717557253,-0.6412213740458015,-0.2900763358778626,3.114503816793893,9.6494116656663,-1.862595419847328,-1.1297709923664123,1.816793893129771,0.000383126863415834,0.00019281245268414554,0.0001270432764390495,0.0666837232678748,0.10814401112988752,0.0001485283491079413,-1.5305343511450382,-0.816793893129771,2.2404580152671754,-1.2022900763358777,2.736641221374046,9.618442443226577,0.017058686828613112,0.3282442748091605,0.29389312977099247,0.4961832061068705,0.012815754074150476,1.3727888652996263,2.4770786529214535,9.611200693555993,-0.19077924578209468,0.4631272671390622,-0.1469203435687457,-0.2953917350925797,0.055432042729638906,1885.6194445367491,7.367132783494652,11.35033908320713,6220.426268917432,7.279348553818636,94592.04437785094,2.9592306331010336,0.012997098347327662,0.006244278264823234,0.0039831158111537064,2.270046423091116,1.3776353359361346,3.6913155799001607,0.0046664698457039265
53323,2.571087786259542,-1.068702290076336,-0.3511450381679389,3.282442748091603,9.646816446235547,-1.984732824427481,-1.1908396946564883,2.015267175572519,0.00023926203836698763,0.00021629544650048576,0.0001168481864538276,0.06052764079890448,0.09731162774605208,0.00019397747052752093,-1.5687022900763359,-0.9618320610687024,2.301526717557252,-1.2633587786259544,2.7938931297709924,9.622217982265056,0.017956512451172024,0.3053435114503815,0.31679389312977113,0.49236641221374056,0.020108708376721296,1.4772151166648717,2.589942862767255,9.612065006670878,-0.028503859929249645,0.4900449785321828,0.05251146474548904,-0.10230539883280261,0.06367877934498598,2188.0056287514603,14.707452169287027,9.055259831939773,6808.184796464905,9.605443443966955,94609.01747118219,3.4417435948381665,0.008078487236768342,0.007281806752521811,0.003987988182504735,2.0659402132742843,1.6752248314977762,3.3187654177107,0.0065975695887318005
53324,2.3831106870229006,-0.9465648854961832,0.015267175572519,3.282442748091603,9.646816446235547,-1.984732824427481,-1.1908396946564883,1.8931297709923665,0.0007780777920732833,0.00030577153068650893,9.112745085487146e-05,0.07108027467804906,0.08314432980304173,0.0002041669010939404,-1.5534351145038168,-0.9274809160305344,2.232824427480916,-1.1908396946564885,2.5458015267175576,9.621102776414142,0.02124853973388685,0.36259541984732824,0.42748091603053445,0.31297709923664163,0.018905430530942624,1.4188799749899703,2.400491798862434,9.612860056905893,0.03906827980064236,0.440901301748222,-0.039620061642375325,-0.2509273651200801,0.061301132101175396,2008.6981079550947,13.659819676877282,12.28068390149719,5849.134895623615,7.015141434625334,94624.65467685762,3.1739378700041634,0.026461657734278707,0.01024134243317793,0.003041506163386042,2.3560864751471353,2.9360215993628955,2.8284754190703723,0.0066153114873317275
53325,0.034351145038167996,15.404580152671755,22.946564885496183,3.175572519083969,9.669923609870526,-1.816793893129771,-1.1755725190839694,-9.770992366412214,0.012970264851827062,0.012979270398025393,0.00720547675988794,29.426919140784335,16.88354408251267,0.0004827735035501528,-1.251908396946565,-0.5076335877862594,-0.3778625954198474,4.305343511450381,2.5000000000000004,9.620804545102054,0.026635493469238547,5.557251908396946,6.351145038167939,2.877862595419848,0.020466784928977688,5.8464362622633725,4.109102588604732,9.612865551766587,0.8729275870919512,0.9903904877138497,-0.9707138749495398,-0.9815960241570875,0.22843501676913866,19910.654997716796,18.45834085819661,178.74921843540943,8623.524428901754,17.580760018201566,94624.66087675848,3.043856105144853,0.44222139173122127,0.44131942981111394,0.24578065845639996,1004.1464250335065,2111.522327758678,576.190664879669,0.016121864989786443
53326,2.2270992366412212,15.404580152671755,22.946564885496183,15.282442748091604,9.669923609870526,-13.84732824427481,-19.923664122137403,-9.770992366412214,0.015796872792850032,0.016439751236496065,0.012017062423448945,61.24698353097139,42.309812219567625,0.0006349645659905176,-3.9427480916030535,-2.8396946564885495,-0.3778625954198474,4.305343511450381,4.767175572519084,9.624061522186976,0.22056582794189428,8.248091603053435,8.683206106870228,5.145038167938931,0.032111367814513514,7.82676189343304,6.875302410033724,9.611338248596065,0.8566549779804062,0.9906399196371756,-0.9838788755893773,-0.9869199359373232,0.10495939381790038,31028.59098911607,278.9970695216638,859.2984847901075,26403.089739680574,275.54979075476405,94594.47811746725,3.007801150453296,0.539162474278896,0.5610781140059321,0.4101592775073125,2089.9545714119226,4177.290041372879,1443.6168832430124,0.021628660244062205
53327,5.645992366412215,53.52671755725191,111.9236641221374,37.3587786259542,9.854507493942233,-43.61832061068702,-76.76335877862596,-54.94656488549618,0.3097574652032982,0.1362405267151577,0.05158737224203321,388.65832205837364,361.15221195588833,0.005946036485786273,-12.057251908396946,-18.213740458015266,2.66412213740458,-1.7480916030534353,13.977099236641221,9.629819922621063,0.25528175201416037,10.30916030534351,16.885496183206104,11.31297709923664,0.038630274614130045,20.368602138863423,19.824970157795278,9.633302985017355,0.6895272403095897,0.9971418956751887,-0.9950960370287437,-0.9964126998018588,0.8735889579184954,214921.75775854307,9114.278424327778,39358.726053661056,205748.07790468965,9695.619428988752,95024.387935832,2.7610062282400154,10.571027714717143,4.648545502385531,1.7584735004210352,13247.657937571626,50655.381481265664,12300.333546996093,0.20233866035236844
53328,2.9155534351145045,56.03053435114504,122.25954198473282,70.65648854961832,9.88643497129956,-61.61832061068702,-126.5648854961832,-64.67175572519083,1.0182108102026364,0.27783837799242256,0.04800025677040082,1182.5006473617505,1356.438209958263,0.01098139086410253,-30.549618320610687,-55.27480916030534,-22.083969465648856,26.221374045801525,29.240458015267176,9.716144816032944,0.9391256011962881,56.770992366412216,113.77862595419847,51.32442748091603,0.10985378491404241,34.406661034228094,36.94507628617474,9.667209233971947,0.18917214832215504,0.9987661544023806,-0.9933589920320482,-0.9965843744787425,2.4906214814809737,588754.6847357117,15191.46982081723,62054.46378064558,681193.5033245091,17914.262901122263,95691.04843010678,2.9257520703374165,34.75453341857197,9.482884842350245,1.6315472713587098,40336.21232639902,171606.96902666896,46233.64728551172,0.3744276621457058
