,window_ID,acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z,acc_xyz
10822,170,-9.652223992919922,-0.5231330627441406,-1.3862427612304686,0.0305343511450381,2.213740458015267,0.015267175572519,9.765283672474595
10823,170,-9.65940659790039,-0.5207388610839844,-1.388636962890625,0.1068702290076335,2.198473282442748,0.1374045801526717,9.772595223363686
10824,170,-9.662997900390623,-0.5231330627441406,-1.39821376953125,0.1374045801526717,2.16793893129771,0.2137404580152671,9.777637668148502
10825,170,-9.66658920288086,-0.5267243652343749,-1.4041992736816404,0.1526717557251908,2.122137404580153,0.3206106870229007,9.782237012789682
10826,170,-9.66539210205078,-0.5303156677246094,-1.4137760803222656,0.1679389312977099,2.0,0.549618320610687,9.782627561095802
10827,170,-9.66658920288086,-0.5303156677246094,-1.4245499877929686,0.1679389312977099,1.9694656488549616,0.6564885496183206,9.785372971553407
10828,170,-9.655815295410155,-0.5291185668945312,-1.4329296936035156,0.183206106870229,1.923664122137405,0.7480916030534351,9.77588988193504
10829,170,-9.639055883789062,-0.5279214660644531,-1.4353238952636718,0.183206106870229,1.923664122137405,0.8396946564885496,9.759623665360005
10830,170,-9.643844287109374,-0.5291185668945312,-1.4341267944335936,0.1526717557251908,1.938931297709924,0.8702290076335878,9.764241842271064
10831,170,-9.649829791259766,-0.5315127685546874,-1.4401122985839845,0.1221374045801526,1.938931297709924,0.900763358778626,9.77116391511032
10832,170,-9.643844287109374,-0.5183446594238281,-1.455674609375,0.1221374045801526,1.8931297709923665,0.9465648854961832,9.766852225171853
10833,170,-9.616310968017578,-0.5111620544433594,-1.465251416015625,0.1068702290076335,1.83206106870229,1.0076335877862594,9.740723022017088
10834,170,-9.617508068847656,-0.5027823486328125,-1.4772224243164065,-0.0305343511450381,1.7709923664122138,0.9923664122137404,9.743276534890596
10835,170,-9.629479077148437,-0.5015852478027344,-1.4796166259765624,-0.1374045801526717,1.7709923664122138,1.0076335877862594,9.755394426568262
10836,170,-9.642647186279296,-0.5051765502929687,-1.4772224243164065,-0.2442748091603053,1.7709923664122138,1.0534351145038168,9.768215507293498
10837,170,-9.672574707031249,-0.5363011718749999,-1.4592659118652342,-0.3206106870229007,1.6488549618320612,1.1908396946564883,9.796722789361096
10838,170,-9.683348614501952,-0.5494692810058593,-1.458068811035156,-0.366412213740458,1.5572519083969465,1.282442748091603,9.80791117101187
