others,1634634899,-8.927977991,3.775656018,-1.996764185,4.213740458,-4.167938931,8.442748092,9.897041809
others,1634634899,-8.878896857,3.793612531,-1.997961285,4.625954198,-4.442748092,8.900763359,9.85992671
others,1634634899,-8.810662109,3.829525555,-1.988384479,4.916030534,-4.442748092,9.114503817,9.810540537
others,1634634899,-8.701725934,3.875015387,-1.942894647,4.992366412,-7.526717557,8.809160305,9.721657168
others,1634634900,-8.707711438,3.907337109,-1.910572925,4.839694656,-3.053435115,8.427480916,9.7335405
others,1634634900,-8.699331732,3.940855933,-1.862688892,4.625954198,-2.641221374,8.213740458,9.730278926
others,1634634900,-8.686163623,3.950432739,-1.837549774,4.320610687,-2.366412214,8.076335878,9.717610122
others,1634634900,-8.704120135,3.906140009,-1.811213556,3.923664122,-2.13740458,7.893129771,9.710825487
others,1634634900,-8.729259253,3.873818286,-1.790862842,3.160305344,-1.984732824,7.328244275,9.716667378
others,1634634900,-8.737638959,3.83670816,-1.81719906,2.961832061,-2.183206107,7.099236641,9.714364442
others,1634634900,-8.656236102,3.796006732,-1.84592948,3.175572519,-2.839694656,6.65648855,9.630552747
others,1634634900,-8.607154968,3.811569043,-1.872265698,3.541984733,-3.022900763,6.290076336,9.597736924
others,1634634900,-8.914809882,4.115632654,-1.98958158,5.007633588,-3.038167939,5.251908397,10.01851797
others,1634634900,-8.902838873,4.141968872,-2.007538092,4.961832061,-3.236641221,5.511450382,10.02230788
others,1634634900,-8.85495484,4.060566016,-1.677138263,-0.106870229,-4.229007634,3.221374046,9.884898297
others,1634634900,-8.856151941,4.054580511,-1.632845532,-0.503816794,-4.351145038,2.839694656,9.876094109
others,1634634900,-8.821436017,3.977966058,-1.264138477,-0.778625954,-3.816793893,1.511450382,9.759097983
others,1634634900,-8.635885388,4.570530969,-1.482010828,2.534351145,1.648854962,1.053435115,9.882541468
others,1634634900,-8.43716665,4.534617944,-1.498770239,1.511450382,2.106870229,2.610687023,9.695094286
others,1634634900,-8.531737616,4.54299765,-1.572990491,-2.351145038,7.694656489,2.763358779,9.793042095
others,1634634901,-9.562441431,3.891774799,-1.588552802,-5.694656489,7.297709924,-11.66412214,10.44555873
others,1634634901,-9.542090717,3.894169,-1.594538306,-5.816793893,6.961832061,-11.38931298,10.42873913
others,1634634901,-8.808267908,3.396175055,-1.601720911,-5.816793893,6.519083969,-8.213740458,9.575233596
others,1634634901,-8.771157782,3.377021442,-1.617283221,-5.480916031,6.870229008,-8.061068702,9.536932823
others,1634634901,-9.187748871,3.348291022,-1.905784521,-4.290076336,9.06870229,-6.427480916,9.962820721
others,1634634901,-9.149441644,3.563769171,-2.258929266,-6.381679389,7.984732824,-1.236641221,10.07548979
others,1634634901,-9.119514124,3.456030096,-2.239775653,-6.106870229,5.404580153,3.312977099,10.00631185
others,1634634901,-9.147047443,3.459621399,-2.238578552,-5.954198473,4.396946565,3.358778626,10.03238212
others,1634634901,-9.269151727,3.234566443,-2.099714856,-3.877862595,-1.328244275,3.145038168,10.03934242
others,1634634901,-9.266757526,3.193865015,-2.069787335,-3.511450382,-1.847328244,2.79389313,10.01786346
others,1634634901,-9.214085089,3.198653418,-1.813607758,2.229007634,-5.541984733,-0.595419847,9.920681469
others,1634634901,-9.123105426,3.222595435,-1.81719906,2.595419847,-5.633587786,-0.396946565,9.844713626
others,1634634901,-9.072827191,3.21541283,-1.824381665,3.038167939,-5.557251908,-0.305343511,9.79711393
others,1634634901,-9.030928662,3.203441821,-1.821987463,3.221374046,-5.389312977,-0.259541985,9.753940246
others,1634634901,-8.992621436,3.193865015,-1.826775867,3.435114504,-5.129770992,-0.229007634,9.716229932
others,1634634901,-8.947131604,3.18668241,-1.813607758,4,-4.351145038,-0.320610687,9.669295828
others,1634634901,-8.951920007,3.192667914,-1.801636749,4.27480916,-3.908396947,-0.381679389,9.673463454
others,1634634901,-8.956708411,3.198653418,-1.794454144,4.503816794,-3.480916031,-0.41221374,9.678536817
others,1634634901,-8.993818536,3.166331696,-1.750161414,5.053435115,-2.030534351,-0.458015267,9.694198948
others,1634634901,-9.015366351,3.154360687,-1.732204901,5.236641221,-1.679389313,-0.580152672,9.707077604
others,1634634901,-9.302670551,3.179499805,-1.651999146,6.641221374,-0.13740458,0.061068702,9.968851466
others,1634634901,-9.302670551,3.183091107,-1.648407843,6.809160305,-0.13740458,0.259541985,9.969403031
