,mean_gyro_X,max_acc_Z,max_gyro_X,max_gyro_Z,min_gyro_X,min_gyro_Y,var_gyro_X,var_gyro_Z,per25_gyro_X,per25_gyro_Y,per25_gyro_Z,per75_gyro_X,per75_gyro_Z,per75_acc_xyz,per_range_gyro_X,per_range_gyro_Y,per_range_gyro_Z,per_range_acc_xyz,RMS_gyro_Z,coef_gyro_xz,coef_gyro_yz,PB40-45acc_X,PB20-25acc_Y,PB45-50acc_Y,PB10-15gyro_X,PB15-20gyro_X,PB20-25gyro_X,PB40-45gyro_X,PB45-50gyro_X,PB40-45gyro_Y,PB10-15gyro_Z,PB15-20gyro_Z,PB20-25gyro_Z,PB40-45gyro_Z,PB45-50gyro_Z,En_gyro_Z,En_acc_xyz
52508,5.1063931296875005,-0.180762225,52.10687023,8.79389313,-51.34351145,-25.60305344,1037.1105993889378,10.2148184840309,-24.22519084,-12.595419845,-2.02290076375,28.748091600000002,2.1297709925,9.783933615,52.973282440000006,29.1641221375,4.15267175625,0.2136197352500009,3.2220500539280885,-0.02844892643879524,-0.028515386011235787,0.5164475890504276,3.819065407198995,2.2247421166549657,448424.4618506448,508.4464652499131,5836.1343046566835,997.4961814459243,12231.303258014803,635.3276406351002,3680.4315286215524,243.45678734013342,110.1287606031556,49.394863219881266,13.543004341828253,348.64790320032546,0.7667974487649403
52509,0.3788167940312498,-0.180762225,52.10687023,3.190839695,-51.34351145,-25.60305344,815.2358026485831,12.648052816770598,-19.339694655,-6.698473282249999,-4.23282442725,21.652671755,-0.50381679375,9.777627527749999,40.99236641,20.88931297725,3.7290076334999998,0.14334504424999928,4.363161390697223,-0.33947588913889404,-0.28925764707111795,0.35812602138788574,2.6679923305046005,0.7111199342971174,360941.8956697049,18755.839226922126,11672.112947186084,2829.836643994831,1742.2730797597992,978.2519918803359,2116.2189761750155,360.754662388612,48.423083926812865,98.44718496275769,10.768292045424197,431.2874696779749,0.49199900607669483
52510,-1.85019083953125,0.079008655,10.82442748,3.129770992,-28.64122137,-8.992366412,125.26359822175318,12.826263038500823,-7.34351145,-2.65267175525,-4.54580152675,5.282442748,-0.4809160305,9.77065525475,12.625954198,5.83587786225,4.06488549625,0.12031279925000149,4.405099391298013,-0.16116191717984307,-0.44680823886128146,0.5263256463206568,1.5372347124022865,0.35396521745460285,26285.8042812875,1927.8406108001307,518.3564234779452,235.487872301027,38.252478620015694,104.37336797827905,1621.2195964127595,120.18752914188653,108.25727211780676,56.73367019988834,10.228614365226651,437.698564582029,0.27535810319494186
52511,1.36402671753125,0.079008655,8.045801527,3.129770992,-5.007633588,-4.824427481,12.820969194772236,3.1556816237876397,-1.02290076375,1.278625954,-1.32061068675,3.29389312975,0.72900763375,9.7778618225,4.3167938935,3.8702290075,2.0496183205,0.13897776275000062,1.8008048592964876,0.09393139632246386,-0.3483646307844693,0.3589005778393485,0.3114366526408898,0.06603754744651469,1068.081443725729,138.1195628831156,772.1549195884934,33.53164821160645,76.78968228673874,109.6660458450077,801.7472074519819,306.55749719983703,153.66902491421305,6.61817517739139,1.100438859705327,106.42691374346708,0.35081138696998854
52512,0.2156488549375,0.055066638,3.72519084,2.045801527,-5.007633588,1.58778626,6.239172396825882,1.0586283490353796,-1.56870228975,3.50000000025,-0.221374046,2.33206106875,0.82061068675,9.7551111235,3.9007633585,1.8931297707499999,1.04198473275,0.11745002425000095,1.0648410345033568,0.2931257856316061,-0.46884602839875605,0.12720096211474718,0.6232215833960733,0.014714053551861199,153.4793334021326,100.03175181858661,737.5462151355991,58.69338987875981,25.579640336078334,42.68919419686897,100.17151379630931,149.49923500961387,72.81507362575395,39.137004775818596,9.850413615988113,35.71992308927744,0.24069919230895814
52513,1.4184160305937499,-0.337582434,4.198473282,4.290076336,-2.41221374,0.534351145,3.520545996257928,5.399694210392207,0.19083969475,3.003816794,-0.3473282445,2.69847328275,1.5,9.79311055325,2.507633588,1.5687022899999996,1.8473282444999999,0.19273183274999894,2.345026178304659,0.10806069876174026,0.26452833302081696,0.9374619841709223,0.9566087451391954,0.13610842716673713,642.2313169821919,144.28211766966095,446.2432681303181,78.01880162526092,4.836889650798992,43.15854000652942,1201.5811779386972,242.02972420279508,614.6645510991087,238.91560790463146,16.921276156414766,183.53862828738903,0.5220310319757391
52514,0.9098282443437501,-0.337582434,4.198473282,4.290076336,-2.427480916,0.427480916,3.00675746409197,7.840641343323918,-0.045801527,2.22519084,-2.41221374025,2.25572519075,1.6450381677500001,9.8046766025,2.3015267177500003,1.2977099232500002,4.057251908,0.1927473380000002,2.807654705634426,-0.043791800019597184,0.387987087989528,0.7387097899804134,0.5077049609643444,0.07030179724251101,290.1187590140088,171.41043696397813,743.3073222928842,89.88375985648973,23.879683328090724,25.358207642484874,837.2452037069955,233.1029032434869,1892.5951473394953,241.66129851811402,31.705574221725026,267.50967892139164,0.5348732122729983
52515,0.9623091603437501,-0.337582434,2.885496183,2.854961832,-2.427480916,0.427480916,1.817631320724098,3.091167609429423,-0.045801527,2.286259542,-0.8664122135000001,1.9122137407500002,0.90839694675,9.774543979,1.9580152677500002,0.9847328245000004,1.7748091602500002,0.12014563575000103,1.7696078261453982,-0.09994362828149696,0.48216590311814206,0.20790580030226286,0.05774519301956392,0.03644319108012061,175.59804112553624,255.4800167803738,207.60240997348774,61.78458981804184,6.029477766952807,11.131014695467819,110.18962998763567,514.2531322467593,433.0393409091579,213.15368773264126,11.165633339883701,104.82650972528778,0.19081027734135925
52516,1.17270992375,-0.341173737,3.374045802,1.099236641,-0.687022901,1.709923664,0.8584936412257991,0.49044868268046987,0.423664122,2.7938931295,-0.72137404575,1.7709923665,0.633587786,9.720937429749998,1.3473282445,0.7366412215000002,1.3549618317499998,0.04709864574999756,0.7019114063625562,0.2179237360881946,-0.20388475330195757,0.03402252381568907,0.1082367360945982,0.009726248953309436,121.8610988407905,17.883723155838506,108.7119648775274,21.847732460391455,1.9082962965993873,7.073440544442445,54.063311452657516,28.468785021579727,80.73316898987412,9.774341743104003,6.500092113799174,16.670528135000744,0.07785331569319734
52517,1.2409351145625,-0.338779535,3.374045802,1.221374046,0.229007634,1.709923664,0.49930415442857223,0.34638132976737956,0.7442748095,2.77862595425,-0.24045801549999998,1.60687022925,0.49999999975,9.717386056999999,0.8625954197499999,0.6870229005000001,0.74045801525,0.023880824249998156,0.595627777353443,-0.01837312730686076,-0.18417937399559742,0.030718274618793878,0.11985455460577729,0.00301748748366545,34.30224367003227,80.07373959508479,49.783858090880564,8.765577710224393,0.05126717128825496,6.2768552597643215,28.94431392678247,16.302893903336198,20.631672264942505,11.123509231112376,1.2996619183106093,11.822030573484032,0.02334570875434407
