window_ID,timeStamp,acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z,acc_xyz
1,1633256093.44109,-9.157821350097656,-3.517082238769531,-0.8080430603027343,0.5954198473282443,0.7175572519083969,0.5954198473282443,9.843195260781732
1,1633256093.4650252,-9.160215551757812,-3.5122938354492184,-0.8116343627929687,0.7022900763358778,0.7938931297709924,0.6717557251908397,9.844008699715102
1,1633256093.5637615,-9.16141265258789,-3.4931402221679684,-0.8200140686035156,0.7938931297709924,0.8702290076335878,0.732824427480916,9.83900063397868
1,1633256093.5757296,-9.156624249267578,-3.4823663146972654,-0.8224082702636718,0.8702290076335878,1.0229007633587786,0.8549618320610687,9.83092051412335
1,1633256093.6505296,-9.156624249267578,-3.4680011047363277,-0.8283937744140625,0.9465648854961832,1.099236641221374,0.9007633587786259,9.82634395643748
1,1633256093.6974044,-9.163806854248046,-3.4572271972656248,-0.8319850769042968,0.9312977099236641,1.1755725190839694,0.9465648854961832,9.829546028361028
1,1633256093.75126,-9.166201055908203,-3.450044592285156,-0.8283937744140625,0.916030534351145,1.251908396946565,0.9923664122137404,9.828951405494724
1,1633256093.7931507,-9.163806854248046,-3.4296938781738278,-0.8319850769042968,0.8549618320610687,1.3587786259541985,1.0534351145038168,9.819895891919524
1,1633256093.8549855,-9.162609753417968,-3.427299676513672,-0.8415618835449218,0.8091603053435115,1.3893129770992367,1.0687022900763359,9.818758932263103
1,1633256093.8966684,-9.159018450927734,-3.423708374023437,-0.8403647827148437,0.7480916030534351,1.4198473282442747,1.0534351145038168,9.814051710828727
1,1633256093.9604974,-9.163806854248046,-3.423708374023437,-0.8355763793945312,0.6870229007633588,1.450381679389313,1.0229007633587786,9.818111986432205
1,1633256094.0023859,-9.163806854248046,-3.422511273193359,-0.8307879760742187,0.5801526717557252,1.4351145038167938,0.9465648854961832,9.817288227320649
1,1633256094.0652175,-9.166201055908203,-3.4165257690429685,-0.8295908752441405,0.44274809160305345,1.3129770992366412,0.8549618320610687,9.817337273831212
1,1633256094.1130927,-9.166201055908203,-3.417722869873047,-0.8271966735839843,0.4580152671755725,1.3282442748091603,0.8549618320610687,9.81755192241805
1,1633256094.1699412,-9.169792358398437,-3.4261025756835934,-0.8259995727539062,0.6259541984732825,1.297709923664122,0.732824427480916,9.82372363462235
1,1633256094.2357643,-9.165003955078124,-3.42849677734375,-0.8259995727539062,0.6564885496183206,1.297709923664122,0.7175572519083969,9.820089762473852
1,1633256094.2776525,-9.163806854248046,-3.4249054748535155,-0.8295908752441405,0.8091603053435115,1.3435114503816794,0.6717557251908397,9.818021928776355
1,1633256094.3255246,-9.160215551757812,-3.4332851806640625,-0.8319850769042968,0.7633587786259542,1.3282442748091603,0.6717557251908397,9.81779991926015
1,1633256094.389354,-9.14225903930664,-3.4536358947753905,-0.834379278564453,0.732824427480916,1.3740458015267176,0.48854961832061067,9.808398952732436
1,1633256094.431242,-9.126696728515624,-3.436876483154297,-0.843956085205078,0.732824427480916,1.3740458015267176,0.4732824427480916,9.78881887709194
1,1633256094.485098,-9.191340173339842,-3.479972113037109,-0.8319850769042968,0.6106870229007634,1.083969465648855,1.0534351145038168,9.86322154560863
1,1633256094.5309753,-9.179369165039063,-3.456030096435547,-0.8499415893554687,0.6717557251908397,1.0229007633587786,1.1297709923664123,9.845169526262833
1,1633256094.5898168,-9.144653240966797,-3.4201170715332028,-0.8283937744140625,0.9923664122137404,1.297709923664122,0.6564885496183206,9.798373330609799
1,1633256094.6436737,-9.145850341796875,-3.422511273193359,-0.8307879760742187,0.9618320610687023,1.3282442748091603,0.6106870229007634,9.800529095455568
1,1633256094.6975296,-9.137470635986327,-3.4201170715332028,-0.8271966735839843,0.3969465648854962,1.2061068702290076,0.916030534351145,9.791569064419331
1,1633256094.739418,-9.132682232666015,-3.432088079833984,-0.8259995727539062,0.32061068702290074,1.2366412213740459,0.8549618320610687,9.79118933760254
1,1633256094.8002555,-9.156624249267578,-3.451241693115234,-0.8212111694335937,0.7480916030534351,1.3282442748091603,0.7786259541984732,9.819838321040447
1,1633256094.8481276,-9.16859525756836,-3.4548329956054684,-0.8224082702636718,0.7022900763358778,1.3587786259541985,0.7786259541984732,9.832363163941176
1,1633256094.9229274,-9.149441644287108,-3.432088079833984,-0.8008604553222656,0.42748091603053434,1.1908396946564885,0.42748091603053434,9.804738061715504
1,1633256094.940879,-9.157821350097656,-3.436876483154297,-0.8020575561523438,0.44274809160305345,1.1603053435114503,0.42748091603053434,9.814331773694253
1,1633256095.1213958,-9.156624249267578,-3.436876483154297,-0.7936778503417968,0.6564885496183206,1.3129770992366412,0.7480916030534351,9.812533420725622
1,1633256095.1632845,-9.156624249267578,-3.436876483154297,-0.7948749511718749,0.6717557251908397,1.3435114503816794,0.7480916030534351,9.812630319681597
1,1633256095.2201352,-9.173383660888671,-3.4392706848144527,-0.833182177734375,0.3816793893129771,1.450381679389313,0.6259541984732825,9.83228067004688
1,1633256095.256039,-9.173383660888671,-3.446453289794922,-0.8283937744140625,0.3511450381679389,1.4045801526717556,0.6412213740458015,9.834390896953682
1,1633256095.3248549,-9.163806854248046,-3.4823663146972654,-0.8176198669433593,0.6564885496183206,1.2671755725190839,0.7938931297709924,9.837211670921906
1,1633256095.366743,-9.160215551757812,-3.4823663146972654,-0.8188169677734375,0.7022900763358778,1.2671755725190839,0.8396946564885496,9.83396590044513
1,1633256095.5412788,-9.162609753417968,-3.398569256591797,-0.8283937744140625,0.8091603053435115,1.5419847328244274,0.8396946564885496,9.807646340012926
1,1633256095.589151,-9.163806854248046,-3.394977954101562,-0.8283937744140625,0.7175572519083969,1.5572519083969465,0.8244274809160306,9.807520972003427
