window_ID,timeStamp,acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z,acc_xyz
1,1634632103.595334,-9.176974963378905,-2.887407202148437,-1.7896657409667969,-0.030534351145038167,1.083969465648855,1.786259541984733,9.785545119914994
1,1634632103.6265767,-9.176974963378905,-2.874239093017578,-1.7896657409667969,0.030534351145038167,1.282442748091603,1.8625954198473282,9.78166771602389
1,1634632103.673447,-9.179369165039063,-2.8419173706054686,-1.7980454467773437,0.22900763358778625,1.5419847328244274,1.8931297709923665,9.776005321095923
1,1634632103.704683,-9.191340173339842,-2.8239608581542965,-1.8064251525878905,0.2595419847328244,1.633587786259542,1.8625954198473282,9.783591413297094
1,1634632103.7984078,-9.193734375,-2.808398547363281,-1.8136077575683593,0.2595419847328244,1.7099236641221374,1.83206106870229,9.782690185076953
1,1634632103.9077358,-9.210493786621093,-2.7952304382324216,-1.8243816650390623,0.24427480916030533,1.7099236641221374,1.83206106870229,9.796676857788945
1,1634632104.048354,-9.22485899658203,-2.770091320800781,-1.8435352783203125,0.15267175572519084,1.5877862595419847,1.83206106870229,9.806633048850548
1,1634632104.110838,-9.220070593261719,-2.7617116149902343,-1.8555062866210936,0.10687022900763359,1.4809160305343512,1.83206106870229,9.802023075303989
1,1634632104.1889448,-9.220070593261719,-2.7629087158203123,-1.85790048828125,0.015267175572519083,1.3740458015267176,1.8015267175572518,9.802813909334455
1,1634632104.251432,-9.217676391601563,-2.7748797241210936,-1.849520782470703,-0.061068702290076333,1.282442748091603,1.7557251908396947,9.802359035886116
1,1634632104.2982955,-9.214085089111327,-2.8012159423828122,-1.8459294799804686,-0.16793893129770993,1.1908396946564885,1.4198473282442747,9.805795757117536
1,1634632104.3451602,-9.217676391601563,-2.8036101440429686,-1.8471265808105468,-0.13740458015267176,1.2061068702290076,1.1450381679389312,9.810079740022825
1,1634632104.3607795,-9.20690248413086,-2.8718448913574215,-1.8124106567382812,0.2748091603053435,1.4198473282442747,0.5648854961832062,9.813224690231504
1,1634632104.4388926,-9.205705383300781,-2.8898014038085935,-1.8064251525878905,0.4122137404580153,1.4809160305343512,0.7022900763358778,9.816268924061182
