window_ID,timeStamp,acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z,acc_xyz,gyro_xyz
1,1631706797.970936,-9.388861810302734,1.5646107849121094,-2.570175482177734,0.5801526717557252,0.7480916030534351,1.5572519083969465,9.859236025697525,1.0048539036277455
1,1631706798.0169055,-9.411606726074218,1.5322890624999999,-2.541445062255859,0.5038167938931297,0.8244274809160306,1.5725190839694656,9.868393685996079,0.872636284729358
1,1631706798.0955136,-9.419986431884766,1.5071499450683592,-2.522291448974609,0.42748091603053434,0.7175572519083969,1.465648854961832,9.8676035331474,0.7404186658309704
1,1631706798.1755161,-9.404424121093749,1.4939818359375,-2.5067291381835934,0.42748091603053434,0.5190839694656488,1.3435114503816794,9.846769305093918,0.7404186658309704
1,1631706798.2708697,-9.382876306152344,1.5131354492187499,-2.50912333984375,0.4122137404580153,0.44274809160305345,1.3129770992366412,9.82973278369184,0.713975142051293
1,1631706798.3160012,-9.368511096191405,1.5203180541992187,-2.4863784240722655,0.21374045801526717,0.5343511450381679,1.2213740458015268,9.811342661077415,0.3702093329154852
1,1631706798.3620608,-9.402029919433593,1.5179238525390624,-2.473210314941406,0.07633587786259542,0.5954198473282443,1.0534351145038168,9.83966608630415,0.13221761889838757
1,1631706798.472694,-9.441534246826171,1.514332550048828,-2.47081611328125,-0.04580152671755725,0.4580152671755725,0.9770992366412213,9.87626975491147,0.07933057133903254
1,1631706798.5497758,-9.428366137695312,1.5215151550292967,-2.4660277099609376,-0.0916030534351145,0.2900763358778626,1.0534351145038168,9.863589055699686,0.15866114267806508
1,1631706798.5968704,-9.41040962524414,1.4975731384277342,-2.452859600830078,-0.2595419847328244,0.3053435114503817,1.2213740458015268,9.839464154170802,0.44953990425451773
1,1631706798.6598277,-9.399635717773437,1.4688427185058592,-2.436100189208984,-0.3053435114503817,0.3511450381679389,1.251908396946565,9.82065347573235,0.5288704755935504
1,1631706798.6607487,-9.412803826904296,1.4688427185058592,-2.404975567626953,-0.061068702290076333,0.3816793893129771,0.9770992366412213,9.8255932287254,0.10577409511871007
1,1631706798.7385662,-9.430760339355468,1.4784195251464842,-2.395398760986328,0.183206106870229,0.32061068702290074,0.916030534351145,9.841895147522617,0.31732228535613016
1,1631706798.816556,-9.457096557617186,1.5610194824218748,-2.4480711975097655,0.9618320610687023,0.3511450381679389,1.465648854961832,9.892750361384461,1.6659419981196837
1,1631706798.895687,-9.481038574218749,1.5921441040039062,-2.4516625,0.8702290076335878,0.24427480916030533,1.3893129770992367,9.921474905861755,1.5072808554416184
1,1631706798.9586236,-9.521740002441407,1.5646107849121094,-2.416946575927734,0.7175572519083969,0.07633587786259542,1.5114503816793894,9.947520813410996,1.242845617644843
1,1631706799.022689,-9.363722692871093,1.495178936767578,-2.3523031311035156,1.6793893129770991,-0.7480916030534351,1.83206106870229,9.769759093372873,2.9087876157645267
1,1631706799.0688994,-9.31464155883789,1.5071499450683592,-2.347514727783203,1.8625954198473282,-0.21374045801526717,1.2061068702290076,9.723418828977211,3.226109901120657
1,1631706799.1155105,-9.451111053466796,1.5286977600097655,-2.3056161987304686,1.4809160305343512,0.8396946564885496,0.3511450381679389,9.84765368208435,2.565021806628719
1,1631706799.2096996,-9.476250170898437,1.5119383483886717,-2.27927998046875,1.4351145038167938,0.8702290076335878,0.6717557251908397,9.86308228193127,2.485691235289686
1,1631706799.2572553,-9.409212524414063,1.5382745666503905,-2.3056161987304686,2.198473282442748,1.1908396946564885,1.618320610687023,9.808946682893236,3.8078674242735624
1,1631706799.2732532,-9.447519750976562,1.5286977600097655,-2.3163901062011716,2.198473282442748,1.0687022900763359,1.4961832061068703,9.846735977503297,3.8078674242735624
1,1631706799.337259,-9.443928448486327,1.533486163330078,-2.3259669128417966,2.2290076335877864,0.9007633587786259,1.5572519083969465,9.846293030013324,3.8607544718329176
1,1631706799.4009569,-9.384073406982422,1.562216583251953,-2.3439234252929686,2.3053435114503817,0.8396946564885496,1.7557251908396947,9.797720723936727,3.992972090731305
1,1631706799.4641619,-9.358934289550781,1.5885528015136718,-2.3630770385742186,2.2442748091603053,0.9923664122137404,1.6793893129770991,9.78249886938726,3.8871979956125946
1,1631706799.4954102,-9.399635717773437,1.6148890197753905,-2.3918074584960936,2.015267175572519,1.4198473282442747,1.3740458015267176,9.832688395934797,3.490545138917432
1,1631706799.5732687,-9.405621221923827,1.5203180541992187,-2.421734979248047,1.3893129770992367,1.5267175572519085,1.3740458015267176,9.83066009309352,2.4063606639506543
1,1631706799.6204538,-9.39843861694336,1.5418658691406248,-2.416946575927734,1.6793893129770991,1.450381679389313,1.3587786259541985,9.825967104858522,2.9087876157645267
1,1631706799.729725,-9.35294878540039,1.5957354064941405,-2.4097639709472656,2.6259541984732824,2.1068702290076335,1.618320610687023,9.789330154077815,4.548286090104533
1,1631706799.792829,-9.362525592041015,1.562216583251953,-2.3451205261230466,1.6793893129770991,1.9083969465648856,0.0916030534351145,9.777371650737942,2.9087876157645267
1,1631706799.933882,-9.294290844726563,1.361103643798828,-2.539050860595703,2.900763358778626,3.404580152671756,-0.8854961832061069,9.73053054608135,5.024269518138728
1,1631706799.9800587,-9.302670550537108,1.3383587280273437,-2.570175482177734,3.2977099236641223,3.66412213740458,-0.9465648854961832,9.743545836393695,5.711801136410344
1,1631706800.0269785,-9.441534246826171,1.4125789794921875,-2.750937707519531,1.7404580152671756,2.198473282442748,1.7404580152671756,9.935069530604576,3.0145617108832368
1,1631706800.137486,-9.473855969238281,1.4317325927734375,-2.7246014892578123,1.2213740458015268,1.5114503816793894,2.7938931297709924,9.961287989931193,2.1154819023742015
1,1631706800.1849892,-9.26316622314453,1.4975731384277342,-2.3834277526855465,-0.44274809160305345,-0.12213740458015267,12.13740458015267,9.68141010570349,0.7668621896106479
1,1631706800.247793,-9.194931475830078,1.5574281799316405,-2.3355437194824216,-0.366412213740458,0.3511450381679389,14.01526717557252,9.613902009406464,0.6346445707122603
1,1631706800.2942517,-9.04649097290039,2.072181536865234,-2.2948422912597657,-0.6717557251908397,3.6030534351145036,14.15267175572519,9.56029478553082,1.1635150463058106
1,1631706800.3262734,-9.460687860107422,2.1068974609374997,-2.6695348510742187,-0.04580152671755725,1.6641221374045803,-9.099236641221374,10.053360036246026,0.07933057133903254
1,1631706800.374438,-9.382876306152344,1.9704279663085937,-2.6611551452636717,0.5038167938931297,1.6488549618320612,-8.83969465648855,9.950010093167212,0.872636284729358
1,1631706800.4236627,-9.255983618164063,1.8555062866210936,-2.6803087585449217,0.9007633587786259,1.9236641221374047,-7.648854961832061,9.813266090377073,1.5601679030009734
1,1631706800.530354,-9.185354669189453,1.7908628417968748,-2.6767174560546874,1.1450381679389312,2.6412213740458017,-4.106870229007634,9.73358857033094,1.9832642834758136
1,1631706800.6249328,-9.125499627685546,1.7178396911621092,-2.606088507080078,1.1755725190839694,3.267175572519084,0.916030534351145,9.644553590817765,2.0361513310351684
1,1631706800.6409173,-9.114725720214842,1.6603788513183593,-2.5426421630859375,1.0076335877862594,3.618320610687023,3.8625954198473282,9.607294731304624,1.745272569458716
1,1631706800.6592057,-9.030928662109375,1.6903063720703124,-2.518700146484375,1.251908396946565,2.854961832061069,5.984732824427481,9.526733887302118,2.1683689499335563
1,1631706800.690064,-9.004592443847656,1.7980454467773437,-2.548627667236328,1.618320610687023,2.351145038167939,5.3893129770992365,9.529488732071492,2.8030135206458167
1,1631706800.8119566,-9.124302526855468,2.0470424194335934,-2.6431986328124997,2.030534351145038,2.015267175572519,1.8473282442748091,9.717498560897424,3.5169886626971096
1,1631706800.8913083,-9.290699542236327,2.2601263671875,-2.712630480957031,1.9083969465648856,1.83206106870229,-1.465648854961832,9.938995588387371,3.3054404724596895
1,1631706800.9543116,-9.528922607421874,2.436100189208984,-2.807201446533203,0.9465648854961832,1.3587786259541985,-5.526717557251908,10.228163576689505,1.639498474340006
1,1631706801.0643277,-9.578003741455078,2.445676995849609,-2.8383260681152342,0.015267175572519083,0.9312977099236641,-7.099236641221374,10.284725883964915,0.026443523779677517
1,1631706801.1124446,-9.585186346435547,2.269703173828125,-2.8790274963378906,-1.5419847328244274,0.6106870229007634,-8.381679389312977,10.262365668687192,2.670795901747429
1,1631706801.1435404,-9.60793126220703,1.9704279663085937,-2.8407202697753906,-2.2442748091603053,0.5190839694656488,-8.381679389312977,10.211004904553663,3.8871979956125946
1,1631706801.2060323,-9.226056097412108,1.4341267944335936,-2.6384102294921874,-1.5572519083969465,0.2748091603053435,-0.8244274809160306,9.702475937316027,2.6972394255271066
1,1631706801.2362149,-9.205705383300781,1.4449007019042968,-2.5941174987792968,1.6488549618320612,-0.061068702290076333,-0.4122137404580153,9.672755307562033,2.855900568205172
1,1631706801.2823575,-9.265560424804686,1.465251416015625,-2.6611551452636717,1.1145038167938932,-0.3969465648854962,-1.7404580152671756,9.750862444163896,1.9303772359164588
1,1631706801.297366,-9.458293658447266,1.697488977050781,-2.4396914916992185,-1.5572519083969465,-0.3816793893129771,4.0458015267175576,9.914276692290882,2.6972394255271066
1,1631706801.3272836,-9.273940130615234,1.8124106567382812,-2.421734979248047,-0.7480916030534351,0.2595419847328244,5.1603053435114505,9.754773100621446,1.2957326652041983
1,1631706801.372284,-9.294290844726563,1.9955670837402342,-2.5139117431640625,1.7709923664122138,2.4732824427480917,0.7022900763358778,9.832897972850814,3.0674487584425916
1,1631706801.435511,-9.379285003662108,1.9309236389160156,-2.5163059448242184,0.6259541984732825,1.6641221374045803,-0.4732824427480916,9.901073117960662,1.0841844749667782
1,1631706801.4825122,-9.307458953857422,1.600523809814453,-2.3834277526855465,-2.3053435114503817,-0.04580152671755725,1.0534351145038168,9.740184623291047,3.992972090731305
1,1631706801.575511,-9.299079248046874,1.5837643981933593,-2.398990063476562,-2.1068702290076335,0.6717557251908397,1.2366412213740459,9.733259364421563,3.649206281595497
1,1631706801.6378582,-9.366116894531249,1.610100616455078,-2.427720483398437,-1.7404580152671756,1.1908396946564885,0.9770992366412213,9.808689842310493,3.0145617108832368
1,1631706801.715005,-9.405621221923827,1.629254229736328,-2.450465399169922,-1.2366412213740459,1.6030534351145038,0.8549618320610687,9.855199672657402,2.141925426153879
1,1631706801.76141,-9.442731347656249,1.62805712890625,-2.483984222412109,-0.8702290076335878,1.5725190839694656,0.9312977099236641,9.898783911985591,1.5072808554416184
1,1631706801.8562186,-9.427169036865234,1.6400281372070311,-2.479195819091797,-0.15267175572519084,1.282442748091603,1.1297709923664123,9.88471649820386,0.2644352377967752
2,1631706800.0269785,-9.441534246826171,1.4125789794921875,-2.750937707519531,1.7404580152671756,2.198473282442748,1.7404580152671756,9.935069530604576,3.0145617108832368
2,1631706800.137486,-9.473855969238281,1.4317325927734375,-2.7246014892578123,1.2213740458015268,1.5114503816793894,2.7938931297709924,9.961287989931193,2.1154819023742015
2,1631706800.1849892,-9.26316622314453,1.4975731384277342,-2.3834277526855465,-0.44274809160305345,-0.12213740458015267,12.13740458015267,9.68141010570349,0.7668621896106479
2,1631706800.247793,-9.194931475830078,1.5574281799316405,-2.3355437194824216,-0.366412213740458,0.3511450381679389,14.01526717557252,9.613902009406464,0.6346445707122603
2,1631706800.2942517,-9.04649097290039,2.072181536865234,-2.2948422912597657,-0.6717557251908397,3.6030534351145036,14.15267175572519,9.56029478553082,1.1635150463058106
2,1631706800.3262734,-9.460687860107422,2.1068974609374997,-2.6695348510742187,-0.04580152671755725,1.6641221374045803,-9.099236641221374,10.053360036246026,0.07933057133903254
2,1631706800.374438,-9.382876306152344,1.9704279663085937,-2.6611551452636717,0.5038167938931297,1.6488549618320612,-8.83969465648855,9.950010093167212,0.872636284729358
2,1631706800.4236627,-9.255983618164063,1.8555062866210936,-2.6803087585449217,0.9007633587786259,1.9236641221374047,-7.648854961832061,9.813266090377073,1.5601679030009734
2,1631706800.530354,-9.185354669189453,1.7908628417968748,-2.6767174560546874,1.1450381679389312,2.6412213740458017,-4.106870229007634,9.73358857033094,1.9832642834758136
2,1631706800.6249328,-9.125499627685546,1.7178396911621092,-2.606088507080078,1.1755725190839694,3.267175572519084,0.916030534351145,9.644553590817765,2.0361513310351684
2,1631706800.6409173,-9.114725720214842,1.6603788513183593,-2.5426421630859375,1.0076335877862594,3.618320610687023,3.8625954198473282,9.607294731304624,1.745272569458716
2,1631706800.6592057,-9.030928662109375,1.6903063720703124,-2.518700146484375,1.251908396946565,2.854961832061069,5.984732824427481,9.526733887302118,2.1683689499335563
2,1631706800.690064,-9.004592443847656,1.7980454467773437,-2.548627667236328,1.618320610687023,2.351145038167939,5.3893129770992365,9.529488732071492,2.8030135206458167
2,1631706800.8119566,-9.124302526855468,2.0470424194335934,-2.6431986328124997,2.030534351145038,2.015267175572519,1.8473282442748091,9.717498560897424,3.5169886626971096
2,1631706800.8913083,-9.290699542236327,2.2601263671875,-2.712630480957031,1.9083969465648856,1.83206106870229,-1.465648854961832,9.938995588387371,3.3054404724596895
2,1631706800.9543116,-9.528922607421874,2.436100189208984,-2.807201446533203,0.9465648854961832,1.3587786259541985,-5.526717557251908,10.228163576689505,1.639498474340006
2,1631706801.0643277,-9.578003741455078,2.445676995849609,-2.8383260681152342,0.015267175572519083,0.9312977099236641,-7.099236641221374,10.284725883964915,0.026443523779677517
2,1631706801.1124446,-9.585186346435547,2.269703173828125,-2.8790274963378906,-1.5419847328244274,0.6106870229007634,-8.381679389312977,10.262365668687192,2.670795901747429
2,1631706801.1435404,-9.60793126220703,1.9704279663085937,-2.8407202697753906,-2.2442748091603053,0.5190839694656488,-8.381679389312977,10.211004904553663,3.8871979956125946
2,1631706801.2060323,-9.226056097412108,1.4341267944335936,-2.6384102294921874,-1.5572519083969465,0.2748091603053435,-0.8244274809160306,9.702475937316027,2.6972394255271066
