,mean_gyro_Z,max_gyro_X,max_gyro_Y,max_gyro_Z,var_gyro_X,var_gyro_Y,var_gyro_Z,median_gyro_Z,per75_gyro_Z,per_range_gyro_X,per_range_gyro_Y,per_range_gyro_Z,RMS_gyro_X,RMS_gyro_Y,coef_gyro_xy,PB5-10gyro_Y,PB5-10gyro_Z,PB10-15gyro_Z,PB15-20gyro_Z,PB30-35gyro_Z,PB40-45gyro_Z,PB45-50gyro_Z,En_gyro_Y,En_gyro_Z
1531,-0.0057251908396946105,2.030534351145038,1.251908396946565,2.534351145038168,0.6025360464862188,0.23710898803974126,2.0917887943593034,-0.3435114503816794,1.2366412213740456,1.0190839694656488,0.9083969465648856,2.377862595419847,0.9174329277778507,0.7099903522810352,0.08173087890492718,82.40343072309891,713.2960867355157,228.8648349728213,29.2951029202242,15.821511828811097,12.377019286842703,5.909028295848441,8.078954217897168,71.29154089699509
1532,2.2743320610687023,6.106870229007634,6.427480916030534,4.137404580152672,2.189936256264204,2.013937625648272,1.3959775708729096,2.648854961832061,3.229007633587786,0.984732824427481,0.5419847328244275,1.9007633587786257,1.581454362990014,1.9670546370122899,0.8617135569952298,310.4681033580264,416.0858253951641,132.25810797811735,36.522943433913404,25.92378465771418,13.310099821505995,5.059442179542431,68.34907056698329,47.539343084124845
1533,5.137881679389313,24.366412213740457,32.229007633587784,8.763358778625955,93.88204358720355,143.24380863586038,4.359098892474215,4.419847328244275,7.038167938931298,19.82442748091603,22.99618320610687,3.7938931297709924,14.020401028823395,17.350050592995736,0.9901619222942667,56865.15609076493,1816.4464609339504,335.2266442938543,22.457606192252072,8.211544548660372,6.260063576370137,3.525996346028983,4885.316053843015,148.70814832080498
1534,5.002385496183207,24.366412213740457,32.229007633587784,8.763358778625955,449.9600256395316,546.7994726414545,8.560174368845054,5.526717557251908,7.038167938931298,35.041984732824424,40.82824427480916,2.370229007633588,21.404543400345226,24.0671681999365,0.9958964149342173,251799.96538761133,3406.5908514043504,790.1803095079275,6.213758154172737,25.861079527697896,26.35421306618489,2.092397995699569,18652.410434512367,291.7132723423267
1535,2.1502862595419847,33.786259541984734,38.396946564885496,5.984732824427481,469.28879071732416,542.2714655960463,4.663978051614125,1.3664122137404582,4.736641221374046,32.278625954198475,36.92748091603053,4.206106870229007,21.667559400027244,23.42099386232816,0.9982954340021843,254860.82891621723,1141.8679209354161,945.7362520985183,32.440004520456014,65.23520256242007,22.202987470271445,14.138816562512165,18508.856546821284,158.60096730959737
1536,0.8950381679389314,33.786259541984734,38.396946564885496,2.366412213740458,386.96744594392806,473.344223229634,0.7847699726123187,1.1068702290076335,1.286259541984733,35.270992366412216,37.90839694656488,0.5381679389312978,19.700574403799408,21.756631995297454,0.9997241313870673,233330.74167008058,130.63846784580716,232.03476410612905,9.309462229066906,1.5297367560821704,4.113610949475092,4.194415533994041,16153.95346813511,26.783707243167648
1537,0.5052480916030535,31.77099236641221,36.85496183206107,2.045801526717557,361.2567046555416,495.2314468489599,1.0572134399947557,0.9083969465648856,1.2290076335877864,31.175572519083968,40.904580152671755,1.67175572519084,19.07719478988514,22.273075643190978,0.9955052566453482,242391.01167565555,378.6902829809263,133.81108475392492,0.3249159286168573,2.806986265380053,3.8418125252170174,1.9309531384181586,16903.012427403217,36.074401258667905
1538,-0.8473282442748092,31.77099236641221,36.85496183206107,2.045801526717557,300.8018870458452,424.6634083095391,3.9366878387040383,-0.5038167938931298,0.9923664122137406,29.221374045801525,35.62213740458015,3.297709923664122,17.811991796125337,21.574011444682206,0.9910191889521932,214576.69913016056,1856.1030987060853,63.93560676196836,11.422942851645184,12.834018998850091,10.395695223520367,3.3356310316923183,14493.028020900103,134.15818037021933
1539,-3.5162213740458013,25.404580152671755,28.625954198473284,0.9618320610687024,161.11846628984327,198.19290993204066,3.424719385525319,-4.01526717557252,-2.549618320610687,18.36641221374046,19.28625954198473,2.690839694656489,14.38447536475148,16.213866021782025,0.9988522890353895,84161.1277106012,1425.7984636107064,191.36130228274152,32.17166673598843,14.566381679136668,11.716221290748006,6.385358852592594,6760.147947866285,116.79962706136007
1540,-2.9723282442748094,5.267175572519084,2.900763358778626,0.549618320610687,68.39794355661091,69.32583237427887,4.252308104131461,-3.0610687022900764,-1.0267175572519083,10.801526717557252,10.687022900763358,4.213740458015268,8.733455810464362,9.395914795676875,0.9967470729748359,22707.92368548572,1620.8773829977356,297.040389074248,69.02265907711414,29.613260943456524,19.63167099150199,12.138570703588693,2361.324336188645,144.57062719732735
