,max_gyro_Z,min_gyro_X,var_acc_Y,var_gyro_Z,per_range_gyro_Z,RMS_gyro_Z,En_acc_Y,En_gyro_Z
10000,15.816793893129772,-10.01526717557252,0.0458073537912321,31.048316085528235,6.48854961832061,5.716602336711129,1.5553307725844667,1058.3526057145075
10001,11.374045801526718,-8.335877862595419,0.030119695112650675,18.65426671486219,4.480916030534351,4.4150316881549285,1.0279514118929367,632.8925198609252
10002,11.374045801526718,-8.335877862595419,0.02128813718643341,18.041675164617445,4.820610687022901,4.247621765064835,0.7265661051377997,615.0269098537384
10003,4.610687022900764,-4.137404580152672,0.01018025007661516,7.242220733057514,3.2480916030534353,2.7139498099426005,0.34579754484030556,247.20063710351
10004,3.877862595419847,-2.549618320610687,0.013607345319109525,7.329802131286057,3.270992366412214,2.741050670568852,0.4577107557929685,249.828083056543
10005,3.877862595419847,-4.33587786259542,0.012835362189614903,6.116364640391003,4.137404580152672,2.4731985071988705,0.4379056171544898,206.43016141250519
10006,3.267175572519084,-4.33587786259542,0.008942721492833088,5.622552362551716,3.6488549618320607,2.4412462582694037,0.30521737905440627,191.77485383524657
10007,4.595419847328245,-4.229007633587786,0.00791549305486562,5.016175621685799,3.0114503816793894,2.2398711144628494,0.26944767684241266,171.2057339315891
10008,4.595419847328245,-3.83206106870229,0.04251072211342992,50.19783229415535,8.034351145038167,7.945116498372896,1.4426463894446313,1712.7386049764002
10009,118.53435114503816,-71.64885496183206,1.9801922578565692,1692.8315366237398,22.33969465648855,42.48735522482365,67.34614877759022,57743.691641901205
10010,118.53435114503816,-71.64885496183206,1.564789106823143,3050.808238657057,78.95419847328245,55.62973361003287,53.33210006858679,104103.02074082707
10011,71.64885496183206,-22.137404580152676,0.5927937227080973,2231.930190548336,84.52290076335878,48.34204766094327,20.226572678828045,76178.80005438693
10012,71.64885496183206,-10.763358778625957,0.3271838996276516,1342.829030031758,48.19847328244275,37.38543792785832,11.152083697702784,45832.5079424276
10013,54.7175572519084,-7.6183206106870225,0.5931734698676951,383.44359940417223,19.492366412213737,20.610505017573544,20.20232011604966,13058.725031563818
10014,4.152671755725191,-1.5419847328244274,0.02206446285048176,16.97664194066488,4.3320610687022905,4.123297299352189,0.7531083958411037,577.9169512266183
10015,4.152671755725191,-0.5801526717557252,0.03812180514822397,1.2592214905891264,1.49618320610687,2.227039547333589,1.2982863380047087,42.96772138375774
10016,3.66412213740458,-0.5801526717557252,0.00336065992172862,6.902516743998019,3.5725190839694654,2.67486596501082,0.11451486618074896,234.54799448361595
10017,2.946564885496183,-2.6564885496183206,0.006625031172030588,6.2772217437066615,4.1259541984732815,2.789592015273495,0.22609694695492594,213.9790610492784
10018,2.946564885496183,-2.6564885496183206,0.0010537342724657624,3.8349598562875125,3.522900763358778,1.9857033006071356,0.03581766163195894,130.4781617232873
10019,2.3969465648854964,-2.3206106870229006,0.004459136434677233,2.596781036944234,1.66412213740458,1.617546264403997,0.15190706805264934,88.53581959093293
10020,2.3969465648854964,-0.5190839694656488,0.012340756880345574,0.6974016301497581,1.0763358778625955,1.1129407108262086,0.4180761166592576,23.776671911116292
