,max_gyro_Z,min_gyro_X,min_gyro_Y,var_gyro_Z,per25_gyro_X,per25_gyro_Y,per25_gyro_Z,per_range_gyro_Z,per_range_acc_xyz,coef_gyro_yz,PB20-25acc_Y,PB20-25gyro_Z,PB40-45gyro_Z,PB45-50gyro_Z,En_gyro_Z
40000,0.2442748091603053,0.7480916030534351,2.8244274809160306,0.018990871379872962,1.2938931297709924,3.0534351145038165,-0.2137404580152671,0.1374045801526717,0.014238730412840184,-0.2534320184438369,0.01040967041890543,2.898033872311137,0.7324256719371156,0.04168021294231466,0.6481518171046751
40001,1.068702290076336,1.0229007633587786,2.763358778625954,0.12382728279237806,1.33587786259542,3.2442748091603053,-0.13358778625954193,0.3854961832061068,0.01508867743256026,-0.3029287127927886,0.012560690723046983,7.83360826162334,3.376165799789774,0.7676540032315804,4.226358215333216
40002,1.068702290076336,0.4732824427480916,2.763358778625954,0.16615049203135013,0.8244274809160306,3.3396946564885495,-0.23664122137404575,0.6106870229007633,0.015104633181273641,-0.6122563521794383,0.014384789264216718,11.85325310257927,1.735768345606824,0.8772715739392252,5.65261542645145
40003,0.8549618320610687,0.4732824427480916,2.763358778625954,0.1621734510663714,0.8129770992366412,3.3587786259541983,-0.22519083969465642,0.7175572519083968,0.013091362798835604,-0.4863924974873585,0.007180747390948388,3.9977456409187537,1.8130846882469505,0.5813169779711873,5.5197871141930355
40004,0.8549618320610687,0.7175572519083969,2.900763358778626,30.34317547782763,1.3778625954198473,3.2977099236641223,-0.3702290076335878,0.5572519083969466,0.02097771428666917,-0.9969966672996801,0.13962802300381308,1751.7071595792222,241.85797094235852,189.87724996702573,1021.4275624963578
40005,3.435114503816794,1.3893129770992367,2.900763358778626,95.431719268982,2.1068702290076335,3.7061068702290076,-8.389312977099237,8.374045801526718,0.04221156557470351,-0.967266866464041,0.09622226058979733,299.18962769400787,77.50043550882538,196.09989636054024,3257.2325000485594
40006,68.87022900763358,-44.65648854961832,-82.01526717557252,649.6981345784045,-9.564885496183207,-9.866412213740459,-2.484732824427481,16.015267175572518,0.0744728384975506,-0.9770284310148301,7.145933057882704,6485.55691247086,1289.6476411662036,1969.6659420587432,22166.755596993182
40007,79.34351145038168,-87.83206106870229,-142.04580152671755,2150.5485248164446,-30.60687022900763,-55.76717557251909,-12.973282442748092,56.79007633587786,0.40652424419528543,-0.9845599782521877,0.954506162294184,23995.553524764393,7237.971805192739,2953.5512220596424,73083.15823087232
40008,115.09923664122137,-87.83206106870229,-189.8320610687023,4550.075210506381,-41.99618320610687,-101.7671755725191,-49.583969465648856,105.54961832061068,1.3702955268730488,-0.9969140860193778,16.013623002421344,28439.623832413497,15793.396605966256,80621.4171241363,155202.52339607244
40009,115.09923664122137,-57.3587786259542,-189.8320610687023,4814.622117146073,-31.874045801526716,-103.86641221374046,-75.07251908396947,132.38167938931298,1.7855394597170253,-0.9969336181220881,11.523847560552195,4347.489914871993,2033.5825202266656,137467.7158638279,164333.65848921
